train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
9,2980;4,1098;14,2500;3,8891;13,0552;14,2500;13,0552
21,1560;3,5647;24,4300;3,4844;20,8000;24,4300;20,8000
31,5360;3,1638;29,6200;3,2996;19,6138;29,6200;19,6138
39,3060;2,8873;36,8700;2,9569;25,4000;36,8700;25,4000
45,2780;2,6761;40,3200;2,9384;26,5448;40,3200;26,5448
49,4140;2,5321;47,6800;2,6158;35,3379;47,6800;35,3379
52,6840;2,4215;49,1400;2,5996;32,1793;49,1400;32,1793
55,4100;2,3225;51,7200;2,4651;37,7241;51,7200;37,7241
57,5380;2,2532;54,2400;2,3959;38,8966;54,2400;38,8966
59,8300;2,1765;56,9600;2,3314;38,2345;56,9600;38,2345
61,5060;2,1186;57,9200;2,2432;39,5655;57,9200;39,5655
63,2780;2,0637;59,5900;2,2287;40,1724;59,5900;40,1724
64,6020;2,0163;61,0300;2,1575;41,6897;61,0300;41,6897
66,0320;1,9659;62,2800;2,1148;41,8483;62,2800;41,8483
67,0340;1,9236;63,1300;2,1070;42,6621;63,1300;42,6621
68,3320;1,8888;64,6500;2,0315;42,7310;64,6500;42,7310
69,3800;1,8569;64,9600;2,0478;43,2759;64,9600;43,2759
70,0920;1,8318;66,2000;1,9934;44,7448;66,2000;44,7448
70,1860;1,8269;66,3600;1,9824;45,6000;66,3600;45,6000
70,2400;1,8176;66,5400;1,9715;45,4483;66,5400;45,4483
61,5320;2,1145;56,9200;2,3458;37,4000;56,9200;37,4000
61,5880;2,1105;57,0900;2,3509;36,2828;57,0900;36,2828
62,5580;2,0687;59,3100;2,2621;37,7655;59,3100;37,7655
63,4820;2,0440;60,6400;2,2157;39,7586;60,6400;39,7586
64,3180;2,0144;59,7600;2,2068;34,9034;59,7600;34,9034
65,3180;1,9873;62,0100;2,1610;39,9241;62,0100;39,9241
65,7560;1,9621;61,3800;2,1699;43,3448;61,3800;43,3448
66,7940;1,9322;62,0000;2,1550;40,6897;62,0000;40,6897
67,0920;1,9211;62,1700;2,1376;41,7931;62,1700;41,7931
67,9600;1,8886;64,1000;2,1117;42,2000;64,1000;42,2000
68,6120;1,8616;64,3300;2,0773;46,2276;64,3300;46,2276
69,3520;1,8411;64,4800;2,0565;44,2414;64,4800;44,2414
69,9040;1,8190;65,7700;2,0017;45,4552;65,7700;45,4552
70,4500;1,8044;66,1100;2,0019;40,9655;66,1100;40,9655
70,8100;1,7850;66,7100;1,9855;44,0552;66,7100;44,0552
71,7840;1,7644;68,4600;1,9548;46,8414;68,4600;46,8414
72,2340;1,7466;66,9500;1,9844;42,3034;66,9500;42,3034
72,3840;1,7303;69,6900;1,9083;46,2138;69,6900;46,2138
73,1840;1,7080;68,9800;1,9136;45,2414;68,9800;45,2414
73,6920;1,6909;69,9400;1,8744;48,5448;69,9400;48,5448
74,2740;1,6760;69,9700;1,8748;46,9793;69,9700;46,9793
75,1240;1,6409;70,4100;1,8811;47,0690;70,4100;47,0690
75,2600;1,6362;71,1200;1,8364;45,9862;71,1200;45,9862
75,4980;1,6239;71,2500;1,8503;46,0138;71,2500;46,0138
76,0520;1,6096;72,4200;1,8276;47,7172;72,4200;47,7172
76,9520;1,5834;72,7400;1,7926;47,7586;72,7400;47,7586
77,1840;1,5738;72,8000;1,7987;49,7724;72,8000;49,7724
77,7080;1,5571;73,4800;1,7819;49,2069;73,4800;49,2069
78,0540;1,5453;74,1300;1,7763;47,7724;74,1300;47,7724
78,6140;1,5298;74,6000;1,7549;50,4207;74,6000;50,4207
79,1800;1,5113;74,2000;1,7472;49,1586;74,2000;49,1586
79,1060;1,5131;74,9100;1,7461;50,1103;74,9100;50,1103
79,5900;1,4950;75,6000;1,7360;51,2966;75,6000;51,2966
79,9600;1,4828;75,2100;1,7299;50,7655;75,2100;50,7655
80,4180;1,4715;75,5400;1,7101;50,4483;75,5400;50,4483
80,2920;1,4689;75,6700;1,7375;51,0966;75,6700;51,0966
80,5280;1,4612;75,5000;1,7261;50,9310;75,5000;50,9310
80,6880;1,4607;75,6600;1,7190;51,1586;75,6600;51,1586
80,6180;1,4570;75,6500;1,7152;50,7379;75,6500;50,7379
80,9480;1,4492;75,6200;1,7171;51,2345;75,6200;51,2345
72,3440;1,7288;65,9400;1,9647;43,0552;65,9400;43,0552
71,2580;1,7682;67,6100;1,9425;44,9931;67,6100;44,9931
71,4260;1,7618;68,2300;1,9171;43,4345;68,2300;43,4345
71,9220;1,7407;67,8500;1,9485;44,5793;67,8500;44,5793
72,1000;1,7402;67,9500;1,9693;47,4483;67,9500;47,4483
72,1580;1,7335;67,5200;1,9611;43,7724;67,5200;43,7724
72,1160;1,7376;68,7000;1,8928;43,8621;68,7000;43,8621
72,5240;1,7252;68,6100;1,9380;45,7586;68,6100;45,7586
73,0740;1,7041;69,6100;1,8936;48,0483;69,6100;48,0483
73,0460;1,7013;68,7900;1,9112;47,4552;68,7900;47,4552
73,3060;1,6904;69,4200;1,9248;45,6690;69,4200;45,6690
73,8940;1,6755;69,5000;1,8496;43,8690;69,5000;43,8690
73,6000;1,6845;70,9800;1,8615;47,3724;70,9800;47,3724
74,3620;1,6664;69,9000;1,8609;46,4621;69,9000;46,4621
74,7320;1,6506;69,9600;1,8756;47,8690;69,9600;47,8690
74,4480;1,6578;70,5600;1,8326;47,8483;70,5600;47,8483
74,9420;1,6435;70,3700;1,8721;46,9793;70,3700;46,9793
75,3660;1,6296;70,7100;1,8316;45,5172;70,7100;45,5172
75,1300;1,6346;71,0700;1,7957;47,9310;71,0700;47,9310
75,6300;1,6195;72,7200;1,7576;49,0897;72,7200;49,0897
75,9080;1,6061;71,0500;1,8155;44,7310;71,0500;44,7310
75,7760;1,6100;72,3100;1,7908;47,4345;72,3100;47,4345
76,3780;1,5886;71,2800;1,8183;49,3241;71,2800;49,3241
76,4640;1,5872;71,8100;1,8273;47,5310;71,8100;47,5310
76,8260;1,5816;71,3800;1,7978;45,8276;71,3800;45,8276
76,6580;1,5791;72,7200;1,7822;48,2414;72,7200;48,2414
76,8780;1,5694;72,5300;1,7604;48,9241;72,5300;48,9241
77,4200;1,5568;72,5800;1,7522;50,8690;72,5800;50,8690
77,3740;1,5534;73,5400;1,7562;49,8276;73,5400;49,8276
77,7240;1,5486;73,4400;1,7192;49,8069;73,4400;49,8069
78,2100;1,5303;73,7100;1,7515;48,6000;73,7100;48,6000
78,0520;1,5334;73,5000;1,7382;49,0966;73,5000;49,0966
78,4360;1,5202;73,7000;1,6882;50,1310;73,7000;50,1310
78,6880;1,5164;74,0600;1,7093;47,5517;74,0600;47,5517
78,7840;1,5133;73,6400;1,7179;51,6966;73,6400;51,6966
79,2080;1,5004;73,8600;1,7064;48,8276;73,8600;48,8276
79,4460;1,4885;74,9400;1,6862;48,8759;74,9400;48,8759
79,7200;1,4793;73,8600;1,6973;50,5793;73,8600;50,5793
79,8800;1,4748;74,6600;1,6705;51,3034;74,6600;51,3034
80,1680;1,4624;74,7800;1,6726;48,2483;74,7800;48,2483
80,3080;1,4557;75,5500;1,6603;48,2345;75,5500;48,2345
80,6600;1,4418;76,0600;1,6097;51,7310;76,0600;51,7310
80,7280;1,4467;75,7900;1,6265;50,0069;75,7900;50,0069
80,8620;1,4398;76,7000;1,6205;51,1517;76,7000;51,1517
81,2520;1,4268;76,6900;1,5993;52,2759;76,6900;52,2759
81,4080;1,4202;76,2600;1,5963;52,2069;76,2600;52,2069
81,2840;1,4235;76,8200;1,5899;51,8414;76,8200;51,8414
81,8060;1,4108;76,9800;1,6208;52,1034;76,9800;52,1034
82,0820;1,3984;76,8300;1,5874;52,3862;76,8300;52,3862
82,5800;1,3884;77,1700;1,5891;52,8897;77,1700;52,8897
82,5920;1,3848;77,3000;1,5766;53,2483;77,3000;53,2483
82,7780;1,3776;77,6100;1,5962;52,2138;77,6100;52,2138
82,8920;1,3705;77,4600;1,5859;52,5379;77,4600;52,5379
82,9660;1,3709;78,1200;1,5599;53,2414;78,1200;53,2414
83,5200;1,3528;78,0100;1,5698;53,1172;78,0100;53,1172
83,8740;1,3418;77,7400;1,5825;51,4276;77,7400;51,4276
83,6920;1,3485;78,6100;1,5657;53,9034;78,6100;53,9034
83,9960;1,3382;78,6800;1,5543;54,4345;78,6800;54,4345
84,1060;1,3334;79,1900;1,5248;55,2483;79,1900;55,2483
84,3780;1,3282;79,3300;1,5157;53,9862;79,3300;53,9862
84,7660;1,3206;78,7700;1,5355;55,4483;78,7700;55,4483
84,7480;1,3169;79,3700;1,5263;55,3172;79,3700;55,3172
84,8160;1,3103;79,2800;1,5173;54,7793;79,2800;54,7793
85,2840;1,2981;79,4700;1,5119;53,2069;79,4700;53,2069
