time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
76,2984;3,1940;4,4943;8,4400;4,2172;8,2759;8,4400;8,2759
150,7968;7,3220;4,2495;14,5300;3,7955;12,4759;14,5300;12,4759
225,6928;11,9800;3,9997;21,6700;3,5253;20,8483;21,6700;20,8483
300,3715;16,6900;3,7667;27,8400;3,3359;24,6069;27,8400;24,6069
377,0071;20,9860;3,5872;33,8400;3,0940;29,1724;33,8400;29,1724
450,9861;23,8360;3,4519;36,5200;2,9585;33,9862;36,5200;33,9862
526,1649;26,4600;3,3387;39,9900;2,8432;31,7931;39,9900;31,7931
600,6967;29,0840;3,2387;44,4900;2,6736;33,4759;44,4900;33,4759
674,7934;30,8900;3,1639;46,9600;2,6359;34,0345;46,9600;34,0345
750,2635;32,6900;3,0875;47,2900;2,5887;33,9103;47,2900;33,9103
825,3526;34,3980;3,0223;50,6100;2,4936;37,0138;50,6100;37,0138
898,2161;35,8600;2,9623;52,1300;2,4497;39,7793;52,1300;39,7793
973,7377;37,9380;2,8903;52,5900;2,3927;39,1241;52,5900;39,1241
1046,6783;39,4360;2,8425;53,6900;2,3882;41,7724;53,6900;41,7724
1124,0373;40,0740;2,8083;55,2100;2,3525;42,4897;55,2100;42,4897
1198,7558;41,4780;2,7564;55,9400;2,3100;41,0690;55,9400;41,0690
1273,0510;42,4080;2,7290;57,0100;2,2851;41,0207;57,0100;41,0207
1347,0413;43,2480;2,7029;57,4600;2,2592;42,5862;57,4600;42,5862
1421,7551;43,4440;2,6864;57,9000;2,2551;42,7655;57,9000;42,7655
1499,8733;43,6420;2,6771;58,1000;2,2454;42,2000;58,1000;42,2000
1575,7409;35,5560;2,9848;46,9800;2,6336;34,6345;46,9800;34,6345
1652,5629;35,8380;2,9794;51,6700;2,4526;42,2621;51,6700;42,2621
1728,0195;36,8360;2,9374;52,9600;2,4310;40,9310;52,9600;40,9310
1802,8238;37,2460;2,9030;51,2400;2,4932;37,9724;51,2400;37,9724
1878,0681;38,7500;2,8689;53,3400;2,4057;38,6621;53,3400;38,6621
1954,2102;39,5460;2,8311;54,4500;2,3656;35,8345;54,4500;35,8345
2028,2601;40,4340;2,7992;55,5200;2,3906;41,2345;55,5200;41,2345
2105,2596;41,4240;2,7616;55,4700;2,3950;39,8069;55,4700;39,8069
2179,0360;42,4020;2,7311;57,9400;2,2896;41,7862;57,9400;41,7862
2255,5931;43,0760;2,7069;58,5500;2,2421;46,6345;58,5500;46,6345
2330,3001;43,7560;2,6703;58,4400;2,2520;42,1310;58,4400;42,1310
2405,1576;44,8160;2,6387;59,1300;2,2212;43,0828;59,1300;43,0828
2477,9286;45,5400;2,6113;61,3300;2,1723;45,4138;61,3300;45,4138
2554,0278;46,1660;2,5883;60,6300;2,2142;45,8414;60,6300;45,8414
2631,0276;47,0140;2,5650;62,5300;2,1484;43,1172;62,5300;43,1172
2708,7720;47,6000;2,5359;62,1700;2,1665;45,3034;62,1700;45,3034
2783,9588;48,5460;2,5110;62,2000;2,1366;47,2276;62,2000;47,2276
2861,6376;49,1580;2,4860;63,8100;2,0921;47,0138;63,8100;47,0138
2936,1364;50,2420;2,4532;64,9200;2,0739;49,1103;64,9200;49,1103
3012,9489;50,4220;2,4372;65,6500;2,0272;46,6621;65,6500;46,6621
3089,9139;51,4300;2,4082;64,6100;2,0605;47,5172;64,6100;47,5172
3165,5622;51,9380;2,3923;65,9800;2,0130;48,4483;65,9800;48,4483
3242,7869;52,5700;2,3620;66,9900;1,9671;50,2621;66,9900;50,2621
3320,2568;53,6940;2,3345;67,5000;1,9946;49,2069;67,5000;49,2069
3397,4849;53,9280;2,3140;68,1600;1,9539;51,5034;68,1600;51,5034
3474,7183;54,4860;2,2945;68,2400;1,9412;49,7241;68,2400;49,7241
3550,8203;55,5100;2,2689;68,6800;1,9475;49,2759;68,6800;49,2759
3625,3821;56,0380;2,2434;69,2000;1,9259;52,4138;69,2000;52,4138
3699,8301;56,4340;2,2262;69,3400;1,9108;50,7931;69,3400;50,7931
3775,1861;57,1960;2,2104;69,4800;1,9063;52,8414;69,4800;52,8414
3850,2444;57,6100;2,1881;70,2400;1,9015;52,3724;70,2400;52,3724
3925,6857;58,2640;2,1762;70,6000;1,8969;52,0828;70,6000;52,0828
4000,1063;58,6180;2,1568;71,1300;1,8702;51,8069;71,1300;51,8069
4075,4932;59,2240;2,1439;70,5600;1,8849;51,8552;70,5600;51,8552
4150,3276;59,3920;2,1329;71,2800;1,8700;52,7655;71,2800;52,7655
4226,5612;59,7420;2,1252;71,3600;1,8703;52,3655;71,3600;52,3655
4301,9057;60,1320;2,1092;71,4500;1,8537;52,9724;71,4500;52,9724
4377,8452;60,3000;2,1081;71,7900;1,8617;52,3241;71,7900;52,3241
4453,1272;60,5520;2,0959;71,5400;1,8583;53,0690;71,5400;53,0690
4528,8962;60,3280;2,1011;71,7400;1,8619;52,5448;71,7400;52,5448
4604,7214;49,8600;2,4647;62,9200;2,1473;46,0414;62,9200;46,0414
4679,9137;48,8060;2,4894;62,9900;2,0964;43,7931;62,9900;43,7931
4754,1288;48,8800;2,4921;62,4900;2,1003;43,0276;62,4900;43,0276
4829,7877;49,0600;2,4879;64,2600;2,0754;49,6000;64,2600;49,6000
4904,3683;49,4880;2,4719;62,2600;2,1292;45,7379;62,2600;45,7379
4979,2508;50,1080;2,4546;64,0700;2,0392;49,1793;64,0700;49,1793
5053,8561;49,9360;2,4518;65,3100;2,0373;49,5448;65,3100;49,5448
5128,9684;50,7300;2,4307;65,4400;2,0155;49,3379;65,4400;49,3379
5203,8619;50,9380;2,4233;66,3400;1,9903;50,2552;66,3400;50,2552
5279,6115;51,2020;2,4177;65,7000;1,9837;49,9862;65,7000;49,9862
5356,1929;51,3100;2,3984;66,4200;1,9538;50,4828;66,4200;50,4828
5431,3890;51,9580;2,3827;66,5000;1,9850;46,9241;66,5000;46,9241
5506,5789;52,5180;2,3730;66,5700;1,9704;49,2966;66,5700;49,2966
5583,2477;53,0480;2,3539;66,4300;1,9733;53,4414;66,4300;53,4414
5659,1846;53,3360;2,3445;67,2100;1,9475;49,7379;67,2100;49,7379
5735,0584;53,3240;2,3416;66,9500;1,9483;51,0069;66,9500;51,0069
5810,5056;53,6380;2,3260;67,0800;1,9495;50,9241;67,0800;50,9241
5886,4577;54,4400;2,3080;68,0700;1,9153;50,6345;68,0700;50,6345
5961,2108;54,9240;2,2923;68,2200;1,9007;51,9862;68,2200;51,9862
6035,3555;54,8960;2,2824;67,4300;1,9538;50,5517;67,4300;50,5517
6110,7583;55,3340;2,2692;67,8400;1,9090;50,3724;67,8400;50,3724
6185,0580;55,3600;2,2634;68,8600;1,9077;52,6000;68,8600;52,6000
6259,1335;55,7100;2,2530;68,7000;1,9275;51,2759;68,7000;51,2759
6333,0540;56,3800;2,2357;69,5200;1,8871;53,0759;69,5200;53,0759
6408,9437;56,4360;2,2262;69,3900;1,8619;52,8414;69,3900;52,8414
6483,3735;56,8700;2,2202;70,1500;1,8709;53,6276;70,1500;53,6276
6558,0019;57,1580;2,2072;69,7700;1,9035;52,6690;69,7700;52,6690
6633,0614;57,2940;2,2008;70,4100;1,8477;52,8759;70,4100;52,8759
6708,7086;57,9100;2,1839;70,5100;1,8337;54,1586;70,5100;54,1586
6784,5532;58,5600;2,1661;70,5500;1,8246;54,2690;70,5500;54,2690
