;config_436_avg;config_436_std;config_436_run_0;config_436_run_1;config_436_run_2;config_436_run_3;config_436_run_4
Standard_Acc;98,2820;1,3947;99,3100;99,5000;99,4400;96,7400;96,4200
RMSCE;0,0594;0,0088;0,0666;0,0647;0,0680;0,0463;0,0516
gaussian_noise;88,1200;1,6582;89,3000;89,2000;89,8000;85,6000;86,7000
shot_noise;89,6000;1,7516;91,1000;90,4000;91,5000;87,6000;87,4000
impulse_noise;88,7400;1,7918;87,5000;91,6000;89,9000;88,1000;86,6000
defocus_blur;95,6600;1,6500;96,9000;97,9000;95,9000;94,0000;93,6000
glass_blur;89,6200;1,5458;90,4000;90,0000;91,9000;87,7000;88,1000
motion_blur;94,2600;2,0165;96,1000;95,7000;95,9000;92,0000;91,6000
zoom_blur;95,2000;2,0611;96,7000;96,8000;97,1000;93,1000;92,3000
snow;93,5400;1,3705;94,8000;95,0000;94,0000;92,4000;91,5000
frost;95,6600;1,5641;96,0000;98,0000;96,4000;93,6000;94,3000
fog;96,0400;1,7557;97,8000;96,4000;98,0000;93,9000;94,1000
brightness;97,6800;1,4414;98,7000;99,2000;98,5000;95,4000;96,6000
contrast;96,1000;1,6888;97,0000;98,1000;97,1000;93,5000;94,8000
elastic_transform;93,2200;1,7927;94,2000;94,9000;94,9000;91,2000;90,9000
pixelate;90,8200;1,1634;91,5000;90,9000;92,5000;89,1000;90,1000
jpeg_compression;87,1800;1,4730;88,8000;87,4000;88,6000;84,9000;86,2000
speckle_noise;91,3400;2,3585;92,7000;94,0000;93,0000;88,5000;88,5000
gaussian_blur;93,4400;2,0026;94,5000;96,2000;94,2000;91,5000;90,8000
spatter;94,9400;2,0752;96,6000;96,7000;96,5000;93,1000;91,8000
saturate;97,0600;1,7682;98,5000;98,7000;98,3000;94,9000;94,9000
blue_noise;88,1200;1,1338;88,9000;89,6000;88,5000;86,8000;86,8000
brownish_noise;79,7800;2,2031;81,9000;82,4000;80,1000;77,3000;77,2000
checkerboard_cutout;88,8400;0,6771;88,6000;89,3000;89,9000;88,0000;88,4000
circular_motion_blur;94,3400;2,1134;95,1000;96,3000;96,6000;91,4000;92,3000
inverse_sparkles;77,9200;2,5467;76,7000;79,6000;81,8000;77,1000;74,4000
lines;82,3800;1,7233;82,9000;84,5000;83,7000;80,9000;79,9000
pinch_and_twirl;94,9800;1,6092;96,2000;96,9000;95,6000;93,5000;92,7000
ripple;88,6800;2,1720;90,9000;90,2000;90,0000;87,1000;85,2000
sparkles;89,1600;2,2949;89,9000;92,2000;89,9000;88,6000;85,2000
transverse_chromatic_abberation;85,8800;1,7046;86,9000;87,2000;87,1000;85,5000;82,7000
Acc_C-all-19;93,0642;1,6287;94,1632;94,5842;94,4211;91,0579;91,0947
Acc_C-original-15;92,7627;1,5294;93,7867;94,1000;94,1333;90,8067;90,9867
Acc_C-bar-10;87,0080;1,6703;87,8000;88,8200;88,3200;85,6200;84,4800
Acc_all-ex-pixelwise-noise-24;91,3492;1,6381;92,4000;92,9375;92,6875;89,5708;89,1500
RMSCE_C;0,0676;0,0042;0,0735;0,0676;0,0709;0,0620;0,0641
Combined_Noise;91,8960;1,8901;93,0000;93,2100;94,0300;89,5800;89,6600
