;config_432_avg;config_432_std;config_432_run_0;config_432_run_1;config_432_run_2;config_432_run_3;config_432_run_4
Standard_Acc;98,4280;1,3949;99,5200;99,5700;99,6100;96,7400;96,7000
RMSCE;0,0617;0,0098;0,0653;0,0716;0,0712;0,0519;0,0482
gaussian_noise;88,0800;1,3571;89,3000;89,3000;88,9000;86,1000;86,8000
shot_noise;89,5800;1,7915;89,8000;90,8000;92,1000;87,2000;88,0000
impulse_noise;88,5600;2,1518;88,1000;91,1000;91,0000;85,9000;86,7000
defocus_blur;96,0600;1,9734;97,8000;98,2000;96,9000;93,6000;93,8000
glass_blur;90,1400;1,1110;90,6000;90,5000;91,8000;88,9000;88,9000
motion_blur;94,2200;1,6017;95,5000;95,6000;95,3000;91,6000;93,1000
zoom_blur;95,0800;2,0054;96,7000;96,6000;96,8000;92,2000;93,1000
snow;93,7000;1,5748;95,5000;94,4000;94,8000;92,6000;91,2000
frost;96,1200;1,4386;97,0000;97,6000;97,1000;93,8000;95,1000
fog;96,2400;1,6329;97,6000;97,3000;97,8000;94,2000;94,3000
brightness;97,8400;1,5907;99,2000;99,3000;98,9000;95,8000;96,0000
contrast;96,3200;1,7314;97,8000;97,8000;97,4000;93,5000;95,1000
elastic_transform;93,8200;1,7337;95,2000;95,4000;95,1000;91,7000;91,7000
pixelate;91,1800;1,5012;92,6000;92,3000;92,3000;89,5000;89,2000
jpeg_compression;87,5000;1,5033;88,0000;86,9000;89,7000;85,1000;87,8000
speckle_noise;91,7200;1,7509;93,0000;93,2000;93,2000;89,2000;90,0000
gaussian_blur;93,7800;2,1170;94,4000;96,5000;95,2000;90,6000;92,2000
spatter;95,1400;1,8380;96,6000;96,6000;96,5000;93,9000;92,1000
saturate;97,1000;1,5543;98,5000;98,3000;98,3000;95,3000;95,1000
blue_noise;88,6200;1,9508;90,8000;90,3000;89,4000;86,5000;86,1000
brownish_noise;79,1800;2,0663;80,9000;80,6000;79,9000;75,2000;79,3000
checkerboard_cutout;89,5200;1,4757;90,9000;89,3000;90,7000;86,8000;89,9000
circular_motion_blur;95,1400;1,9724;96,1000;96,8000;97,1000;92,0000;93,7000
inverse_sparkles;77,7800;2,2076;76,7000;80,7000;79,7000;77,3000;74,5000
lines;82,3200;1,7915;82,3000;85,0000;83,3000;81,3000;79,7000
pinch_and_twirl;94,9600;1,4814;95,7000;96,8000;95,7000;94,0000;92,6000
ripple;88,9000;2,7691;92,5000;90,2000;90,5000;85,7000;85,6000
sparkles;88,8600;1,5920;88,2000;91,8000;89,2000;87,7000;87,4000
transverse_chromatic_abberation;85,3400;1,4151;86,1000;85,1000;87,6000;83,5000;84,4000
Acc_C-all-19;93,2726;1,5896;94,3789;94,6158;94,6895;91,0895;91,5895
Acc_C-original-15;92,9627;1,5503;94,0467;94,2067;94,3933;90,7800;91,3867
Acc_C-bar-10;87,0620;1,5694;88,0200;88,6600;88,3100;85,0000;85,3200
Acc_all-ex-pixelwise-noise-24;91,5100;1,5546;92,6000;92,9000;92,8167;89,4083;89,8250
RMSCE_C;0,0692;0,0040;0,0716;0,0731;0,0719;0,0674;0,0622
Combined_Noise;92,0440;1,6523;93,2700;93,0400;93,8200;90,1100;89,9800
