;config_446_avg;config_446_std;config_446_run_0;config_446_run_1;config_446_run_2;config_446_run_3;config_446_run_4
Standard_Acc;98,0420;1,2845;99,0100;99,1700;99,0900;96,4800;96,4600
RMSCE;0,0608;0,0098;0,0674;0,0701;0,0678;0,0450;0,0536
gaussian_noise;88,4400;1,5970;89,8000;89,8000;89,6000;86,2000;86,8000
shot_noise;89,7000;1,6223;90,5000;91,8000;90,6000;87,6000;88,0000
impulse_noise;88,5600;1,4333;87,4000;90,3000;90,1000;86,7000;88,3000
defocus_blur;95,7000;1,8177;97,6000;97,6000;96,1000;93,2000;94,0000
glass_blur;90,4000;1,5595;92,1000;91,1000;91,7000;88,9000;88,2000
motion_blur;94,3400;1,8959;95,8000;95,7000;96,1000;92,5000;91,6000
zoom_blur;95,0800;1,5613;96,1000;96,1000;96,8000;93,4000;93,0000
snow;93,5800;1,4675;95,6000;94,2000;94,0000;92,9000;91,2000
frost;95,7800;1,0778;96,4000;97,1000;96,2000;94,0000;95,2000
fog;95,5400;1,8800;97,2000;96,0000;97,8000;93,4000;93,3000
brightness;97,3600;1,3676;98,3000;98,8000;98,3000;95,7000;95,7000
contrast;95,4400;1,4333;95,8000;97,2000;96,6000;93,4000;94,2000
elastic_transform;93,0400;1,9835;94,1000;94,7000;95,1000;90,9000;90,4000
pixelate;92,1400;1,6378;93,5000;94,2000;92,5000;90,1000;90,4000
jpeg_compression;88,0600;1,3908;90,0000;87,4000;89,4000;87,1000;86,4000
speckle_noise;91,2600;1,6740;92,2000;93,1000;92,5000;89,0000;89,5000
gaussian_blur;92,9200;2,5222;93,9000;95,9000;94,9000;90,4000;89,5000
spatter;94,6000;2,0678;96,4000;96,4000;95,7000;93,4000;91,1000
saturate;96,9800;1,5715;98,0000;98,8000;97,9000;95,3000;94,9000
blue_noise;88,1600;2,1574;89,5000;90,3000;89,9000;85,9000;85,2000
brownish_noise;79,4800;2,0410;82,9000;78,1000;80,6000;78,6000;77,2000
checkerboard_cutout;89,1200;1,2496;89,7000;89,4000;90,3000;86,7000;89,5000
circular_motion_blur;94,2800;1,9641;95,0000;96,3000;96,1000;91,3000;92,7000
inverse_sparkles;79,2800;2,0380;79,1000;80,3000;81,9000;79,4000;75,7000
lines;82,3400;1,2659;82,9000;84,4000;82,3000;81,3000;80,8000
pinch_and_twirl;94,8800;1,3761;96,1000;96,4000;95,3000;93,8000;92,8000
ripple;89,6800;2,0644;90,6000;92,3000;91,0000;87,4000;87,1000
sparkles;89,3600;2,0185;90,0000;92,3000;90,2000;87,8000;86,5000
transverse_chromatic_abberation;86,6600;0,9156;87,6000;87,0000;87,4000;85,1000;86,2000
Acc_C-all-19;93,1011;1,5514;94,2474;94,5368;94,3105;91,2684;91,1421
Acc_C-original-15;92,8773;1,4599;94,0133;94,1333;94,0600;91,0667;91,1133
Acc_C-bar-10;87,3240;1,4569;88,3400;88,6800;88,5000;85,7300;85,3700
Acc_all-ex-pixelwise-noise-24;91,5017;1,5100;92,6958;92,8208;92,6750;89,8333;89,4833
RMSCE_C;0,0675;0,0048;0,0719;0,0716;0,0704;0,0598;0,0640
Combined_Noise;91,4540;1,3526;92,2000;92,5500;92,8800;89,9100;89,7300
