;config_456_avg;config_456_std;config_456_run_0;config_456_run_1;config_456_run_2;config_456_run_3;config_456_run_4
Standard_Acc;96,4340;0,1264;96,4100;96,2000;96,4800;96,5400;96,5400
RMSCE;0,0476;0,0024;0,0484;0,0482;0,0429;0,0488;0,0498
gaussian_noise;84,5800;1,3482;84,8000;84,8000;85,5000;85,8000;82,0000
shot_noise;86,4600;0,8357;87,0000;86,0000;87,5000;86,7000;85,1000
impulse_noise;87,5800;1,5184;86,6000;90,4000;87,9000;86,8000;86,2000
defocus_blur;93,6000;0,3795;94,0000;93,6000;93,0000;94,0000;93,4000
glass_blur;87,4200;0,5418;87,8000;87,0000;88,3000;86,9000;87,1000
motion_blur;91,2200;0,3059;91,7000;91,3000;91,3000;91,0000;90,8000
zoom_blur;92,7600;0,3878;92,5000;92,7000;93,5000;92,4000;92,7000
snow;91,3400;0,4409;91,8000;91,5000;91,1000;91,7000;90,6000
frost;93,5800;0,5741;92,6000;93,8000;94,0000;93,3000;94,2000
fog;93,9200;0,4792;93,9000;93,8000;94,4000;94,4000;93,1000
brightness;95,3600;0,5953;95,7000;95,2000;94,4000;95,3000;96,2000
contrast;94,1400;0,5535;93,7000;94,8000;94,4000;93,3000;94,5000
elastic_transform;90,9600;0,3720;90,3000;91,2000;91,2000;91,3000;90,8000
pixelate;87,2800;1,1338;87,2000;86,2000;88,8000;85,9000;88,3000
jpeg_compression;84,9200;1,1426;84,5000;83,3000;86,8000;84,7000;85,3000
speckle_noise;88,6200;0,9304;89,1000;88,8000;90,0000;87,8000;87,4000
gaussian_blur;91,7400;0,9243;91,3000;91,6000;90,6000;93,4000;91,8000
spatter;92,7200;0,6911;93,2000;93,3000;93,0000;92,7000;91,4000
saturate;95,1600;0,6020;95,0000;95,7000;96,0000;94,4000;94,7000
blue_noise;87,0400;0,9521;88,5000;87,5000;86,0000;86,0000;87,2000
brownish_noise;78,5000;1,2884;76,4000;79,5000;79,3000;79,7000;77,6000
checkerboard_cutout;87,4600;0,9728;87,7000;86,4000;88,1000;86,3000;88,8000
circular_motion_blur;93,3200;0,9196;93,5000;92,5000;94,8000;92,2000;93,6000
inverse_sparkles;75,3000;2,1513;73,9000;75,8000;77,2000;77,7000;71,9000
lines;79,9400;0,8261;79,3000;80,7000;78,8000;81,0000;79,9000
pinch_and_twirl;92,6000;0,4775;92,1000;92,4000;92,6000;93,5000;92,4000
ripple;85,5200;1,1822;87,0000;85,2000;86,8000;84,1000;84,5000
sparkles;87,3600;0,6711;86,2000;87,8000;87,3000;87,3000;88,2000
transverse_chromatic_abberation;80,9000;1,8493;77,9000;80,0000;81,2000;82,1000;83,3000
Acc_C-all-19;90,7032;0,2738;90,6684;90,7895;91,1421;90,6211;90,2947
Acc_C-original-15;90,3413;0,2597;90,2733;90,3733;90,8067;90,2333;90,0200
Acc_C-bar-10;84,7940;0,3195;84,2500;84,7800;85,2100;84,9900;84,7400
Acc_all-ex-pixelwise-noise-24;89,0425;0,2415;88,7167;88,9708;89,4542;89,1083;88,9625
RMSCE_C;0,0640;0,0023;0,0666;0,0608;0,0621;0,0662;0,0641
Combined_Noise;89,4940;0,3312;89,7800;89,2200;89,9800;89,3700;89,1200
