;config_465_avg;config_465_std;config_465_run_0;config_465_run_1;config_465_run_2;config_465_run_3;config_465_run_4
Standard_Acc;95,4420;0,1528;95,1500;95,6000;95,4700;95,4900;95,5000
RMSCE;0,0488;0,0035;0,0548;0,0494;0,0472;0,0442;0,0483
gaussian_noise;83,8800;1,0147;83,7000;85,4000;82,4000;84,5000;83,4000
shot_noise;86,0000;0,8099;85,0000;86,5000;87,3000;85,7000;85,5000
impulse_noise;82,1200;0,6554;80,9000;82,6000;82,0000;82,7000;82,4000
defocus_blur;92,9200;0,3709;93,2000;93,4000;92,4000;93,0000;92,6000
glass_blur;87,6400;0,5643;87,4000;87,1000;88,7000;87,7000;87,3000
motion_blur;91,2800;0,4020;91,9000;90,9000;91,3000;90,8000;91,5000
zoom_blur;91,5600;0,8639;90,3000;92,1000;92,8000;91,6000;91,0000
snow;90,1600;0,4841;90,8000;90,3000;89,3000;90,2000;90,2000
frost;92,3200;0,6882;91,2000;92,4000;92,0000;92,8000;93,2000
fog;92,0200;0,3970;91,5000;92,3000;92,6000;91,7000;92,0000
brightness;94,1800;0,4308;94,0000;93,9000;93,8000;94,2000;95,0000
contrast;93,0600;1,1689;92,0000;95,2000;93,4000;92,3000;92,4000
elastic_transform;90,2200;0,8256;89,6000;91,6000;90,5000;89,2000;90,2000
pixelate;89,3200;0,8424;88,5000;90,9000;89,4000;89,0000;88,8000
jpeg_compression;84,3000;1,2961;82,9000;83,5000;84,3000;84,1000;86,7000
speckle_noise;87,2600;0,8114;87,2000;88,3000;86,7000;88,0000;86,1000
gaussian_blur;90,1400;1,0984;89,8000;92,2000;89,8000;88,9000;90,0000
spatter;92,0400;0,4883;92,5000;92,1000;91,7000;92,6000;91,3000
saturate;94,6800;0,1939;94,8000;94,7000;94,8000;94,8000;94,3000
blue_noise;86,2600;0,5535;87,1000;85,9000;86,7000;85,6000;86,0000
brownish_noise;74,0600;1,5001;75,6000;74,6000;72,7000;71,9000;75,5000
checkerboard_cutout;85,8400;1,6206;85,4000;83,1000;86,0000;86,7000;88,0000
circular_motion_blur;90,5600;0,8593;89,7000;90,1000;91,6000;89,8000;91,6000
inverse_sparkles;75,5600;1,7235;74,6000;75,5000;75,7000;78,6000;73,4000
lines;78,7400;1,0442;79,1000;80,2000;77,4000;79,3000;77,7000
pinch_and_twirl;92,5000;0,5727;93,3000;93,0000;91,8000;92,4000;92,0000
ripple;85,3800;0,6615;85,3000;85,3000;85,1000;86,6000;84,6000
sparkles;85,8800;1,9944;83,1000;87,9000;85,7000;88,3000;84,4000
transverse_chromatic_abberation;83,9800;1,1196;83,7000;84,2000;85,7000;84,1000;82,2000
Acc_C-all-19;89,7421;0,3084;89,3263;90,2842;89,7474;89,6737;89,6789
Acc_C-original-15;89,3987;0,3282;88,8600;89,8733;89,4800;89,3000;89,4800
Acc_C-bar-10;83,8760;0,2705;83,6900;83,9800;83,8400;84,3300;83,5400
Acc_all-ex-pixelwise-noise-24;88,2642;0,2236;87,9250;88,6042;88,2708;88,3583;88,1625
RMSCE_C;0,0665;0,0027;0,0710;0,0672;0,0659;0,0627;0,0656
Combined_Noise;88,0180;0,4873;87,3800;88,6100;88,2000;88,3900;87,5100
