;config_428_avg;config_428_std;config_428_run_0;config_428_run_1;config_428_run_2;config_428_run_3;config_428_run_4
Standard_Acc;38,7660;47,4785;0,0000;0,0000;0,0000;96,8800;96,9500
RMSCE;0,0254;0,0312;0,0000;0,0000;0,0000;0,0603;0,0668
gaussian_noise;34,0200;41,6658;0,0000;0,0000;0,0000;85,1000;85,0000
shot_noise;34,7200;42,5233;0,0000;0,0000;0,0000;87,0000;86,6000
impulse_noise;35,3600;43,3070;0,0000;0,0000;0,0000;88,3000;88,5000
defocus_blur;37,6000;46,0511;0,0000;0,0000;0,0000;94,4000;93,6000
glass_blur;34,3600;42,0880;0,0000;0,0000;0,0000;87,0000;84,8000
motion_blur;36,2800;44,4366;0,0000;0,0000;0,0000;91,5000;89,9000
zoom_blur;37,2000;45,5609;0,0000;0,0000;0,0000;93,3000;92,7000
snow;36,4400;44,6385;0,0000;0,0000;0,0000;92,5000;89,7000
frost;37,5600;46,0021;0,0000;0,0000;0,0000;93,5000;94,3000
fog;37,5200;45,9526;0,0000;0,0000;0,0000;94,0000;93,6000
brightness;38,7400;47,4466;0,0000;0,0000;0,0000;96,8000;96,9000
contrast;37,5400;45,9772;0,0000;0,0000;0,0000;93,6000;94,1000
elastic_transform;36,1600;44,2922;0,0000;0,0000;0,0000;89,3000;91,5000
pixelate;33,5000;41,0343;0,0000;0,0000;0,0000;84,8000;82,7000
jpeg_compression;33,9600;41,5928;0,0000;0,0000;0,0000;85,2000;84,6000
speckle_noise;35,2000;43,1112;0,0000;0,0000;0,0000;88,2000;87,8000
gaussian_blur;36,7400;44,9972;0,0000;0,0000;0,0000;92,0000;91,7000
spatter;37,2600;45,6353;0,0000;0,0000;0,0000;93,7000;92,6000
saturate;38,2400;46,8363;0,0000;0,0000;0,0000;94,9000;96,3000
blue_noise;34,8000;42,6212;0,0000;0,0000;0,0000;86,9000;87,1000
brownish_noise;32,2600;39,5139;0,0000;0,0000;0,0000;79,8000;81,5000
checkerboard_cutout;35,3400;43,2858;0,0000;0,0000;0,0000;87,5000;89,2000
circular_motion_blur;37,0800;45,4139;0,0000;0,0000;0,0000;92,4000;93,0000
inverse_sparkles;29,4000;36,0344;0,0000;0,0000;0,0000;75,7000;71,3000
lines;31,8800;39,0500;0,0000;0,0000;0,0000;78,7000;80,7000
pinch_and_twirl;37,7000;46,1777;0,0000;0,0000;0,0000;95,3000;93,2000
ripple;33,5000;41,0293;0,0000;0,0000;0,0000;84,0000;83,5000
sparkles;35,0000;42,8663;0,0000;0,0000;0,0000;87,7000;87,3000
transverse_chromatic_abberation;32,7600;40,1276;0,0000;0,0000;0,0000;82,9000;80,9000
Acc_C-all-19;36,2316;44,3747;0,0000;0,0000;0,0000;90,7947;90,3632
Acc_C-original-15;36,0640;44,1695;0,0000;0,0000;0,0000;90,4200;89,9000
Acc_C-bar-10;33,9720;41,6072;0,0000;0,0000;0,0000;85,0900;84,7700
Acc_all-ex-pixelwise-noise-24;35,5842;43,5818;0,0000;0,0000;0,0000;89,1875;88,7333
RMSCE_C;0,0290;0,0356;0,0000;0,0000;0,0000;0,0712;0,0740
Combined_Noise;35,9320;44,0075;0,0000;0,0000;0,0000;89,8800;89,7800
