;config_442_avg;config_442_std;config_442_run_0;config_442_run_1;config_442_run_2;config_442_run_3;config_442_run_4
Standard_Acc;98,1140;1,3606;99,1900;99,2600;99,2200;96,5600;96,3400
RMSCE;0,0580;0,0071;0,0641;0,0646;0,0626;0,0491;0,0497
gaussian_noise;88,0400;1,8959;89,6000;90,1000;88,8000;86,6000;85,1000
shot_noise;90,1600;1,9169;92,0000;91,4000;91,7000;87,4000;88,3000
impulse_noise;88,3600;2,0461;88,4000;90,3000;90,9000;85,6000;86,6000
defocus_blur;96,1000;1,5975;97,2000;98,0000;96,9000;94,4000;94,0000
glass_blur;90,2800;1,3288;91,2000;91,9000;90,8000;89,2000;88,3000
motion_blur;94,2600;1,8938;96,0000;95,9000;95,5000;92,0000;91,9000
zoom_blur;95,3200;1,8925;97,2000;96,4000;96,9000;93,5000;92,6000
snow;93,6600;1,3691;94,7000;94,8000;94,8000;92,3000;91,7000
frost;95,9800;1,2448;96,7000;97,6000;96,5000;94,2000;94,9000
fog;95,8800;1,4865;97,9000;96,2000;96,9000;94,5000;93,9000
brightness;97,5400;1,2862;98,4000;99,0000;98,3000;95,8000;96,2000
contrast;95,9600;1,4486;97,0000;97,5000;96,6000;93,5000;95,2000
elastic_transform;93,4600;1,3778;94,6000;94,8000;94,3000;92,1000;91,5000
pixelate;92,0800;1,0515;92,5000;92,5000;93,6000;90,7000;91,1000
jpeg_compression;87,8000;1,2345;88,8000;88,7000;88,8000;85,8000;86,9000
speckle_noise;91,6000;2,0678;92,9000;93,6000;93,2000;88,4000;89,9000
gaussian_blur;93,7000;1,7618;94,8000;95,8000;94,7000;91,8000;91,4000
spatter;94,9000;1,3520;95,8000;95,5000;96,5000;93,9000;92,8000
saturate;97,0600;1,4921;98,1000;98,6000;98,1000;95,1000;95,4000
blue_noise;88,8200;1,9467;91,7000;89,4000;89,7000;86,4000;86,9000
brownish_noise;79,4200;2,4983;82,6000;80,2000;80,7000;75,2000;78,4000
checkerboard_cutout;88,9800;1,0127;89,3000;88,2000;90,8000;88,0000;88,6000
circular_motion_blur;94,7800;1,8659;95,8000;96,5000;96,4000;91,8000;93,4000
inverse_sparkles;78,4600;2,5311;80,1000;79,7000;80,7000;78,1000;73,7000
lines;82,0400;1,9001;84,6000;84,1000;80,2000;80,7000;80,6000
pinch_and_twirl;95,2600;1,1500;95,9000;96,7000;95,9000;94,0000;93,8000
ripple;89,6800;2,1018;91,5000;90,8000;91,5000;88,5000;86,1000
sparkles;88,9600;1,5603;88,8000;91,6000;89,0000;88,7000;86,7000
transverse_chromatic_abberation;86,6800;1,1531;86,9000;87,4000;88,3000;85,7000;85,1000
Acc_C-all-19;93,2705;1,5023;94,4105;94,6632;94,4105;91,4105;91,4579
Acc_C-original-15;92,9920;1,4710;94,1467;94,3400;94,0867;91,1733;91,2133
Acc_C-bar-10;87,3080;1,4704;88,7200;88,4600;88,3200;85,7100;85,3300
Acc_all-ex-pixelwise-noise-24;91,5933;1,4119;92,7667;92,8500;92,6125;89,9792;89,7583
RMSCE_C;0,0658;0,0024;0,0686;0,0660;0,0681;0,0638;0,0624
Combined_Noise;91,6620;1,3085;92,2800;92,8200;93,0300;90,2000;89,9800
