train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
36,6428;1,8573;56,0800;1,4653;43,3034;56,0800;43,3034
56,4455;1,4751;63,6200;1,3603;43,3241;63,6200;43,3241
65,1176;1,2976;72,1300;1,2279;56,6759;72,1300;56,6759
69,7928;1,1999;68,1700;1,2953;48,8828;68,1700;48,8828
72,5874;1,1323;75,9500;1,1235;59,5103;75,9500;59,5103
74,9380;1,0845;80,1100;1,0016;59,3448;80,1100;59,3448
76,1463;1,0557;79,9600;1,0049;65,1586;79,9600;65,1586
77,7747;1,0209;83,8700;0,9409;66,0690;83,8700;66,0690
79,0190;0,9895;81,5000;1,0055;62,9379;81,5000;62,9379
80,3813;0,9625;85,0600;0,8859;66,2483;85,0600;66,2483
80,9694;0,9429;85,6900;0,8772;68,0690;85,6900;68,0690
82,0437;0,9201;86,3000;0,8751;68,7724;86,3000;68,7724
82,7439;0,9001;86,2900;0,8679;66,6690;86,2900;66,6690
83,7841;0,8797;88,1500;0,8127;71,6276;88,1500;71,6276
84,3863;0,8650;88,6400;0,8027;70,0069;88,6400;70,0069
85,0524;0,8505;88,9000;0,7934;70,2828;88,9000;70,2828
85,7366;0,8339;90,0600;0,7641;73,8828;90,0600;73,8828
85,9966;0,8292;90,3200;0,7585;73,5448;90,3200;73,5448
86,3267;0,8210;90,4200;0,7537;73,4069;90,4200;73,4069
86,3767;0,8187;90,3800;0,7553;73,4621;90,3800;73,4621
80,1132;0,9599;84,1900;0,9380;67,9793;84,1900;67,9793
80,2353;0,9563;83,8200;0,9174;65,0552;83,8200;65,0552
81,0174;0,9424;84,1500;0,9062;60,1931;84,1500;60,1931
81,5856;0,9278;86,3100;0,8720;66,4759;86,3100;66,4759
81,9717;0,9172;88,1100;0,8147;69,4828;88,1100;69,4828
82,7459;0,9019;86,3100;0,8498;69,7793;86,3100;69,7793
82,9599;0,8949;88,0100;0,8141;69,5034;88,0100;69,5034
83,2020;0,8861;86,1700;0,8691;69,7241;86,1700;69,7241
83,4320;0,8842;89,1800;0,7855;72,8690;89,1800;72,8690
84,0682;0,8683;88,1000;0,8175;69,0138;88,1000;69,0138
84,4523;0,8604;88,7100;0,8025;68,7172;88,7100;68,7172
84,7163;0,8537;89,6100;0,7920;70,8345;89,6100;70,8345
85,0584;0,8485;89,2500;0,7751;70,3310;89,2500;70,3310
85,2145;0,8443;89,5000;0,7723;73,2207;89,5000;73,2207
85,5805;0,8325;89,7400;0,7669;69,1379;89,7400;69,1379
85,6606;0,8318;89,3600;0,7671;70,7103;89,3600;70,7103
86,0707;0,8200;90,6100;0,7367;73,4897;90,6100;73,4897
86,6088;0,8145;90,5600;0,7515;73,1724;90,5600;73,1724
86,6448;0,8119;90,8000;0,7314;72,8690;90,8000;72,8690
87,1029;0,8002;91,0400;0,7248;75,2897;91,0400;75,2897
87,0909;0,8013;91,3600;0,7271;71,2069;91,3600;71,2069
87,4130;0,7923;91,9000;0,7096;75,5655;91,9000;75,5655
87,6630;0,7823;92,0600;0,6967;73,8690;92,0600;73,8690
88,0111;0,7780;91,9700;0,7118;75,3241;91,9700;75,3241
88,1792;0,7741;92,6800;0,6897;75,5448;92,6800;75,5448
88,4292;0,7667;92,1900;0,6961;76,0552;92,1900;76,0552
88,9353;0,7557;93,0300;0,6734;79,2552;93,0300;79,2552
89,1514;0,7524;92,6100;0,6846;74,8000;92,6100;74,8000
89,2114;0,7487;93,0400;0,6716;76,7310;93,0400;76,7310
89,1134;0,7485;93,0800;0,6663;77,1103;93,0800;77,1103
90,0116;0,7360;93,5000;0,6654;77,3862;93,5000;77,3862
89,9276;0,7354;93,5800;0,6585;77,3103;93,5800;77,3103
90,2257;0,7275;93,9000;0,6520;77,1517;93,9000;77,1517
90,4257;0,7242;94,0300;0,6521;77,6897;94,0300;77,6897
90,5357;0,7197;94,1300;0,6475;77,7379;94,1300;77,7379
90,4097;0,7188;93,8200;0,6514;76,8000;93,8200;76,8000
90,9258;0,7130;94,4000;0,6455;77,3931;94,4000;77,3931
90,8278;0,7125;94,1900;0,6498;77,1862;94,1900;77,1862
90,9258;0,7110;94,2900;0,6465;77,7448;94,2900;77,7448
91,1099;0,7076;94,1300;0,6473;77,3448;94,1300;77,3448
85,1604;0,8426;90,0300;0,7545;74,0138;90,0300;74,0138
84,9804;0,8476;88,7900;0,7788;67,6069;88,7900;67,6069
85,0564;0,8425;90,1100;0,7463;72,7793;90,1100;72,7793
85,5345;0,8326;90,8900;0,7312;71,3310;90,8900;71,3310
85,5825;0,8318;89,9600;0,7643;74,5379;89,9600;74,5379
85,6446;0,8304;89,5000;0,7584;71,1172;89,5000;71,1172
85,7726;0,8273;91,1700;0,7234;73,7034;91,1700;73,7034
85,8526;0,8266;90,7600;0,7318;73,7517;90,7600;73,7517
86,2107;0,8180;90,9900;0,7278;73,9241;90,9900;73,9241
86,3307;0,8170;90,1700;0,7391;71,4483;90,1700;71,4483
86,4728;0,8106;90,4200;0,7444;70,6414;90,4200;70,6414
86,8108;0,8045;90,8400;0,7254;73,2690;90,8400;73,2690
86,8628;0,8046;91,3100;0,7264;76,1931;91,3100;76,1931
86,8769;0,8046;91,7300;0,7104;73,6552;91,7300;73,6552
86,9269;0,8002;91,9000;0,7053;73,9586;91,9000;73,9586
86,9709;0,8011;91,2200;0,7171;74,8138;91,2200;74,8138
87,2609;0,7912;91,1600;0,7163;76,3793;91,1600;76,3793
87,1389;0,7940;90,2000;0,7293;71,3793;90,2000;71,3793
87,2549;0,7935;90,6100;0,7396;70,5793;90,6100;70,5793
87,2229;0,7915;92,1200;0,6936;74,5034;92,1200;74,5034
87,6850;0,7846;90,8600;0,7301;74,6276;90,8600;74,6276
87,7791;0,7823;90,5700;0,7390;72,2828;90,5700;72,2828
87,7451;0,7824;91,8300;0,6994;75,1034;91,8300;75,1034
87,8051;0,7822;91,6000;0,6993;74,3724;91,6000;74,3724
87,9091;0,7785;91,8400;0,7040;75,5586;91,8400;75,5586
88,0891;0,7733;92,3000;0,6907;73,7517;92,3000;73,7517
88,2852;0,7722;91,7000;0,7029;74,5793;91,7000;74,5793
88,5232;0,7663;91,8700;0,7014;73,5793;91,8700;73,5793
88,5813;0,7652;92,1600;0,6947;74,5793;92,1600;74,5793
88,3912;0,7676;92,5000;0,6830;76,1448;92,5000;76,1448
88,7393;0,7607;91,6500;0,7024;75,8276;91,6500;75,8276
88,6113;0,7604;92,6200;0,6766;75,6621;92,6200;75,6621
88,7453;0,7578;92,0000;0,6917;75,6207;92,0000;75,6207
88,9573;0,7538;92,8400;0,6775;78,1448;92,8400;78,1448
88,8093;0,7587;91,6700;0,7068;75,2621;91,6700;75,2621
89,2414;0,7479;93,1100;0,6736;78,5034;93,1100;78,5034
89,1774;0,7476;92,5300;0,6789;74,2207;92,5300;74,2207
89,1954;0,7471;93,6000;0,6592;80,0483;93,6000;80,0483
89,5515;0,7403;92,9400;0,6683;76,6207;92,9400;76,6207
89,4995;0,7408;92,6400;0,6757;74,9586;92,6400;74,9586
89,8796;0,7348;93,2600;0,6661;75,5448;93,2600;75,5448
89,9656;0,7315;93,7500;0,6531;76,9103;93,7500;76,9103
90,0596;0,7313;93,6200;0,6550;76,5862;93,6200;76,5862
90,1516;0,7262;93,0500;0,6705;75,4690;93,0500;75,4690
90,3077;0,7241;93,5800;0,6597;77,8414;93,5800;77,8414
90,1536;0,7237;93,3300;0,6624;76,4897;93,3300;76,4897
90,2737;0,7217;93,7400;0,6536;78,1241;93,7400;78,1241
90,2577;0,7198;93,9100;0,6510;76,8966;93,9100;76,8966
90,5757;0,7146;93,9300;0,6467;77,6276;93,9300;77,6276
