;config_427_avg;config_427_std;config_427_run_0;config_427_run_1;config_427_run_2;config_427_run_3;config_427_run_4
Standard_Acc;38,7640;47,4760;0,0000;0,0000;0,0000;96,9600;96,8600
RMSCE;0,0189;0,0233;0,0000;0,0000;0,0000;0,0511;0,0435
gaussian_noise;34,3400;42,0604;0,0000;0,0000;0,0000;85,1000;86,6000
shot_noise;34,7800;42,5986;0,0000;0,0000;0,0000;86,3000;87,6000
impulse_noise;34,9400;42,7940;0,0000;0,0000;0,0000;86,8000;87,9000
defocus_blur;37,6200;46,0750;0,0000;0,0000;0,0000;93,9000;94,2000
glass_blur;35,2000;43,1114;0,0000;0,0000;0,0000;88,3000;87,7000
motion_blur;36,9600;45,2666;0,0000;0,0000;0,0000;92,4000;92,4000
zoom_blur;37,2600;45,6349;0,0000;0,0000;0,0000;92,7000;93,6000
snow;37,0000;45,3209;0,0000;0,0000;0,0000;93,6000;91,4000
frost;37,9800;46,5163;0,0000;0,0000;0,0000;94,6000;95,3000
fog;37,5000;45,9279;0,0000;0,0000;0,0000;93,7000;93,8000
brightness;38,6200;47,2997;0,0000;0,0000;0,0000;96,5000;96,6000
contrast;37,8200;46,3204;0,0000;0,0000;0,0000;94,2000;94,9000
elastic_transform;36,6000;44,8268;0,0000;0,0000;0,0000;91,0000;92,0000
pixelate;35,7800;43,8215;0,0000;0,0000;0,0000;89,6000;89,3000
jpeg_compression;34,5800;42,3520;0,0000;0,0000;0,0000;86,2000;86,7000
speckle_noise;35,6200;43,6305;0,0000;0,0000;0,0000;88,0000;90,1000
gaussian_blur;36,7600;45,0232;0,0000;0,0000;0,0000;91,3000;92,5000
spatter;37,2000;45,5616;0,0000;0,0000;0,0000;93,5000;92,5000
saturate;38,0400;46,5893;0,0000;0,0000;0,0000;95,2000;95,0000
blue_noise;34,6200;42,4010;0,0000;0,0000;0,0000;86,3000;86,8000
brownish_noise;31,2600;38,2965;0,0000;0,0000;0,0000;76,7000;79,6000
checkerboard_cutout;35,5200;43,5041;0,0000;0,0000;0,0000;88,3000;89,3000
circular_motion_blur;37,1800;45,5385;0,0000;0,0000;0,0000;92,2000;93,7000
inverse_sparkles;30,0000;36,7820;0,0000;0,0000;0,0000;77,7000;72,3000
lines;32,1600;39,3878;0,0000;0,0000;0,0000;80,5000;80,3000
pinch_and_twirl;37,6200;46,0758;0,0000;0,0000;0,0000;94,5000;93,6000
ripple;34,5600;42,3295;0,0000;0,0000;0,0000;87,1000;85,7000
sparkles;34,8000;42,6234;0,0000;0,0000;0,0000;87,7000;86,3000
transverse_chromatic_abberation;33,5000;41,0296;0,0000;0,0000;0,0000;84,1000;83,4000
Acc_C-all-19;36,5579;44,7743;0,0000;0,0000;0,0000;91,2053;91,5842
Acc_C-original-15;36,4653;44,6609;0,0000;0,0000;0,0000;90,9933;91,3333
Acc_C-bar-10;34,1220;41,7909;0,0000;0,0000;0,0000;85,5100;85,1000
Acc_all-ex-pixelwise-noise-24;35,8967;43,9643;0,0000;0,0000;0,0000;89,8125;89,6708
RMSCE_C;0,0249;0,0305;0,0000;0,0000;0,0000;0,0629;0,0615
Combined_Noise;35,9300;44,0064;0,0000;0,0000;0,0000;89,2900;90,3600
