train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
33,9500;1,9077;52,0800;1,5930;38,3103;52,0800;38,3103
53,3460;1,5379;63,0800;1,4363;45,9655;63,0800;45,9655
62,1380;1,3614;70,5900;1,2965;58,6897;70,5900;58,6897
67,0600;1,2564;70,8800;1,2479;57,7586;70,8800;57,7586
70,3100;1,1875;75,1900;1,1223;53,8966;75,1900;53,8966
72,8340;1,1279;75,9500;1,1050;55,6690;75,9500;55,6690
74,6000;1,0864;80,5200;1,0054;62,1724;80,5200;62,1724
75,7840;1,0657;78,2300;1,0842;60,1586;78,2300;60,1586
77,5480;1,0252;81,3800;0,9730;64,0690;81,3800;64,0690
78,3540;1,0004;82,1900;0,9795;67,6621;82,1900;67,6621
79,5480;0,9771;84,8100;0,9175;72,1172;84,8100;72,1172
80,5580;0,9511;85,2000;0,9130;69,5448;85,2000;69,5448
81,8140;0,9262;85,7000;0,8789;69,9103;85,7000;69,9103
82,4580;0,9125;87,7100;0,8374;72,2759;87,7100;72,2759
82,9720;0,8946;87,0700;0,8457;72,5310;87,0700;72,5310
83,7840;0,8801;88,3000;0,8190;75,5103;88,3000;75,5103
84,5500;0,8607;88,4900;0,8082;75,2069;88,4900;75,2069
84,8560;0,8541;89,3300;0,7835;75,8552;89,3300;75,8552
85,3060;0,8470;89,2100;0,7878;75,6207;89,2100;75,6207
85,5920;0,8396;89,1900;0,7860;75,1103;89,1900;75,1103
79,1360;0,9832;82,2800;0,9929;65,4483;82,2800;65,4483
79,1120;0,9846;83,2700;0,9546;66,6690;83,2700;66,6690
79,3120;0,9752;82,6600;0,9445;66,8000;82,6600;66,8000
79,8660;0,9643;84,9200;0,8842;69,5103;84,9200;69,5103
80,7800;0,9461;84,5100;0,9264;68,5862;84,5100;68,5862
81,1080;0,9364;84,9500;0,8914;70,9172;84,9500;70,9172
81,5580;0,9283;85,5000;0,8753;67,7931;85,5000;67,7931
