;config_435_avg;config_435_std;config_435_run_0;config_435_run_1;config_435_run_2;config_435_run_3;config_435_run_4
Standard_Acc;98,3100;1,3737;99,3800;99,4100;99,5000;96,5300;96,7300
RMSCE;0,0613;0,0085;0,0690;0,0653;0,0701;0,0522;0,0501
gaussian_noise;87,9800;1,5892;90,1000;88,8000;88,7000;85,8000;86,5000
shot_noise;89,4400;1,6169;90,6000;89,9000;91,5000;87,1000;88,1000
impulse_noise;89,1600;2,0819;89,3000;90,6000;92,1000;86,3000;87,5000
defocus_blur;95,8400;1,5525;97,0000;97,4000;96,9000;94,0000;93,9000
glass_blur;89,5200;1,1107;89,7000;90,9000;90,5000;88,4000;88,1000
motion_blur;94,3600;1,6500;96,0000;95,5000;95,6000;92,3000;92,4000
zoom_blur;95,2000;1,7799;96,6000;95,4000;97,6000;93,4000;93,0000
snow;93,6000;1,3221;95,0000;94,6000;94,4000;92,1000;91,9000
frost;95,9800;1,3045;97,3000;96,9000;96,6000;93,7000;95,4000
fog;96,3800;1,4034;97,9000;97,0000;97,6000;94,6000;94,8000
brightness;97,5800;1,6412;98,8000;99,3000;98,3000;94,8000;96,7000
contrast;95,8200;1,7871;96,8000;97,4000;97,4000;92,9000;94,6000
elastic_transform;93,5600;1,3735;94,3000;95,0000;94,7000;91,9000;91,9000
pixelate;90,3000;0,8967;89,4000;91,9000;90,3000;89,5000;90,4000
jpeg_compression;86,6000;2,0010;88,2000;85,3000;89,4000;83,8000;86,3000
speckle_noise;91,2000;1,8122;92,2000;93,4000;92,3000;88,8000;89,3000
gaussian_blur;93,7400;2,1694;95,0000;95,7000;95,7000;91,8000;90,5000
spatter;95,2800;1,7497;96,6000;96,6000;96,9000;93,4000;92,9000
saturate;97,3600;1,2909;98,5000;98,6000;98,1000;96,0000;95,6000
blue_noise;89,3200;1,8530;91,2000;90,2000;91,0000;87,4000;86,8000
brownish_noise;79,3400;3,0936;83,8000;79,3000;80,5000;74,2000;78,9000
checkerboard_cutout;89,2400;1,3410;90,1000;89,2000;89,1000;86,9000;90,9000
circular_motion_blur;94,8600;1,8575;95,8000;96,1000;97,1000;92,5000;92,8000
inverse_sparkles;77,4400;2,2168;77,2000;78,9000;80,2000;77,3000;73,6000
lines;82,2600;1,7918;84,8000;83,9000;81,7000;80,3000;80,6000
pinch_and_twirl;95,1000;1,2296;96,0000;96,6000;95,6000;93,8000;93,5000
ripple;88,3400;1,8832;89,9000;90,8000;88,6000;86,1000;86,3000
sparkles;88,9800;1,5715;87,9000;91,7000;89,6000;88,5000;87,2000
transverse_chromatic_abberation;86,3400;1,4961;87,4000;86,6000;88,4000;84,8000;84,5000
Acc_C-all-19;93,1000;1,4593;94,1737;94,2211;94,4526;91,0842;91,5684
Acc_C-original-15;92,7547;1,4004;93,8000;93,7267;94,1067;90,7067;91,4333
Acc_C-bar-10;87,1220;1,4565;88,4100;88,3300;88,1800;85,1800;85,5100
Acc_all-ex-pixelwise-noise-24;91,3758;1,4065;92,5000;92,5250;92,5333;89,4583;89,8625
RMSCE_C;0,0691;0,0036;0,0743;0,0718;0,0680;0,0670;0,0642
Combined_Noise;92,1060;1,5182;93,1200;93,1200;93,7400;90,0600;90,4900
