train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
8,4550;4,6438;13,2600;4,2626;6,8966;13,2600;6,8966
20,6290;3,8794;23,3300;3,7402;9,4138;23,3300;9,4138
29,5150;3,4836;30,2300;3,4453;10,8828;30,2300;10,8828
35,6670;3,2213;34,2600;3,3865;11,7517;34,2600;11,7517
40,5320;3,0248;37,4700;3,1911;14,5034;37,4700;14,5034
44,7140;2,8708;40,2500;3,0730;14,3034;40,2500;14,3034
47,9360;2,7353;42,7900;2,9905;14,8621;42,7900;14,8621
51,6590;2,6120;45,9000;2,9023;18,4069;45,9000;18,4069
54,4800;2,5016;45,9800;2,8673;15,3793;45,9800;15,3793
57,5030;2,3977;49,2900;2,7618;18,5793;49,2900;18,5793
60,3650;2,2986;51,7300;2,6780;18,8759;51,7300;18,8759
63,2240;2,2039;52,2500;2,6680;20,2759;52,2500;20,2759
65,9380;2,1132;54,5100;2,5718;21,2138;54,5100;21,2138
68,7830;2,0267;55,0600;2,5612;20,7586;55,0600;20,7586
71,4480;1,9470;56,2400;2,5191;21,0414;56,2400;21,0414
74,0360;1,8767;57,0400;2,4945;22,4138;57,0400;22,4138
75,8730;1,8193;57,6100;2,4734;21,7034;57,6100;21,7034
77,4140;1,7750;57,9500;2,4576;22,2069;57,9500;22,2069
78,9380;1,7392;58,3500;2,4470;22,2138;58,3500;22,2138
79,4820;1,7228;58,6300;2,4412;22,2690;58,6300;22,2690
60,2300;2,2849;43,9700;3,0021;14,4690;43,9700;14,4690
60,5020;2,2745;48,0500;2,7895;17,2552;48,0500;17,2552
62,2270;2,2178;49,3100;2,7750;20,2552;49,3100;20,2552
63,9500;2,1563;50,8400;2,7013;19,1793;50,8400;19,1793
65,6580;2,1028;50,0400;2,7928;19,8828;50,0400;19,8828
67,5000;2,0436;51,9000;2,7434;20,1034;51,9000;20,1034
69,3130;1,9830;51,1900;2,7306;18,3931;51,1900;18,3931
71,0860;1,9263;52,9000;2,6858;18,6207;52,9000;18,6207
72,7350;1,8711;53,7900;2,6339;20,2828;53,7900;20,2828
74,8520;1,8098;51,8100;2,7683;20,1172;51,8100;20,1172
76,6540;1,7542;54,5500;2,6109;21,0483;54,5500;21,0483
78,5190;1,6997;54,2300;2,6622;19,7103;54,2300;19,7103
80,4450;1,6431;54,2800;2,6763;20,4207;54,2800;20,4207
82,3480;1,5881;55,2700;2,6235;20,8069;55,2700;20,8069
84,6440;1,5283;55,4600;2,6567;20,2759;55,4600;20,2759
86,4050;1,4794;55,2200;2,6758;20,2483;55,2200;20,2483
88,2960;1,4252;55,2600;2,6551;21,2000;55,2600;21,2000
90,2150;1,3751;55,7000;2,6491;21,2276;55,7000;21,2276
91,7840;1,3315;56,1000;2,6316;20,4690;56,1000;20,4690
93,4170;1,2866;56,9400;2,6066;21,4897;56,9400;21,4897
94,6330;1,2489;56,0100;2,6368;21,6414;56,0100;21,6414
95,9390;1,2094;56,6300;2,6238;21,1862;56,6300;21,1862
96,9080;1,1765;57,3100;2,6338;22,2759;57,3100;22,2759
97,7640;1,1462;56,1900;2,6054;21,9586;56,1900;21,9586
98,3300;1,1203;57,4600;2,5896;22,7034;57,4600;22,7034
98,8280;1,0961;57,9000;2,5725;21,7586;57,9000;21,7586
99,2110;1,0743;58,0900;2,5700;21,9034;58,0900;21,9034
99,4840;1,0555;58,0700;2,5501;22,5724;58,0700;22,5724
99,6680;1,0385;58,7200;2,5374;22,6207;58,7200;22,6207
99,7320;1,0247;58,4300;2,5517;22,5586;58,4300;22,5586
99,8270;1,0115;58,5800;2,5225;22,8138;58,5800;22,8138
99,9040;1,0001;58,6100;2,5297;22,2207;58,6100;22,2207
99,9150;0,9914;59,2000;2,5107;23,2276;59,2000;23,2276
99,9200;0,9836;59,2100;2,5033;22,7379;59,2100;22,7379
99,9430;0,9762;59,2200;2,5052;23,0207;59,2200;23,0207
99,9530;0,9716;59,4000;2,4954;22,8897;59,4000;22,8897
99,9700;0,9674;59,3800;2,4949;22,9034;59,3800;22,9034
99,9680;0,9647;59,5000;2,4952;23,0207;59,5000;23,0207
99,9720;0,9630;59,5600;2,4947;22,8759;59,5600;22,8759
99,9700;0,9622;59,6600;2,4939;22,9379;59,6600;22,9379
87,5560;1,4155;51,6300;2,8487;20,2069;51,6300;20,2069
84,5570;1,5006;52,3400;2,8147;18,9931;52,3400;18,9931
84,8860;1,4925;51,3500;2,8884;18,7310;51,3500;18,7310
85,1090;1,4867;51,4400;2,8366;17,5655;51,4400;17,5655
85,9070;1,4663;51,6100;2,7992;17,3379;51,6100;17,3379
86,4730;1,4507;52,0300;2,8562;17,9172;52,0300;17,9172
87,1900;1,4316;51,6100;2,8652;19,8483;51,6100;19,8483
87,8380;1,4157;53,0700;2,7529;19,7931;53,0700;19,7931
88,3780;1,3995;51,8000;2,8026;19,8345;51,8000;19,8345
89,0020;1,3845;52,0500;2,8100;19,7517;52,0500;19,7517
