time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
142,8759;80,8800;1,4636;81,8700;1,3512;58,6621;81,8700;58,6621
289,0381;90,7440;1,0813;83,5600;1,2824;63,3655;83,5600;63,3655
435,5913;92,8460;1,0082;84,7300;1,2380;62,9931;84,7300;62,9931
583,8239;93,7580;0,9778;85,4100;1,2156;60,0552;85,4100;60,0552
735,9278;94,7760;0,9453;85,5800;1,2121;60,5172;85,5800;60,5172
880,5161;95,5040;0,9212;86,2400;1,2004;62,3310;86,2400;62,3310
1036,3082;95,8640;0,9068;85,8400;1,2264;62,7241;85,8400;62,7241
1184,2579;96,4600;0,8899;85,8700;1,2227;60,9310;85,8700;60,9310
1328,8637;96,9060;0,8773;86,1900;1,2083;58,8897;86,1900;58,8897
1477,9957;97,1580;0,8684;86,3400;1,2141;61,1172;86,3400;61,1172
1656,9053;97,4940;0,8565;86,1700;1,2175;62,3379;86,1700;62,3379
1810,2874;97,7640;0,8474;86,4200;1,2129;59,8138;86,4200;59,8138
1979,4457;98,0340;0,8423;87,0100;1,1931;60,0690;87,0100;60,0690
2136,7697;98,4240;0,8306;87,0700;1,2052;61,1034;87,0700;61,1034
2298,9655;98,5500;0,8262;87,6300;1,1881;65,1586;87,6300;65,1586
2443,7894;98,6380;0,8220;87,7100;1,1852;61,3655;87,7100;61,3655
2587,9401;98,9740;0,8142;87,4500;1,1872;63,1931;87,4500;63,1931
2733,1484;99,0380;0,8103;88,1900;1,1777;64,2483;88,1900;64,2483
2875,5894;99,2880;0,8036;88,2000;1,1732;62,7448;88,2000;62,7448
3021,4804;99,3420;0,8013;88,2100;1,1809;63,5103;88,2100;63,5103
3164,0180;99,4600;0,7987;87,9800;1,1834;62,9724;87,9800;62,9724
3344,3925;99,5380;0,7956;88,2700;1,1775;63,0966;88,2700;63,0966
3524,2551;99,5920;0,7940;87,9700;1,1810;62,8207;88,6300;63,5241
3699,4666;99,5820;0,7936;88,3000;1,1810;62,5379;88,7300;63,8552
3895,1764;99,6620;0,7918;88,0400;1,1921;63,2207;88,9000;64,0897
4087,7311;99,6120;0,7926;88,0800;1,1943;64,7379;88,9500;64,5172
4262,8193;99,5620;0,7941;87,9800;1,1994;64,2276;89,0100;65,0138
4445,9312;99,6280;0,7928;87,9700;1,1904;65,0207;89,1200;65,2483
4621,1252;99,6280;0,7914;87,8500;1,1901;64,2828;89,0800;65,4897
4808,5600;99,6420;0,7921;88,0300;1,1935;63,5586;89,1500;65,5310
