train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,1740;4,2916;9,8100;4,1165;14,1655;9,8100;14,1655
12,6300;3,9543;17,9100;3,7438;12,7724;17,9100;12,7724
20,2440;3,6176;24,4000;3,6546;23,5103;24,4000;23,5103
27,9340;3,3190;34,1700;3,1135;28,0414;34,1700;28,0414
34,6340;3,0755;35,3500;3,0701;31,1241;35,3500;31,1241
38,8680;2,9066;40,4600;2,8198;35,2966;40,4600;35,2966
42,6120;2,7834;39,8700;2,8415;27,3241;39,8700;27,3241
45,8120;2,6738;48,5300;2,5642;38,1379;48,5300;38,1379
47,7700;2,5900;51,0100;2,4772;39,5862;51,0100;39,5862
50,3460;2,5159;52,7400;2,4437;39,1586;52,7400;39,1586
52,0420;2,4538;51,7400;2,4369;42,3241;51,7400;42,3241
53,5360;2,4010;55,6900;2,3095;43,8690;55,6900;43,8690
54,9480;2,3537;56,3700;2,3076;44,8483;56,3700;44,8483
56,3940;2,3079;56,1100;2,3241;43,1586;56,1100;43,1586
57,5080;2,2628;59,1900;2,2021;43,5655;59,1900;43,5655
58,1880;2,2390;60,5000;2,1611;47,4759;60,5000;47,4759
59,4200;2,1996;61,0200;2,1446;47,5310;61,0200;47,5310
61,0180;2,1380;62,2600;2,1143;46,7034;62,2600;46,7034
61,0200;2,1319;63,1500;2,0849;49,2345;63,1500;49,2345
62,5860;2,0890;64,5100;2,0172;49,7310;64,5100;49,7310
62,8500;2,0780;64,9800;1,9932;50,5862;64,9800;50,5862
63,5340;2,0550;65,3800;1,9884;48,8069;65,3800;48,8069
64,5700;2,0134;65,8300;1,9700;49,4069;65,8300;49,4069
65,0900;1,9963;66,9200;1,9366;51,3793;66,9200;51,3793
65,4500;1,9797;67,1800;1,9201;51,5448;67,1800;51,5448
66,0200;1,9737;67,3700;1,9191;51,6000;67,3700;51,6000
66,6400;1,9493;67,3600;1,9151;51,5724;67,3600;51,5724
66,8680;1,9410;68,0600;1,8930;51,3172;68,0600;51,3172
67,0020;1,9325;68,0700;1,8956;51,8000;68,0700;51,8000
67,0860;1,9273;68,0900;1,8932;51,8000;68,0900;51,8000
58,3840;2,2211;56,5700;2,2697;46,8345;56,5700;46,8345
58,3040;2,2301;60,6100;2,1826;44,9793;60,6100;44,9793
58,8180;2,2080;59,9900;2,1534;48,9103;59,9900;48,9103
59,6360;2,1830;61,0200;2,1113;43,1448;61,0200;43,1448
60,1580;2,1631;61,0700;2,1424;45,4138;61,0700;45,4138
60,6800;2,1476;62,3900;2,0902;47,8138;62,3900;47,8138
60,9040;2,1346;62,4100;2,1074;48,3586;62,4100;48,3586
61,7500;2,1102;63,6600;2,0624;47,3931;63,6600;47,3931
62,5520;2,0728;63,1100;2,0414;44,9655;63,1100;44,9655
62,3640;2,0772;63,5100;2,0753;48,5034;63,5100;48,5034
63,3700;2,0528;64,7700;2,0469;50,0345;64,7700;50,0345
