train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
28,2440;2,0676;45,7800;1,6751;36,1448;45,7800;36,1448
47,4540;1,6500;60,0900;1,4531;48,9241;60,0900;48,9241
56,2780;1,4800;62,4700;1,4105;49,2069;62,4700;49,2069
61,5300;1,3691;70,7800;1,2325;51,6414;70,7800;51,6414
65,8740;1,2824;72,1100;1,2254;51,7103;72,1100;51,7103
69,0380;1,2181;77,9100;1,0422;57,9793;77,9100;57,9793
71,1460;1,1719;75,9200;1,1097;56,2828;75,9200;56,2828
73,0340;1,1275;79,0300;1,0415;56,3310;79,0300;56,3310
74,6220;1,0939;82,4700;0,9361;62,7586;82,4700;62,7586
76,1400;1,0623;84,6300;0,9174;63,4897;84,6300;63,4897
77,0480;1,0356;84,2300;0,8859;62,9448;84,2300;62,9448
78,5640;1,0067;86,3300;0,8684;68,4897;86,3300;68,4897
79,7060;0,9822;86,5100;0,8482;67,2897;86,5100;67,2897
80,7260;0,9607;88,9500;0,7978;67,1379;88,9500;67,1379
81,5340;0,9401;88,9800;0,7915;66,8828;88,9800;66,8828
82,4480;0,9204;89,6100;0,7801;67,9517;89,6100;67,9517
83,1720;0,9084;90,0700;0,7602;68,9379;90,0700;68,9379
83,4560;0,8979;90,2000;0,7592;69,6690;90,2000;69,6690
84,1620;0,8851;90,4000;0,7515;70,5724;90,4000;70,5724
84,3020;0,8802;90,5700;0,7480;70,6276;90,5700;70,6276
77,5080;1,0310;83,5300;0,9111;63,9103;83,5300;63,9103
76,8220;1,0426;83,6100;0,9514;65,1379;83,6100;65,1379
77,6220;1,0222;80,2700;0,9962;63,7862;80,2700;63,7862
78,2540;1,0060;86,4800;0,8605;64,2828;86,4800;64,2828
78,6720;0,9966;86,0500;0,8613;63,0759;86,0500;63,0759
79,6740;0,9826;86,9700;0,8283;69,0483;86,9700;69,0483
80,2520;0,9638;86,2100;0,8538;69,1655;86,2100;69,1655
80,6760;0,9549;87,5200;0,8216;68,0276;87,5200;68,0276
81,3720;0,9381;88,2400;0,8086;67,6345;88,2400;67,6345
81,7260;0,9287;88,3900;0,7979;68,9172;88,3900;68,9172
82,4820;0,9161;89,6800;0,7666;68,0276;89,6800;68,0276
82,8200;0,9076;89,3500;0,7922;70,1379;89,3500;70,1379
82,9660;0,8983;90,4900;0,7595;71,6552;90,4900;71,6552
83,7360;0,8837;90,0400;0,7676;70,2897;90,0400;70,2897
84,1300;0,8754;90,3600;0,7498;71,8345;90,3600;71,8345
84,5520;0,8636;90,2900;0,7599;74,0207;90,2900;74,0207
84,9640;0,8544;91,1500;0,7427;73,6621;91,1500;73,6621
85,2860;0,8451;91,7300;0,7208;73,1862;91,7300;73,1862
86,0480;0,8331;90,4700;0,7547;71,0345;90,4700;71,0345
86,3740;0,8275;91,5300;0,7323;71,9517;91,5300;71,9517
86,4820;0,8209;92,3400;0,7024;73,2621;92,3400;73,2621
86,8460;0,8116;91,8500;0,7118;72,0828;91,8500;72,0828
87,1580;0,8026;92,1000;0,7088;73,7862;92,1000;73,7862
87,5580;0,7962;92,8800;0,6935;75,3448;92,8800;75,3448
88,1380;0,7850;92,7300;0,6959;74,5517;92,7300;74,5517
88,3900;0,7802;92,8300;0,6962;77,5103;92,8300;77,5103
88,8060;0,7680;93,4600;0,6759;76,5793;93,4600;76,5793
88,9500;0,7646;93,0100;0,6851;75,4759;93,0100;75,4759
89,6660;0,7507;93,6800;0,6665;77,9517;93,6800;77,9517
89,9200;0,7463;93,5100;0,6763;76,4759;93,5100;76,4759
90,0620;0,7416;94,0900;0,6623;76,6483;94,0900;76,6483
90,5180;0,7329;94,1000;0,6594;77,6483;94,1000;77,6483
90,4160;0,7319;94,1700;0,6544;77,0345;94,1700;77,0345
90,8860;0,7251;94,2400;0,6528;77,4759;94,2400;77,4759
90,6120;0,7274;94,5300;0,6507;76,9931;94,5300;76,9931
91,0260;0,7190;94,4800;0,6528;77,7172;94,4800;77,7172
91,2440;0,7173;94,4300;0,6495;77,8345;94,4300;77,8345
91,2480;0,7164;94,6000;0,6483;78,0276;94,6000;78,0276
91,2940;0,7126;94,5400;0,6477;78,0000;94,5400;78,0000
91,5460;0,7104;94,6300;0,6466;78,1241;94,6300;78,1241
