train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,7760;4,2424;11,5600;3,9435;8,7310;11,5600;8,7310
12,8820;3,9203;19,0900;3,6613;15,8690;19,0900;15,8690
18,4180;3,6490;27,2100;3,2817;23,4207;27,2100;23,4207
23,1660;3,4456;31,5500;3,0953;24,5172;31,5500;24,5172
27,2760;3,2798;37,9800;2,9547;32,3310;37,9800;32,3310
30,1740;3,1585;40,0600;2,8394;31,1172;40,0600;31,1172
33,1860;3,0485;43,4000;2,7293;34,6000;43,4000;34,6000
35,6680;2,9606;45,4000;2,6749;35,5655;45,4000;35,5655
38,1320;2,8771;47,8400;2,5272;38,3931;47,8400;38,3931
39,8000;2,8075;51,0500;2,4426;40,3379;51,0500;40,3379
41,5620;2,7412;53,1300;2,3587;38,8552;53,1300;38,8552
43,1000;2,6880;53,7800;2,3734;40,2966;53,7800;40,2966
44,6520;2,6319;55,9900;2,2966;44,1034;55,9900;44,1034
45,9560;2,5810;56,6800;2,2752;42,5793;56,6800;42,5793
47,4680;2,5381;58,1700;2,1982;44,5724;58,1700;44,5724
48,5700;2,4975;59,8900;2,1726;44,1724;59,8900;44,1724
49,6120;2,4589;59,9500;2,1377;46,3379;59,9500;46,3379
50,2760;2,4422;60,6200;2,1148;45,5172;60,6200;45,5172
50,8000;2,4180;61,0800;2,1044;46,1034;61,0800;46,1034
51,3780;2,3991;61,2400;2,1038;47,2897;61,2400;47,2897
42,2080;2,7152;49,4800;2,5217;35,9586;49,4800;35,9586
42,4380;2,7126;53,3800;2,3920;45,9310;53,3800;45,9310
43,1280;2,6770;56,1400;2,2856;42,8897;56,1400;42,8897
44,6000;2,6357;56,7500;2,2412;40,2207;56,7500;40,2207
45,5900;2,6010;57,9000;2,2688;48,2828;57,9000;48,2828
46,7380;2,5581;59,6500;2,1910;47,7586;59,6500;47,7586
47,5140;2,5265;59,1000;2,1647;47,6207;59,1000;47,6207
48,5120;2,4992;60,4100;2,1892;41,8552;60,4100;41,8552
49,5760;2,4659;61,6500;2,1435;46,0276;61,6500;46,0276
50,1900;2,4353;61,7400;2,1463;46,8690;61,7400;46,8690
50,9100;2,4148;61,7000;2,1562;44,5103;61,7000;44,5103
51,8460;2,3780;63,3300;2,0563;48,7103;63,3300;48,7103
52,7760;2,3550;63,6400;2,0792;48,8276;63,6400;48,8276
53,5200;2,3260;64,6900;2,0408;51,0621;64,6900;51,0621
54,2780;2,3028;64,5200;2,0503;48,5931;64,5200;48,5931
55,1980;2,2760;66,6800;1,9350;49,8759;66,6800;49,8759
55,8180;2,2436;66,4900;2,0034;52,6552;66,4900;52,6552
56,5440;2,2260;67,5000;1,9490;50,8759;67,5000;50,8759
57,2240;2,2058;68,3700;1,9622;52,1448;68,3700;52,1448
58,2380;2,1759;68,5700;1,9163;55,9172;68,5700;55,9172
58,6420;2,1571;68,9000;1,9425;54,2276;68,9000;54,2276
59,2900;2,1293;70,1200;1,8926;55,3517;70,1200;55,3517
60,4040;2,1010;69,7300;1,8945;55,4759;69,7300;55,4759
60,6660;2,0910;70,7300;1,8800;55,2552;70,7300;55,2552
61,4720;2,0614;71,0000;1,8726;56,0828;71,0000;56,0828
62,1880;2,0414;71,4400;1,8749;54,9034;71,4400;54,9034
62,6220;2,0239;72,4000;1,8463;57,7517;72,4000;57,7517
63,1060;2,0019;72,8300;1,8401;56,3655;72,8300;56,3655
64,1500;1,9772;73,3000;1,8098;57,0207;73,3000;57,0207
64,9400;1,9583;73,3400;1,8087;56,4345;73,3400;56,4345
65,3040;1,9416;73,4600;1,7823;57,2207;73,4600;57,2207
65,7600;1,9326;73,7400;1,7696;58,2690;73,7400;58,2690
