;config_331_avg;config_331_std;config_331_run_0;config_331_run_1;config_331_run_2;config_331_run_3;config_331_run_4
Standard_Acc;78,4240;0,2317;78,1600;78,8200;78,4900;78,4200;78,2300
RMSCE;0,0261;0,0044;0,0215;0,0300;0,0233;0,0326;0,0230
gaussian_noise;59,7400;0,9047;58,9000;60,3000;59,5000;61,2000;58,8000
shot_noise;63,7000;1,9422;65,5000;64,2000;65,9000;61,9000;61,0000
impulse_noise;63,0800;1,6916;65,2000;61,8000;61,6000;61,7000;65,1000
defocus_blur;73,6800;1,0107;75,1000;73,8000;72,6000;74,4000;72,5000
glass_blur;62,2600;1,0781;63,4000;61,1000;62,1000;63,6000;61,1000
motion_blur;69,0200;1,2319;68,5000;71,1000;69,2000;69,0000;67,3000
zoom_blur;70,8600;1,6752;70,4000;72,9000;70,4000;68,2000;72,4000
snow;67,0600;0,8065;66,6000;66,7000;68,4000;67,5000;66,1000
frost;71,5000;1,3084;71,4000;70,5000;71,2000;74,0000;70,4000
fog;71,4000;1,4367;69,7000;69,7000;72,1000;73,2000;72,3000
brightness;76,3200;0,9988;75,1000;75,6000;78,0000;76,7000;76,2000
contrast;72,1000;0,7950;71,6000;70,9000;73,2000;72,6000;72,2000
elastic_transform;68,5800;1,3363;70,8000;68,4000;68,4000;68,7000;66,6000
pixelate;64,4000;1,2522;63,4000;66,0000;64,6000;65,4000;62,6000
jpeg_compression;59,1000;1,5218;60,5000;58,8000;60,3000;59,6000;56,3000
speckle_noise;64,1600;2,5958;68,0000;60,7000;62,3000;66,0000;63,8000
gaussian_blur;65,5000;1,9152;67,9000;64,7000;67,4000;64,8000;62,7000
spatter;71,0800;2,0213;69,6000;72,5000;71,7000;73,6000;68,0000
saturate;71,7000;0,7797;71,5000;72,6000;72,4000;71,6000;70,4000
blue_noise;60,4000;0,8764;60,5000;58,9000;61,1000;60,1000;61,4000
brownish_noise;41,4000;2,8615;42,0000;36,2000;45,0000;42,1000;41,7000
checkerboard_cutout;63,7600;1,3514;63,7000;62,6000;62,0000;65,6000;64,9000
circular_motion_blur;71,3200;0,7467;71,9000;70,8000;72,0000;70,1000;71,8000
inverse_sparkles;42,8000;1,2000;41,9000;42,7000;41,8000;45,1000;42,5000
lines;52,9800;1,3934;50,7000;52,7000;54,0000;54,8000;52,7000
pinch_and_twirl;72,8200;1,1600;72,4000;72,8000;73,8000;70,9000;74,2000
ripple;64,3200;1,1303;65,5000;62,2000;64,5000;64,4000;65,0000
sparkles;63,2800;1,3659;62,4000;65,6000;62,6000;64,0000;61,8000
transverse_chromatic_abberation;48,8800;1,3804;48,5000;46,7000;49,6000;50,9000;48,7000
Acc_C-all-19;67,6442;0,5553;68,0579;67,4895;67,9632;68,0895;66,6211
Acc_C-original-15;67,5200;0,4212;67,7400;67,4533;67,8333;67,8467;66,7267
Acc_C-bar-10;58,1960;0,6092;57,9500;57,1200;58,6400;58,8000;58,4700
Acc_all-ex-pixelwise-noise-24;64,8383;0,4797;64,7708;64,4833;65,3042;65,4500;64,1833
RMSCE_C;0,0874;0,0059;0,0859;0,0842;0,0834;0,0991;0,0844
Combined_Noise;67,7740;0,2901;67,3500;67,6600;68,1700;68,0200;67,6700
