;config_323_avg;config_323_std;config_323_run_0;config_323_run_1;config_323_run_2;config_323_run_3;config_323_run_4
Standard_Acc;79,1200;0,2935;78,7400;79,2900;79,3000;79,4700;78,8000
RMSCE;0,0190;0,0026;0,0213;0,0203;0,0217;0,0159;0,0157
gaussian_noise;59,2600;1,2290;61,1000;57,9000;58,7000;60,3000;58,3000
shot_noise;63,4800;1,3644;63,6000;64,0000;65,7000;62,0000;62,1000
impulse_noise;65,2200;1,1686;65,4000;63,4000;66,7000;66,1000;64,5000
defocus_blur;74,1800;0,5115;74,9000;73,5000;74,4000;74,4000;73,7000
glass_blur;63,4800;1,2655;63,7000;61,7000;63,8000;65,5000;62,7000
motion_blur;71,6200;1,9052;68,5000;72,2000;74,4000;71,9000;71,1000
zoom_blur;72,8000;1,3871;71,7000;72,6000;73,6000;71,1000;75,0000
snow;68,8000;1,2665;67,5000;69,4000;71,0000;68,1000;68,0000
frost;73,2600;1,9683;71,9000;70,5000;75,1000;75,8000;73,0000
fog;72,8600;1,7895;73,0000;69,9000;72,1000;74,3000;75,0000
brightness;77,3400;0,9992;77,0000;75,8000;77,6000;78,9000;77,4000
contrast;74,7400;0,6086;75,3000;74,9000;73,8000;74,3000;75,4000
elastic_transform;69,3800;1,3644;71,1000;68,8000;70,8000;68,7000;67,5000
pixelate;70,0200;0,6177;68,8000;70,3000;70,3000;70,2000;70,5000
jpeg_compression;60,9200;0,8134;61,7000;59,7000;61,6000;61,4000;60,2000
speckle_noise;62,9400;1,6524;65,8000;60,8000;62,1000;63,3000;62,7000
gaussian_blur;68,2200;2,0054;66,3000;67,1000;71,8000;69,0000;66,9000
spatter;71,8800;1,2007;71,5000;70,5000;71,4000;74,1000;71,9000
saturate;74,3200;0,6493;74,3000;73,6000;73,6000;75,1000;75,0000
blue_noise;60,9000;2,0794;60,7000;57,1000;62,2000;61,3000;63,2000
brownish_noise;42,4600;1,0781;42,0000;41,1000;44,2000;41,9000;43,1000
checkerboard_cutout;63,1200;1,1250;62,9000;63,3000;61,1000;64,3000;64,0000
circular_motion_blur;71,6800;1,3378;73,2000;70,3000;73,4000;70,9000;70,6000
inverse_sparkles;44,2600;2,3114;41,6000;44,5000;45,8000;47,6000;41,8000
lines;52,9200;1,6582;52,3000;51,4000;56,0000;53,2000;51,7000
pinch_and_twirl;72,8600;0,8777;71,6000;74,1000;72,3000;73,5000;72,8000
ripple;66,2600;1,1621;68,3000;66,7000;65,1000;65,9000;65,3000
sparkles;64,6000;2,0416;63,5000;68,2000;63,1000;65,5000;62,7000
transverse_chromatic_abberation;55,2800;2,3336;52,7000;52,6000;56,2000;58,7000;56,2000
Acc_C-all-19;69,1958;0,5913;69,1105;68,2421;69,9211;69,7105;68,9947
Acc_C-original-15;69,1573;0,5640;69,0133;68,3067;69,9733;69,5333;68,9600
Acc_C-bar-10;59,4340;0,5691;58,8800;58,9300;59,9400;60,2800;59,1400
Acc_all-ex-pixelwise-noise-24;66,5525;0,5624;66,0542;65,9458;67,1875;67,2625;66,3125
RMSCE_C;0,0703;0,0012;0,0722;0,0694;0,0707;0,0687;0,0706
Combined_Noise;66,4280;0,6434;65,6700;65,8300;67,0700;67,2700;66,3000
