time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
35,6257;7,0825;4,2590;10,8100;4,0395;8,7241;10,8100;8,7241
70,8490;14,6950;3,8873;12,8000;4,3162;11,0690;12,8000;11,0690
105,5017;22,6950;3,5364;26,6900;3,4427;20,2069;26,6900;20,2069
140,6123;29,3550;3,2875;32,7800;3,2212;24,0345;32,7800;24,0345
175,7295;34,7225;3,0781;36,3500;3,1832;26,5172;36,3500;26,5172
211,3652;39,8325;2,9169;40,0500;2,9269;29,4828;40,0500;29,4828
246,6969;42,3850;2,8115;45,1300;2,7852;32,4138;45,1300;32,4138
283,0036;45,8200;2,7006;46,7400;2,7045;35,2759;46,7400;35,2759
318,4167;47,6575;2,6232;49,3500;2,6166;35,9655;49,3500;35,9655
353,8600;50,1000;2,5509;53,1900;2,5026;38,8276;53,1900;38,8276
388,9081;52,1050;2,4833;53,3300;2,4529;39,8966;53,3300;39,8966
424,4459;53,7700;2,4207;54,9700;2,3907;41,1034;54,9700;41,1034
459,3290;55,1075;2,3727;58,0600;2,3251;45,3793;58,0600;45,3793
494,6402;56,6875;2,3181;58,3100;2,3014;44,3448;58,3100;44,3448
530,9014;58,0525;2,2765;57,5200;2,2791;44,6552;57,5200;44,6552
565,9496;59,3250;2,2276;58,6000;2,2497;43,8276;58,6000;43,8276
601,6380;59,8950;2,2049;59,9500;2,1918;44,8276;59,9500;44,8276
638,1298;61,0625;2,1762;60,5600;2,1961;45,5517;60,5600;45,5517
673,2815;60,9900;2,1765;60,5000;2,1785;45,4828;60,5000;45,4828
708,5611;61,0425;2,1709;60,7800;2,1657;46,0345;60,7800;46,0345
743,6305;52,3850;2,4529;52,5200;2,4657;37,8276;52,5200;37,8276
778,3948;52,4225;2,4541;53,6300;2,4743;39,4483;53,6300;39,4483
814,0214;53,9700;2,4079;52,6100;2,4644;38,8966;52,6100;38,8966
849,8579;55,2825;2,3597;56,1600;2,3851;40,7241;56,1600;40,7241
885,0899;55,8950;2,3437;54,8600;2,3918;41,4483;54,8600;41,4483
919,7063;56,9075;2,3079;58,2500;2,3353;43,6897;58,2500;43,6897
954,8661;57,3525;2,2845;56,7100;2,4144;41,2069;56,7100;41,2069
990,4784;57,8500;2,2679;56,4800;2,3689;43,4828;56,4800;43,4828
1027,1220;58,7500;2,2386;60,2200;2,2557;45,0690;60,2200;45,0690
1062,4784;59,8125;2,1994;60,7300;2,1735;45,6552;60,7300;45,6552
1097,4803;59,9775;2,1909;61,7800;2,1503;44,8621;61,7800;44,8621
1132,3257;60,8225;2,1592;63,1300;2,1536;46,9310;63,1300;46,9310
1167,9082;61,6400;2,1363;63,4400;2,1300;46,7586;63,4400;46,7586
1204,0309;62,5075;2,1016;63,0500;2,1561;46,6552;63,0500;46,6552
1242,1712;63,1400;2,0792;65,0000;2,0716;47,9655;65,0000;47,9655
1277,8038;63,6600;2,0645;64,5900;2,0440;49,4138;64,5900;49,4138
1313,2718;64,1500;2,0446;65,2800;2,0313;49,0690;65,2800;49,0690
1349,2409;65,2025;2,0086;65,5400;2,0175;48,6207;65,5400;48,6207
1384,1305;65,2425;2,0060;65,4500;2,0212;46,7241;65,4500;46,7241
1418,8094;65,7625;1,9852;67,4100;1,9806;48,6207;67,4100;48,6207
1453,8133;66,1200;1,9808;67,6300;2,0092;50,1034;67,6300;50,1034
1489,3448;66,9000;1,9494;68,4400;1,9340;50,2414;68,4400;50,2414
1525,5813;67,4500;1,9239;68,1000;1,9335;50,2069;68,1000;50,2069
1561,2022;67,9375;1,9158;68,6000;1,9176;50,8621;68,6000;50,8621
1597,2203;68,1075;1,9034;70,0800;1,9025;52,2414;70,0800;52,2414
1632,3691;69,0900;1,8764;70,3100;1,8497;52,6207;70,3100;52,6207
1666,7076;68,8150;1,8693;70,1900;1,8586;51,0000;70,1900;51,0000
1701,9651;69,9075;1,8424;70,3500;1,8746;51,8621;70,3500;51,8621
1738,1030;70,3375;1,8282;71,0500;1,8508;52,6552;71,0500;52,6552
1773,9176;70,9300;1,8095;71,5600;1,8329;53,0345;71,5600;53,0345
1809,0178;71,0400;1,8062;72,5300;1,8066;53,5172;72,5300;53,5172
1844,9111;71,8450;1,7799;72,7900;1,8041;53,9310;72,7900;53,9310
1880,4473;71,9375;1,7712;72,7800;1,7708;54,2414;72,7800;54,2414
1916,5375;72,4075;1,7558;72,5300;1,7756;53,8621;72,5300;53,8621
1953,5464;72,6400;1,7491;72,5600;1,7972;54,3793;72,5600;54,3793
1989,0855;72,6550;1,7450;73,0200;1,7856;54,2414;73,0200;54,2414
2025,2400;72,9550;1,7410;73,4200;1,7642;55,2069;73,4200;55,2069
2060,9441;73,0675;1,7363;73,0600;1,7700;55,0000;73,0600;55,0000
2096,9409;72,9925;1,7336;73,0300;1,7601;54,7241;73,0300;54,7241
2132,5714;72,6850;1,7428;73,3500;1,7557;55,0345;73,3500;55,0345
2167,6119;64,8825;2,0143;64,9000;2,0650;47,2759;64,9000;47,2759
2203,4120;63,6300;2,0570;64,8400;2,0376;46,8621;64,8400;46,8621
2238,9298;64,0050;2,0376;64,4500;2,0396;46,3103;64,4500;46,3103
2273,9236;64,3400;2,0343;65,7100;2,0112;47,8276;65,7100;47,8276
2310,1488;64,3950;2,0321;66,4700;1,9935;48,0690;66,4700;48,0690
2345,9577;64,6600;2,0213;64,8400;2,0779;48,1379;64,8400;48,1379
2381,4975;65,0975;2,0010;66,7300;1,9978;49,1724;66,7300;49,1724
2416,6288;64,6650;2,0211;66,1700;2,0149;49,7931;66,1700;49,7931
2451,6484;65,4875;1,9901;66,7200;1,9513;49,0690;66,7200;49,0690
2486,8099;66,0250;1,9782;66,7600;2,0054;47,4483;66,7600;47,4483
2521,6211;65,7575;1,9844;67,4600;1,9589;49,3103;67,4600;49,3103
2557,5757;65,8950;1,9744;67,3800;1,9703;50,4483;67,3800;50,4483
2592,2854;66,2575;1,9655;66,1600;1,9648;48,4138;66,1600;48,4138
2627,5060;66,3275;1,9605;68,1000;1,9472;50,6552;68,1000;50,6552
2662,8161;66,9725;1,9323;68,5500;1,9338;51,4828;68,5500;51,4828
2698,3223;67,0850;1,9335;68,3800;1,9179;49,5862;68,3800;49,5862
2733,0655;67,1675;1,9221;65,9700;1,9643;48,7931;65,9700;48,7931
2768,3262;67,6625;1,9183;67,9900;1,8812;50,1379;67,9900;50,1379
2803,4705;68,3425;1,9004;69,2200;1,8956;50,4828;69,2200;50,4828
2838,5266;68,1350;1,8959;69,1800;1,8812;50,6897;69,1800;50,6897
2873,0337;68,3075;1,8925;70,2300;1,8450;52,5862;70,2300;52,5862
2908,3680;68,7400;1,8737;68,6200;1,8707;51,3448;68,6200;51,3448
2943,0056;68,5975;1,8759;71,1600;1,8281;52,6897;71,1600;52,6897
2978,7477;69,2725;1,8581;71,0400;1,8189;52,8621;71,0400;52,8621
3013,5038;69,4900;1,8529;69,6400;1,8496;52,5517;69,6400;52,5517
3048,3825;69,3325;1,8522;70,6500;1,8225;51,2414;70,6500;51,2414
3084,3298;69,5900;1,8420;70,8100;1,8314;52,8621;70,8100;52,8621
3119,7434;69,9075;1,8367;70,5900;1,8196;52,6897;70,5900;52,6897
3154,7171;70,0725;1,8337;71,7700;1,7972;53,2414;71,7700;53,2414
3189,8646;70,7925;1,8052;72,6700;1,7669;53,2414;72,6700;53,2414
3224,7396;70,8225;1,8017;72,8500;1,7513;54,5172;72,8500;54,5172
3259,9008;71,3450;1,7898;72,7700;1,7424;54,9655;72,7700;54,9655
3295,7756;71,0925;1,7947;71,6700;1,7892;53,5862;71,6700;53,5862
3330,6267;71,1725;1,7875;72,6700;1,7706;54,9655;72,6700;54,9655
3364,9601;71,9700;1,7576;74,1400;1,7182;55,3103;74,1400;55,3103
3399,5270;72,0900;1,7607;73,2000;1,7237;55,3793;73,2000;55,3793
3434,2760;72,2375;1,7511;73,3900;1,7557;55,6552;73,3900;55,6552
3470,0415;72,1975;1,7518;74,2500;1,6779;56,0000;74,2500;56,0000
3506,0652;72,3850;1,7414;74,1800;1,7087;54,7586;74,1800;54,7586
3541,6943;72,8800;1,7295;74,2400;1,6764;53,6552;74,2400;53,6552
3577,3050;73,3075;1,7169;74,7900;1,6988;56,6897;74,7900;56,6897
3612,6457;73,1575;1,7175;75,1500;1,6706;57,1379;75,1500;57,1379
3648,2501;73,7150;1,7106;74,8300;1,6815;56,4828;74,8300;56,4828
3683,3230;73,8000;1,6982;74,9200;1,6761;56,3448;74,9200;56,3448
3718,3783;73,8425;1,6961;74,7600;1,6811;56,3793;74,7600;56,3793
3754,0257;74,3875;1,6826;74,6500;1,6899;55,6552;74,6500;55,6552
3788,8874;74,4025;1,6820;75,6600;1,6470;56,5517;75,6600;56,5517
3824,2725;74,7000;1,6679;74,8100;1,6651;55,6207;74,8100;55,6207
3859,7654;75,0350;1,6547;75,9500;1,6434;57,2414;75,9500;57,2414
3894,5954;75,3000;1,6483;75,3900;1,6597;56,6897;75,3900;56,6897
3929,5455;75,3650;1,6451;76,7900;1,5944;57,4138;76,7900;57,4138
3964,9213;75,4825;1,6386;76,8200;1,6182;58,1034;76,8200;58,1034
3999,7362;75,5150;1,6343;77,1000;1,6049;59,0000;77,1000;59,0000
4036,0210;75,9950;1,6225;76,6600;1,6068;58,0345;76,6600;58,0345
4071,2359;76,5450;1,6126;77,0600;1,6035;59,3103;77,0600;59,3103
4106,3570;76,4575;1,6056;77,4200;1,5986;58,7586;77,4200;58,7586
4142,6673;77,1450;1,5882;76,8400;1,6000;57,8276;76,8400;57,8276
4178,1529;77,0375;1,5980;77,3500;1,6045;59,1724;77,3500;59,1724
4213,5190;76,8325;1,5848;78,3300;1,5708;58,6897;78,3300;58,6897
4248,7046;77,4625;1,5770;78,2400;1,5663;59,1379;78,2400;59,1379
4283,6510;77,3850;1,5788;77,3700;1,5665;59,1724;77,3700;59,1724
4318,8233;77,8275;1,5640;78,0700;1,5645;59,6897;78,0700;59,6897
4354,3676;77,6625;1,5672;78,0100;1,5628;59,6207;78,0100;59,6207
4390,7710;78,2300;1,5491;78,3000;1,5507;60,3793;78,3000;60,3793
4426,6236;78,4000;1,5425;78,4400;1,5365;60,2069;78,4400;60,2069
4462,5551;78,6200;1,5353;78,2900;1,5486;60,7241;78,2900;60,7241
4498,3057;78,3825;1,5385;78,2500;1,5451;60,3448;78,2500;60,3448
4533,5861;78,6675;1,5340;78,5900;1,5451;60,2069;78,5900;60,2069
4569,0079;78,9375;1,5341;78,4800;1,5278;59,6552;78,4800;59,6552
4604,4138;78,8675;1,5283;79,0700;1,5296;60,7586;79,0700;60,7586
4640,1057;78,9850;1,5295;78,9200;1,5359;61,1724;78,9200;61,1724
4675,6168;79,0175;1,5215;78,9900;1,5260;60,8276;78,9900;60,8276
4710,7256;79,0825;1,5225;79,1600;1,5298;60,8276;79,1600;60,8276
4746,0048;78,9775;1,5218;79,0900;1,5301;61,1724;79,0900;61,1724
4781,1535;79,1475;1,5168;79,0100;1,5291;61,0345;79,0100;61,0345
4816,5264;79,1650;1,5191;78,9000;1,5245;61,2759;78,9000;61,2759
4852,2057;79,4550;1,5093;79,1600;1,5202;60,5517;79,1600;60,5517
4888,5089;79,4450;1,5114;79,2800;1,5179;61,1379;79,2800;61,1379
4923,5635;79,4025;1,5128;79,4400;1,5084;61,2069;79,4400;61,2069
4959,5698;79,1200;1,5169;79,2300;1,5246;60,9655;79,2300;60,9655
4995,3858;71,0850;1,7858;69,7200;1,8427;50,7586;69,7200;50,7586
5030,6786;69,7550;1,8292;69,2200;1,8583;50,8276;69,2200;50,8276
5065,3931;70,0825;1,8182;68,8900;1,8652;51,6897;68,8900;51,6897
5100,9352;69,6150;1,8379;69,7000;1,8527;50,7931;69,7000;50,7931
5136,6564;69,4050;1,8399;71,0600;1,8012;51,7241;71,0600;51,7241
5171,8217;69,3775;1,8450;69,4800;1,8521;50,2759;69,4800;50,2759
5207,3483;69,7475;1,8326;69,8200;1,8649;50,7586;69,8200;50,7586
5242,7939;69,8475;1,8235;70,8500;1,7933;53,7931;70,8500;53,7931
5277,7456;69,7375;1,8331;71,7300;1,7883;53,1034;71,7300;53,1034
5313,0310;69,9125;1,8217;71,1900;1,7897;53,5862;71,1900;53,5862
5348,3541;70,0650;1,8251;72,1500;1,7599;54,8621;72,1500;54,8621
5384,4388;70,0300;1,8205;71,1900;1,7864;51,7931;71,1900;51,7931
5420,0230;70,2075;1,8200;71,6100;1,7795;53,8276;71,6100;53,8276
5456,3734;70,5125;1,8063;70,6200;1,8028;52,1034;70,6200;52,1034
5492,0642;70,6475;1,8035;72,0200;1,7593;54,3103;72,0200;54,3103
5527,3402;71,0375;1,7946;71,3100;1,7904;50,6897;71,3100;50,6897
5563,0139;70,6075;1,7978;72,3600;1,7469;54,0000;72,3600;54,0000
5598,8721;70,6275;1,8010;72,4200;1,7393;54,4138;72,4200;54,4138
5633,9922;70,8050;1,7970;72,5400;1,7405;55,3103;72,5400;55,3103
5669,6358;70,8900;1,7935;72,2600;1,7741;53,6552;72,2600;53,6552
5705,4522;71,0225;1,7814;72,1600;1,7390;53,6552;72,1600;53,6552
5741,2428;71,2275;1,7777;73,5000;1,7276;54,1724;73,5000;54,1724
5777,2559;71,2925;1,7791;72,6800;1,7077;55,4828;72,6800;55,4828
5812,7249;71,1575;1,7787;71,7900;1,7608;54,6552;71,7900;54,6552
5848,0103;70,9950;1,7827;71,5300;1,7665;53,4828;71,5300;53,4828
5883,0053;70,9975;1,7821;72,3500;1,7318;55,7586;72,3500;55,7586
5917,8558;71,8725;1,7606;72,9200;1,7043;53,8276;72,9200;53,8276
5952,6522;71,9750;1,7558;72,0000;1,7586;52,8621;72,0000;52,8621
5988,3996;71,7850;1,7582;72,8500;1,7443;53,0000;72,8500;53,0000
6023,9990;71,9150;1,7546;73,5800;1,7034;55,5517;73,5800;55,5517
6059,9182;72,3275;1,7415;73,4400;1,7102;52,8966;73,4400;52,8966
6094,8687;72,2725;1,7438;72,7700;1,7002;55,2759;72,7700;55,2759
6130,0786;72,1575;1,7455;72,8300;1,7017;55,2414;72,8300;55,2414
6165,2308;72,0200;1,7482;73,9200;1,6805;54,0345;73,9200;54,0345
6200,7975;72,4825;1,7379;73,5100;1,6752;55,8966;73,5100;55,8966
6235,8128;72,9300;1,7264;73,6400;1,6896;54,6897;73,6400;54,6897
6270,9759;72,8325;1,7267;73,3600;1,6957;55,9655;73,3600;55,9655
6305,5844;72,8400;1,7304;72,4900;1,7394;55,0690;72,4900;55,0690
6340,8817;72,8000;1,7289;74,3200;1,6911;55,3793;74,3200;55,3793
6376,0613;72,8100;1,7278;73,5400;1,6923;55,3793;73,5400;55,3793
6410,7048;72,7000;1,7270;74,6900;1,6537;57,3793;74,6900;57,3793
6445,4097;73,0350;1,7177;73,4100;1,6746;55,2414;73,4100;55,2414
6480,6400;73,3500;1,7043;73,0800;1,6775;54,1724;73,0800;54,1724
6515,2703;73,4775;1,7037;73,7700;1,6772;55,5517;73,7700;55,5517
6550,5858;73,4250;1,7098;74,1900;1,6712;58,2414;74,1900;58,2414
6585,3814;73,2350;1,7052;74,2400;1,6474;56,6897;74,2400;56,6897
6620,4487;73,4300;1,6995;74,8900;1,6545;57,1379;74,8900;57,1379
6655,5134;73,7000;1,6953;74,5200;1,6664;55,7931;74,5200;55,7931
6690,2307;73,9250;1,6849;74,8100;1,6618;55,6897;74,8100;55,6897
6725,8184;74,2650;1,6751;74,7000;1,6356;57,5517;74,7000;57,5517
6761,3912;73,8350;1,6906;74,0300;1,6769;56,4828;74,0300;56,4828
6796,6060;74,1075;1,6810;74,4200;1,6484;56,3448;74,4200;56,3448
6832,1808;74,4325;1,6661;74,7300;1,6656;57,3793;74,7300;57,3793
6867,1416;74,1525;1,6717;75,5200;1,6217;57,1379;75,5200;57,1379
6902,7291;74,4025;1,6733;75,1700;1,6308;56,2414;75,1700;56,2414
6938,2139;74,2375;1,6786;74,4800;1,6495;55,7586;74,4800;55,7586
6974,9836;74,5700;1,6581;75,4900;1,6273;57,0690;75,4900;57,0690
7011,2918;74,6375;1,6638;74,5500;1,6966;56,7586;74,5500;56,7586
7045,9676;74,8000;1,6564;74,0300;1,6718;55,4138;74,0300;55,4138
7081,0987;75,0025;1,6469;75,7500;1,6258;57,0345;75,7500;57,0345
7116,6347;75,0625;1,6519;76,1600;1,6528;57,9310;76,1600;57,9310
7151,1593;75,0025;1,6573;75,5900;1,6334;59,2414;75,5900;59,2414
7185,8853;75,1000;1,6457;76,1300;1,5877;58,5517;76,1300;58,5517
7220,5991;75,0550;1,6450;75,8400;1,6157;58,0690;75,8400;58,0690
7255,7453;75,2275;1,6401;75,3300;1,6234;57,5172;75,3300;57,5172
7291,5861;75,6500;1,6311;76,5200;1,5940;58,5517;76,5200;58,5517
7328,0187;75,8025;1,6264;75,4000;1,6209;57,0345;75,4000;57,0345
7363,1846;75,7700;1,6209;75,8100;1,6231;58,3793;75,8100;58,3793
7399,2784;75,9750;1,6162;76,2900;1,6019;57,1724;76,2900;57,1724
7434,7108;75,7750;1,6237;76,2300;1,6117;58,9310;76,2300;58,9310
7470,2546;75,9525;1,6130;75,7800;1,6084;58,6897;75,7800;58,6897
7505,8138;75,9500;1,6138;76,5300;1,5708;59,0345;76,5300;59,0345
7541,0388;76,0300;1,6104;75,8600;1,6235;57,6552;75,8600;57,6552
7576,6442;76,2550;1,6033;76,6700;1,5826;57,8966;76,6700;57,8966
7612,6023;76,3400;1,5961;76,7500;1,5863;57,2414;76,7500;57,2414
7648,9695;76,2075;1,6054;76,4000;1,5901;57,9310;76,4000;57,9310
7685,1316;76,3700;1,5960;77,2200;1,5743;59,6552;77,2200;59,6552
7721,3854;76,8350;1,5865;76,2100;1,5783;57,8276;76,2100;57,8276
7757,7705;76,9650;1,5801;77,6000;1,5483;58,6207;77,6000;58,6207
7793,1662;76,9575;1,5827;76,8100;1,5602;59,9655;76,8100;59,9655
7828,5033;77,4425;1,5650;77,6600;1,5500;59,1034;77,6600;59,1034
7863,6534;77,0125;1,5758;77,8300;1,5327;58,1034;77,8300;58,1034
7898,6345;76,8350;1,5815;77,7100;1,5412;60,1034;77,7100;60,1034
7933,2531;77,5150;1,5631;77,3400;1,5410;59,7241;77,3400;59,7241
7969,2370;77,8150;1,5546;77,1800;1,5618;58,7931;77,1800;58,7931
8005,5068;78,0225;1,5499;77,2900;1,5531;59,4828;77,2900;59,4828
8041,3633;77,8750;1,5507;78,1400;1,5430;60,4138;78,1400;60,4138
8077,0899;77,8750;1,5461;78,1400;1,5479;60,3793;78,1400;60,3793
8112,4907;77,8300;1,5507;77,8600;1,5356;61,2759;77,8600;61,2759
8148,1017;78,0375;1,5422;79,0500;1,5087;61,0000;79,0500;61,0000
8184,3301;78,2475;1,5342;78,2300;1,5313;59,4483;78,2300;59,4483
8219,9501;78,3400;1,5389;78,8900;1,5066;62,2069;78,8900;62,2069
8255,4690;78,4575;1,5324;77,9100;1,5133;61,1034;77,9100;61,1034
8290,9481;78,6750;1,5284;78,2500;1,5229;59,3793;78,2500;59,3793
8326,0322;79,0600;1,5142;79,0200;1,5253;60,4138;79,0200;60,4138
8361,0633;78,9575;1,5147;78,9200;1,4799;61,6207;78,9200;61,6207
8397,1724;78,9425;1,5164;78,8300;1,4993;61,2414;78,8300;61,2414
8432,4069;78,9800;1,5124;78,8400;1,5068;61,3103;78,8400;61,3103
8468,6693;79,1175;1,5119;78,9400;1,4849;61,6897;78,9400;61,6897
8504,0321;79,0425;1,5075;79,3000;1,4869;62,5172;79,3000;62,5172
8539,0490;79,1975;1,5030;79,5800;1,4596;63,3103;79,5800;63,3103
8575,0066;79,3575;1,4992;79,3600;1,5205;61,6207;79,3600;61,6207
8610,0594;79,5450;1,4880;79,5500;1,4680;62,0345;79,5500;62,0345
8645,4733;79,4525;1,5009;80,1800;1,4813;63,0000;80,1800;63,0000
8680,3014;79,9600;1,4829;80,0700;1,4578;62,8621;80,0700;62,8621
8716,1444;79,9350;1,4777;80,0400;1,4640;62,0345;80,0400;62,0345
8751,0525;79,9525;1,4793;80,0000;1,4663;62,2759;80,0000;62,2759
8786,4253;80,2075;1,4678;80,5600;1,4407;63,0000;80,5600;63,0000
8821,4342;80,4100;1,4683;80,2900;1,4596;62,9310;80,2900;62,9310
8857,9251;80,2425;1,4730;79,8500;1,4544;61,9310;79,8500;61,9310
8892,3984;80,4575;1,4628;80,5600;1,4552;64,2414;80,5600;64,2414
8927,0478;80,4050;1,4630;80,1000;1,4316;63,0690;80,1000;63,0690
8963,0107;80,8950;1,4536;80,4200;1,4324;62,7586;80,4200;62,7586
8999,5484;80,7225;1,4530;80,0500;1,4615;62,6897;80,0500;62,6897
9034,5335;80,7700;1,4505;80,4200;1,4454;63,1379;80,4200;63,1379
9070,9842;81,1700;1,4418;80,4800;1,4512;62,6552;80,4800;62,6552
9106,4470;81,0975;1,4452;80,3800;1,4415;63,4828;80,3800;63,4828
9142,7997;81,4775;1,4347;80,4100;1,4534;62,2069;80,4100;62,2069
9178,7014;81,3275;1,4330;81,0600;1,4323;63,2069;81,0600;63,2069
9213,7703;81,1525;1,4424;81,1500;1,4307;64,0690;81,1500;64,0690
9250,2237;81,7175;1,4248;81,1500;1,4270;63,9310;81,1500;63,9310
9286,0622;81,9000;1,4191;80,6600;1,4420;63,8966;80,6600;63,8966
9320,9624;81,6025;1,4255;80,6700;1,4373;63,2414;80,6700;63,2414
9356,3193;81,7875;1,4244;81,5200;1,4158;64,1724;81,5200;64,1724
9391,3988;82,4025;1,4045;81,5500;1,4041;64,3448;81,5500;64,3448
9426,9826;82,3200;1,4090;81,4800;1,4080;64,3793;81,4800;64,3793
9463,1757;82,1300;1,4107;81,3300;1,4081;64,3448;81,3300;64,3448
9499,1174;82,2625;1,4095;81,4800;1,4161;64,6897;81,4800;64,6897
9534,9698;82,3725;1,3997;81,5200;1,4141;64,6552;81,5200;64,6552
9570,0041;82,4850;1,4017;80,9400;1,4134;63,7241;80,9400;63,7241
9606,4637;83,0625;1,3846;81,2300;1,3958;63,9310;81,2300;63,9310
9642,7458;82,3250;1,4086;81,2500;1,4079;64,4138;81,2800;63,7931
9679,0562;82,3525;1,3978;81,4500;1,4148;63,6552;81,9000;65,0345
9714,8410;82,0700;1,4114;81,1700;1,4207;64,1034;81,7800;64,6207
9750,3173;81,7025;1,4231;81,0400;1,4317;62,8276;81,4600;64,7241
9787,9142;81,4675;1,4297;80,9000;1,4196;63,2759;81,1700;64,3793
9824,4743;81,3625;1,4374;80,5500;1,4487;62,5862;81,3600;63,4138
9860,8385;81,4775;1,4326;80,9600;1,4274;62,8966;81,5400;63,9655
9896,4130;81,0625;1,4420;80,4500;1,4525;63,4138;81,2000;64,0345
