;config_468_avg;config_468_std;config_468_run_0;config_468_run_1;config_468_run_2;config_468_run_3;config_468_run_4
Standard_Acc;82,3480;0,2644;82,6400;82,3900;81,9600;82,6100;82,1400
RMSCE;0,0210;0,0026;0,0260;0,0192;0,0206;0,0207;0,0185
gaussian_noise;60,6200;2,2710;58,9000;60,4000;62,8000;63,5000;57,5000
shot_noise;64,4200;2,2004;63,6000;65,0000;68,0000;64,3000;61,2000
impulse_noise;65,0000;1,3145;65,7000;65,6000;62,7000;66,5000;64,5000
defocus_blur;77,6800;0,9948;78,1000;78,3000;75,8000;77,6000;78,6000
glass_blur;64,6600;1,3749;63,9000;63,6000;65,6000;66,9000;63,3000
motion_blur;73,1800;1,5992;72,2000;75,2000;74,9000;72,5000;71,1000
zoom_blur;75,0800;1,8126;74,7000;75,2000;75,2000;72,3000;78,0000
snow;70,6800;1,2040;69,2000;71,7000;72,3000;70,7000;69,5000
frost;76,0200;2,4392;73,3000;73,8000;77,5000;79,9000;75,6000
fog;76,0600;0,9499;75,7000;74,5000;76,1000;77,3000;76,7000
brightness;79,6800;1,2270;78,7000;78,5000;79,3000;81,9000;80,0000
contrast;77,6400;0,8015;77,6000;77,6000;76,3000;77,9000;78,8000
elastic_transform;71,4400;1,6752;70,7000;72,3000;74,2000;70,7000;69,3000
pixelate;68,3000;1,2602;66,7000;69,2000;68,9000;69,8000;66,9000
jpeg_compression;61,0800;0,9579;59,2000;61,7000;61,4000;61,8000;61,3000
speckle_noise;64,1000;2,6706;66,9000;60,1000;63,6000;67,2000;62,7000
gaussian_blur;70,8800;1,0107;71,0000;69,8000;72,7000;70,8000;70,1000
spatter;75,5600;1,1706;74,4000;75,0000;76,1000;77,6000;74,7000
saturate;76,8600;1,3002;77,2000;75,3000;77,9000;78,5000;75,4000
blue_noise;64,8800;1,3991;65,4000;62,1000;65,7000;65,8000;65,4000
brownish_noise;42,5200;1,1479;42,0000;40,5000;43,2000;43,6000;43,3000
checkerboard_cutout;68,3800;0,6882;67,4000;67,8000;68,8000;68,6000;69,3000
circular_motion_blur;74,7200;1,1496;74,6000;74,7000;76,7000;73,1000;74,5000
inverse_sparkles;44,6200;2,4449;40,6000;46,2000;43,3000;47,6000;45,4000
lines;55,3600;1,7670;54,4000;53,8000;58,4000;56,3000;53,9000
pinch_and_twirl;75,6200;0,7194;74,4000;75,3000;76,0000;76,5000;75,9000
ripple;67,3200;0,7026;68,0000;68,2000;67,2000;66,3000;66,9000
sparkles;67,9000;2,1854;66,2000;71,5000;66,2000;69,4000;66,2000
transverse_chromatic_abberation;52,4800;2,3034;49,8000;50,6000;56,2000;53,8000;52,0000
Acc_C-all-19;70,9968;0,6893;70,4053;70,6737;71,6474;71,9842;70,2737
Acc_C-original-15;70,7693;0,6663;69,8800;70,8400;71,4000;71,5733;70,1533
Acc_C-bar-10;61,3800;0,7012;60,2800;61,0700;62,1700;62,1000;61,2800
Acc_all-ex-pixelwise-noise-24;68,4883;0,6476;67,5000;68,3458;69,1750;69,2250;68,1958
RMSCE_C;0,0765;0,0033;0,0782;0,0788;0,0708;0,0748;0,0798
Combined_Noise;69,9600;1,1120;69,3100;69,1200;70,7600;71,7500;68,8600
