;config_552_avg;config_552_std;config_552_run_0;config_552_run_1;config_552_run_2;config_552_run_3;config_552_run_4
Standard_Acc;83,0100;0,1105;82,8500;82,9700;82,9600;83,1400;83,1300
RMSCE;0,0185;0,0032;0,0157;0,0229;0,0155;0,0218;0,0166
gaussian_noise;55,4600;0,5953;54,4000;55,9000;55,6000;56,1000;55,3000
shot_noise;60,8200;0,8085;60,3000;61,4000;62,0000;60,7000;59,7000
impulse_noise;62,6600;1,1842;62,1000;63,1000;60,7000;63,2000;64,2000
defocus_blur;77,4400;1,0092;76,5000;76,4000;77,1000;79,0000;78,2000
glass_blur;63,9000;1,3069;63,8000;62,5000;63,0000;66,3000;63,9000
motion_blur;73,2400;1,0171;71,6000;73,9000;74,2000;74,0000;72,5000
zoom_blur;74,8400;1,3807;75,1000;75,0000;75,0000;72,4000;76,7000
snow;70,9200;1,5052;68,3000;71,6000;72,9000;70,7000;71,1000
frost;76,1000;2,0669;75,2000;73,5000;77,4000;79,4000;75,0000
fog;75,9600;1,1825;75,1000;74,5000;75,5000;77,5000;77,2000
brightness;80,7600;1,1146;80,3000;78,9000;81,0000;81,4000;82,2000
contrast;78,0000;0,8343;78,5000;77,9000;76,7000;79,2000;77,7000
elastic_transform;71,6000;1,6745;73,6000;70,6000;71,7000;73,1000;69,0000
pixelate;67,9600;1,2722;66,8000;67,8000;70,1000;68,5000;66,6000
jpeg_compression;59,9800;1,5917;59,4000;57,3000;60,6000;62,1000;60,5000
speckle_noise;59,9400;2,0636;61,9000;56,8000;59,9000;62,4000;58,7000
gaussian_blur;70,1400;1,7794;68,6000;70,0000;73,2000;70,7000;68,2000
spatter;76,6000;1,9235;75,1000;75,7000;78,8000;79,0000;74,4000
saturate;77,1000;0,4940;77,9000;76,5000;76,9000;77,4000;76,8000
blue_noise;64,5000;2,3178;65,4000;60,7000;67,1000;63,1000;66,2000
brownish_noise;42,7600;1,7177;44,1000;39,9000;44,9000;42,5000;42,4000
checkerboard_cutout;68,9400;1,0670;67,9000;68,0000;69,6000;68,5000;70,7000
circular_motion_blur;75,6000;0,9859;76,4000;74,6000;76,8000;74,3000;75,9000
inverse_sparkles;43,6200;2,4823;41,0000;42,5000;41,8000;47,8000;45,0000
lines;56,1600;2,0800;54,1000;55,3000;58,7000;58,6000;54,1000
pinch_and_twirl;76,3800;1,3242;74,8000;77,7000;75,6000;75,6000;78,2000
ripple;67,0400;1,4596;67,4000;65,6000;69,3000;67,6000;65,3000
sparkles;68,5400;1,4235;66,7000;69,1000;68,7000;70,8000;67,4000
transverse_chromatic_abberation;51,1600;2,1960;51,2000;47,4000;52,8000;53,8000;50,6000
Acc_C-all-19;70,1800;0,6555;69,7105;69,4368;70,6474;71,2158;69,8895
Acc_C-original-15;69,9760;0,5748;69,4000;69,3533;70,2333;70,9067;69,9867
Acc_C-bar-10;61,4700;0,8963;60,9000;60,0800;62,5300;62,2600;61,5800
Acc_all-ex-pixelwise-noise-24;68,5308;0,7742;67,8917;67,5917;69,2625;69,5917;68,3167
RMSCE_C;0,0904;0,0049;0,0880;0,0929;0,0835;0,0895;0,0982
Combined_Noise;67,6880;0,7091;67,0500;67,1600;67,9800;68,9500;67,3000
