;config_347_avg;config_347_std;config_347_run_0;config_347_run_1;config_347_run_2;config_347_run_3;config_347_run_4
Standard_Acc;33,2360;40,7057;0,0000;0,0000;0,0000;83,0100;83,1700
RMSCE;;;;;;0,0199;0,0229
gaussian_noise;;;-10286482628913632901381441853009589668714218267773002388924759911413943483726314992729136463995760405799160010294672674359344252322295596155019888058055647542686573851397009092745252020568295763068941148307616360593360416552779510193165761510289543990761790035951472331120520735671744201078885533236592640,0000;;0,0000;58,9000;56,6000
shot_noise;;;;0,0000;-6863007969228027984485468350631525076730500979607548102605533485911311969434473226278524704940061041254045001968149761995643472823615068764353002413065686461609203842001847548522055469457801960076562487475998559497437775501651439630416369596914124991259892408401792796363161893145064291929549134721187840,0000;61,0000;59,7000
impulse_noise;26,4200;32,3596;0,0000;0,0000;0,0000;65,5000;66,6000
defocus_blur;31,3800;38,4372;0,0000;0,0000;0,0000;79,4000;77,5000
glass_blur;24,5000;30,0244;0,0000;0,0000;0,0000;62,9000;59,6000
motion_blur;28,7200;35,1775;0,0000;0,0000;0,0000;72,5000;71,1000
zoom_blur;29,6800;36,3663;0,0000;0,0000;0,0000;72,5000;75,9000
snow;28,0800;34,3929;0,0000;0,0000;0,0000;70,8000;69,6000
frost;30,2000;37,0011;0,0000;0,0000;0,0000;77,1000;73,9000
fog;30,3600;37,1910;0,0000;0,0000;0,0000;77,1000;74,7000
brightness;32,7400;40,0982;0,0000;0,0000;0,0000;81,8000;81,9000
contrast;31,6600;38,7761;0,0000;0,0000;0,0000;79,5000;78,8000
elastic_transform;27,9600;34,2696;0,0000;0,0000;0,0000;72,0000;67,8000
pixelate;24,2400;29,7299;0,0000;0,0000;0,0000;58,1000;63,1000
jpeg_compression;22,9800;28,1486;0,0000;0,0000;0,0000;58,2000;56,7000
speckle_noise;24,8800;30,4770;0,0000;0,0000;0,0000;63,1000;61,3000
gaussian_blur;28,6000;35,0374;0,0000;0,0000;0,0000;72,8000;70,2000
spatter;30,5600;37,4455;0,0000;0,0000;0,0000;78,2000;74,6000
saturate;30,5800;37,4610;0,0000;0,0000;0,0000;77,7000;75,2000
blue_noise;27,3000;33,4359;0,0000;0,0000;0,0000;68,0000;68,5000
brownish_noise;17,6200;21,5969;0,0000;0,0000;0,0000;45,4000;42,7000
checkerboard_cutout;27,5000;33,6823;0,0000;0,0000;0,0000;68,2000;69,3000
circular_motion_blur;30,5400;37,4038;0,0000;0,0000;0,0000;76,2000;76,5000
inverse_sparkles;17,1800;21,0440;0,0000;0,0000;0,0000;43,5000;42,4000
lines;21,5800;26,4368;0,0000;0,0000;0,0000;53,0000;54,9000
pinch_and_twirl;30,1200;36,8898;0,0000;0,0000;0,0000;75,0000;75,6000
ripple;24,8400;30,4259;0,0000;0,0000;0,0000;61,4000;62,8000
sparkles;27,4200;33,5968;0,0000;0,0000;0,0000;70,1000;67,0000
transverse_chromatic_abberation;19,9200;24,4051;0,0000;0,0000;0,0000;50,8000;48,8000
Acc_C-all-19;27,9358;34,2166;0,0000;0,0000;0,0000;70,4789;69,2000
Acc_C-original-15;27,7440;33,9806;0,0000;0,0000;0,0000;69,8200;68,9000
Acc_C-bar-10;24,4020;29,8864;0,0000;0,0000;0,0000;61,1600;60,8500
Acc_all-ex-pixelwise-noise-24;27,0400;33,1186;0,0000;0,0000;0,0000;68,0917;67,1083
RMSCE_C;0,0331;0,0406;0,0000;0,0000;0,0000;0,0815;0,0842
Combined_Noise;27,7500;33,9877;0,0000;0,0000;0,0000;69,8000;68,9500
