train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
10,1820;4,0679;16,0300;3,8472;13,2000;16,0300;13,2000
24,1200;3,4520;24,0300;3,6181;21,4621;24,0300;21,4621
36,0540;3,0045;32,8100;3,2211;23,7379;32,8100;23,7379
44,6500;2,7031;38,5900;3,0495;27,0207;38,5900;27,0207
51,1420;2,4848;42,8200;2,8504;29,1310;42,8200;29,1310
55,3780;2,3450;43,6900;2,8152;31,1310;43,6900;31,1310
58,4960;2,2382;48,7800;2,6182;33,5448;48,7800;33,5448
61,5820;2,1366;49,8900;2,5357;32,4483;49,8900;32,4483
63,5480;2,0731;51,3300;2,6045;31,1379;51,3300;31,1379
65,3320;2,0081;53,7000;2,4281;33,9862;53,7000;33,9862
67,3100;1,9450;57,2200;2,3177;39,2897;57,2200;39,2897
68,3860;1,9019;58,5800;2,2384;38,9931;58,5800;38,9931
69,6760;1,8566;58,1900;2,3096;41,4069;58,1900;41,4069
71,4380;1,8075;60,7300;2,1703;39,9931;60,7300;39,9931
72,3400;1,7699;62,1200;2,1187;41,6828;62,1200;41,6828
73,6360;1,7314;62,3000;2,1249;41,6552;62,3000;41,6552
74,2960;1,7076;62,9500;2,0981;42,3655;62,9500;42,3655
74,7620;1,6891;63,6100;2,0660;43,7793;63,6100;43,7793
75,3880;1,6717;63,9600;2,0256;43,7793;63,9600;43,7793
75,5280;1,6665;64,1900;2,0230;43,9379;64,1900;43,9379
66,7700;1,9568;54,2400;2,4792;36,8345;54,2400;36,8345
67,2060;1,9361;56,5900;2,3641;38,3655;56,5900;38,3655
67,9060;1,9119;56,7700;2,3880;41,0069;56,7700;41,0069
68,3740;1,8904;59,4300;2,1976;38,6828;59,4300;38,6828
69,5040;1,8558;59,2700;2,2076;40,1034;59,2700;40,1034
70,4540;1,8289;59,6900;2,2581;39,5655;59,6900;39,5655
70,9720;1,8064;60,4500;2,2407;38,9172;60,4500;38,9172
71,6920;1,7749;62,3700;2,1602;44,9586;62,3700;44,9586
71,8940;1,7744;63,5200;2,0801;42,2828;63,5200;42,2828
72,8140;1,7378;63,6300;2,1006;44,2138;63,6300;44,2138
73,4420;1,7202;62,5300;2,1426;42,1034;62,5300;42,1034
73,9040;1,7020;64,7300;2,0518;42,5586;64,7300;42,5586
74,4240;1,6820;65,0000;2,0678;45,7793;65,0000;45,7793
74,5840;1,6723;64,3500;2,0066;47,7034;64,3500;47,7034
75,4360;1,6441;66,0500;1,9836;44,1586;66,0500;44,1586
76,1360;1,6269;66,6500;1,9758;47,5379;66,6500;47,5379
76,2860;1,6220;66,8200;1,9395;44,9862;66,8200;44,9862
77,0520;1,5979;68,2100;1,9333;45,6069;68,2100;45,6069
77,6300;1,5738;67,4500;1,9194;46,0621;67,4500;46,0621
77,6740;1,5664;68,3800;1,8926;46,3793;68,3800;46,3793
78,2060;1,5524;69,5800;1,8433;48,6759;69,5800;48,6759
78,7580;1,5251;69,8600;1,8439;46,3448;69,8600;46,3448
79,3560;1,5132;70,2300;1,8077;48,9241;70,2300;48,9241
79,8960;1,5004;70,1600;1,8625;48,9862;70,1600;48,9862
79,7280;1,4936;70,5700;1,8308;50,6966;70,5700;50,6966
80,3980;1,4682;70,7400;1,8203;49,1379;70,7400;49,1379
80,6520;1,4607;71,2500;1,8019;49,5793;71,2500;49,5793
80,9760;1,4524;72,2300;1,7538;49,8000;72,2300;49,8000
81,4020;1,4406;72,7800;1,7420;50,0138;72,7800;50,0138
81,9260;1,4247;72,6600;1,7515;49,0207;72,6600;49,0207
82,0860;1,4158;73,1200;1,7325;51,1310;73,1200;51,1310
82,4140;1,4051;73,8000;1,7214;50,6069;73,8000;50,6069
82,8760;1,3939;74,1200;1,7128;50,3862;74,1200;50,3862
83,0500;1,3843;74,1500;1,7152;50,2207;74,1500;50,2207
83,3980;1,3768;74,2800;1,6939;50,5655;74,2800;50,5655
83,3080;1,3754;74,4000;1,7018;50,8345;74,4000;50,8345
83,6560;1,3640;74,6600;1,7159;51,0138;74,6600;51,0138
83,6960;1,3652;74,2800;1,7257;50,6276;74,2800;50,6276
83,7300;1,3614;74,4100;1,6925;50,6276;74,4100;50,6276
84,0500;1,3553;74,4900;1,6916;50,4690;74,4900;50,4690
76,5320;1,6031;66,0100;1,9985;44,9517;66,0100;44,9517
75,4840;1,6360;65,9500;1,9895;42,8207;65,9500;42,8207
75,5800;1,6307;64,8000;2,0318;44,4414;64,8000;44,4414
75,8260;1,6238;67,0300;1,9322;45,6759;67,0300;45,6759
76,0200;1,6130;67,3000;1,9189;42,2069;67,3000;42,2069
76,4640;1,6064;66,2900;1,9503;43,2897;66,2900;43,2897
76,1680;1,6143;67,1100;1,9124;45,3586;67,1100;45,3586
76,6800;1,5980;67,9300;1,9040;47,0414;67,9300;47,0414
76,7800;1,5846;66,9400;1,9644;44,0897;66,9400;44,0897
77,0680;1,5833;67,5700;1,9072;45,0207;67,5700;45,0207
77,3960;1,5718;67,9700;1,8785;48,3379;67,9700;48,3379
77,5860;1,5596;67,9400;1,8947;48,4483;67,9400;48,4483
77,4840;1,5660;68,1700;1,8968;46,0345;68,1700;46,0345
77,9260;1,5518;69,4500;1,8336;46,6000;69,4500;46,6000
77,8400;1,5480;68,3100;1,8837;42,8828;68,3100;42,8828
78,0820;1,5474;68,7500;1,8653;47,6690;68,7500;47,6690
78,2220;1,5403;67,9200;1,8929;43,5793;67,9200;43,5793
78,7820;1,5176;69,2200;1,8595;48,1655;69,2200;48,1655
78,5760;1,5237;68,8400;1,8486;46,6000;68,8400;46,6000
79,0760;1,5142;69,7600;1,8262;45,7310;69,7600;45,7310
79,4560;1,4999;70,0900;1,8295;46,9931;70,0900;46,9931
79,2600;1,4997;70,3100;1,8103;47,2207;70,3100;47,2207
79,5660;1,4903;68,7700;1,8331;47,7310;68,7700;47,7310
79,8780;1,4796;70,6600;1,8286;47,6000;70,6600;47,6000
