;config_564_avg;config_564_std;config_564_run_0;config_564_run_1;config_564_run_2;config_564_run_3;config_564_run_4
Standard_Acc;82,4640;0,1007;82,5300;82,4100;82,3800;82,3700;82,6300
RMSCE;0,0228;0,0034;0,0261;0,0193;0,0222;0,0272;0,0192
gaussian_noise;62,4800;0,9765;63,3000;62,7000;63,4000;62,3000;60,7000
shot_noise;66,9800;1,8181;66,3000;66,0000;70,6000;66,2000;65,8000
impulse_noise;65,5400;1,8150;68,8000;63,4000;65,8000;65,2000;64,5000
defocus_blur;77,1800;0,5636;76,9000;77,6000;76,2000;77,5000;77,7000
glass_blur;65,5400;1,0613;65,3000;63,9000;66,7000;66,7000;65,1000
motion_blur;73,9800;0,9064;73,7000;75,4000;73,9000;74,3000;72,6000
zoom_blur;75,6200;2,0605;74,1000;75,6000;75,2000;73,7000;79,5000
snow;71,1600;1,4108;69,5000;70,4000;73,3000;72,3000;70,3000
frost;76,1200;2,3642;74,5000;72,9000;79,2000;78,4000;75,6000
fog;76,0600;1,4361;75,8000;73,5000;76,4000;77,8000;76,8000
brightness;80,7600;0,6974;80,0000;79,9000;81,1000;81,7000;81,1000
contrast;77,2400;0,4673;77,4000;77,1000;76,4000;77,7000;77,6000
elastic_transform;72,1200;1,0225;71,7000;72,0000;74,0000;72,0000;70,9000
pixelate;69,5800;1,1196;69,3000;68,9000;71,8000;69,0000;68,9000
jpeg_compression;63,0600;1,4009;63,1000;61,6000;64,9000;64,3000;61,4000
speckle_noise;66,0400;1,8704;68,8000;63,5000;67,0000;66,4000;64,5000
gaussian_blur;70,8600;2,1010;69,8000;70,3000;74,2000;72,0000;68,0000
spatter;75,5600;1,4719;75,5000;74,9000;76,9000;77,3000;73,2000
saturate;76,9000;0,8173;78,0000;76,0000;76,7000;77,7000;76,1000
blue_noise;62,9800;2,5230;63,9000;58,6000;65,9000;62,0000;64,5000
brownish_noise;43,7800;3,4190;44,5000;38,9000;49,5000;42,7000;43,3000
checkerboard_cutout;68,2600;0,5817;67,4000;67,9000;68,6000;69,1000;68,3000
circular_motion_blur;75,2400;1,1723;74,5000;74,5000;76,6000;73,9000;76,7000
inverse_sparkles;46,2600;1,3618;45,8000;46,0000;45,0000;48,9000;45,6000
lines;56,4200;2,2903;54,6000;55,2000;60,9000;55,3000;56,1000
pinch_and_twirl;75,9000;0,9317;74,3000;77,1000;75,6000;76,3000;76,2000
ripple;66,9600;0,6560;66,9000;67,3000;68,0000;66,5000;66,1000
sparkles;68,0000;1,5427;67,3000;70,0000;66,4000;69,7000;66,6000
transverse_chromatic_abberation;53,9200;1,8883;52,5000;51,9000;56,0000;56,4000;52,8000
Acc_C-all-19;71,7253;0,7383;71,6737;70,8211;72,8263;72,2368;71,0684
Acc_C-original-15;71,5613;0,6441;71,3133;70,7267;72,5933;71,9400;71,2333
Acc_C-bar-10;61,7720;0,8637;61,1700;60,7400;63,2500;62,0800;61,6200
Acc_all-ex-pixelwise-noise-24;69,0200;0,7353;68,4333;68,2833;70,1458;69,6333;68,6042
RMSCE_C;0,0726;0,0063;0,0669;0,0816;0,0652;0,0780;0,0712
Combined_Noise;70,5380;0,6984;71,1000;69,4800;70,8300;71,3100;69,9700
