;config_470_avg;config_470_std;config_470_run_0;config_470_run_1;config_470_run_2;config_470_run_3;config_470_run_4
Standard_Acc;82,7260;0,2965;82,2600;82,8800;82,8800;83,0900;82,5200
RMSCE;0,0199;0,0045;0,0236;0,0251;0,0137;0,0216;0,0154
gaussian_noise;61,7000;1,3914;61,0000;61,8000;61,5000;64,2000;60,0000
shot_noise;65,8400;1,2290;63,9000;66,7000;67,4000;66,1000;65,1000
impulse_noise;65,0800;1,8346;64,8000;65,6000;63,6000;68,3000;63,1000
defocus_blur;77,1400;0,7864;76,4000;76,2000;77,7000;78,3000;77,1000
glass_blur;64,9800;1,3833;65,6000;65,9000;62,8000;66,6000;64,0000
motion_blur;74,1400;0,6280;73,2000;75,0000;74,5000;74,3000;73,7000
zoom_blur;76,3000;1,1815;75,7000;76,9000;76,0000;74,7000;78,2000
snow;70,9000;1,5531;70,3000;72,9000;72,6000;69,4000;69,3000
frost;75,7600;2,3329;73,1000;74,0000;78,8000;78,3000;74,6000
fog;76,3400;1,2043;75,1000;74,7000;77,4000;77,6000;76,9000
brightness;80,6600;0,4079;80,2000;80,4000;80,7000;81,4000;80,6000
contrast;77,9200;0,9064;78,2000;78,1000;76,2000;78,9000;78,2000
elastic_transform;72,2200;0,7935;72,9000;71,7000;72,8000;72,8000;70,9000
pixelate;68,3000;0,9839;67,0000;69,6000;69,2000;67,5000;68,2000
jpeg_compression;62,1400;1,2387;63,2000;62,2000;61,8000;63,5000;60,0000
speckle_noise;65,7200;1,7904;68,0000;64,1000;64,1000;67,8000;64,6000
gaussian_blur;70,2200;2,1066;69,7000;67,7000;73,4000;71,8000;68,5000
spatter;76,0200;1,3761;75,3000;75,6000;77,1000;78,0000;74,1000
saturate;77,4400;1,5743;78,9000;75,2000;78,9000;78,3000;75,9000
blue_noise;63,3200;1,5664;63,5000;61,2000;61,9000;65,2000;64,8000
brownish_noise;43,2000;2,3605;42,3000;39,2000;46,2000;44,5000;43,8000
checkerboard_cutout;67,3200;1,0323;66,7000;67,3000;66,9000;66,4000;69,3000
circular_motion_blur;74,7600;1,2126;76,1000;74,3000;74,9000;72,7000;75,8000
inverse_sparkles;44,7600;1,7212;43,4000;44,6000;43,6000;48,1000;44,1000
lines;55,1600;1,3529;54,5000;53,3000;57,3000;55,9000;54,8000
pinch_and_twirl;75,6000;0,9274;74,2000;77,0000;76,1000;75,3000;75,4000
ripple;66,5800;0,9537;67,7000;65,0000;66,8000;66,1000;67,3000
sparkles;67,8400;2,1181;64,6000;70,7000;67,5000;69,5000;66,9000
transverse_chromatic_abberation;53,0400;1,6402;54,0000;50,1000;54,5000;52,4000;54,2000
Acc_C-all-19;71,5168;0,6359;71,1842;71,2789;71,9211;72,5158;70,6842
Acc_C-original-15;71,2947;0,5515;70,7067;71,4467;71,5333;72,1267;70,6600
Acc_C-bar-10;61,1580;0,5665;60,7000;60,2700;61,5700;61,6100;61,6400
Acc_all-ex-pixelwise-noise-24;68,6975;0,4891;68,2625;68,2333;69,3208;69,2625;68,4083
RMSCE_C;0,0766;0,0019;0,0773;0,0783;0,0745;0,0742;0,0789
Combined_Noise;69,9920;0,8865;69,3900;70,0700;69,5400;71,6800;69,2800
