;config_287_avg;config_287_std;config_287_run_0;config_287_run_1;config_287_run_2;config_287_run_3;config_287_run_4
Standard_Acc;78,0980;0,1848;78,0500;77,8600;77,9800;78,3900;78,2100
RMSCE;0,0203;0,0033;0,0215;0,0220;0,0236;0,0139;0,0206
gaussian_noise;55,6200;1,4824;52,8000;56,1000;56,4000;57,1000;55,7000
shot_noise;59,1600;1,0594;58,2000;59,0000;61,2000;58,9000;58,5000
impulse_noise;57,7000;1,8974;55,6000;56,2000;56,8000;59,5000;60,4000
defocus_blur;73,1200;0,6493;72,4000;72,8000;72,6000;73,9000;73,9000
glass_blur;62,6600;0,7003;62,8000;62,1000;61,9000;63,9000;62,6000
motion_blur;72,1400;1,9744;69,3000;73,6000;73,9000;73,7000;70,2000
zoom_blur;72,3600;0,9415;71,9000;72,4000;72,9000;70,9000;73,7000
snow;69,3600;1,2532;68,2000;69,0000;71,8000;68,9000;68,9000
frost;72,8600;2,0145;71,6000;69,8000;75,3000;74,7000;72,9000
fog;72,4200;1,2352;72,6000;71,1000;71,8000;71,9000;74,7000
brightness;76,5400;1,3276;75,2000;74,7000;78,0000;77,3000;77,5000
contrast;73,5800;1,0980;72,6000;73,4000;72,9000;75,7000;73,3000
elastic_transform;69,5800;1,4288;69,0000;68,4000;71,7000;70,8000;68,0000
pixelate;68,9000;0,8649;69,5000;68,2000;70,1000;69,0000;67,7000
jpeg_compression;62,1200;1,5664;62,5000;59,6000;61,3000;63,0000;64,2000
speckle_noise;58,5200;1,2781;60,1000;56,3000;58,1000;59,1000;59,0000
gaussian_blur;67,6800;0,5307;67,4000;67,9000;68,5000;67,7000;66,9000
spatter;70,6400;0,8868;70,3000;70,3000;70,2000;72,4000;70,0000
saturate;73,0000;1,3069;73,4000;71,2000;73,9000;74,7000;71,8000
blue_noise;56,5400;2,3880;58,6000;53,0000;57,8000;54,4000;58,9000
brownish_noise;41,2600;1,4773;40,8000;38,9000;42,4000;43,2000;41,0000
checkerboard_cutout;62,3200;1,6400;61,9000;60,7000;60,8000;65,1000;63,1000
circular_motion_blur;70,5200;1,5145;71,4000;68,9000;73,0000;69,2000;70,1000
inverse_sparkles;45,2600;1,0032;44,7000;45,2000;44,4000;47,2000;44,8000
lines;53,0200;1,7290;51,7000;52,1000;56,2000;53,5000;51,6000
pinch_and_twirl;71,9200;0,8518;70,8000;72,6000;71,2000;71,9000;73,1000
ripple;65,6000;1,1832;67,5000;66,1000;65,3000;63,9000;65,2000
sparkles;62,9200;1,8060;63,8000;64,7000;62,5000;64,0000;59,6000
transverse_chromatic_abberation;53,8200;3,2189;51,4000;50,9000;56,2000;59,0000;51,6000
Acc_C-all-19;67,7874;0,6535;67,1263;66,9526;68,3842;68,5842;67,8895
Acc_C-original-15;67,8747;0,7182;66,9467;67,0933;68,5733;68,6133;68,1467
Acc_C-bar-10;58,3180;0,6794;58,2600;57,3100;58,9800;59,1400;57,9000
Acc_all-ex-pixelwise-noise-24;65,9833;0,6568;65,5292;65,1917;66,6167;66,8958;65,6833
RMSCE_C;0,0736;0,0028;0,0703;0,0751;0,0700;0,0766;0,0760
Combined_Noise;63,8420;0,4043;63,4000;63,3000;64,1400;64,2300;64,1400
