;config_303_avg;config_303_std;config_303_run_0;config_303_run_1;config_303_run_2;config_303_run_3;config_303_run_4
Standard_Acc;79,4000;0,1775;79,4100;79,4700;79,0600;79,4900;79,5700
RMSCE;0,0258;0,0036;0,0267;0,0223;0,0296;0,0295;0,0209
gaussian_noise;56,2200;1,4959;57,5000;56,5000;58,1000;54,6000;54,4000
shot_noise;60,5800;3,2664;61,9000;62,4000;64,9000;55,9000;57,8000
impulse_noise;59,6000;1,5786;61,9000;58,2000;59,6000;57,6000;60,7000
defocus_blur;74,3800;0,7833;75,1000;73,8000;73,3000;75,4000;74,3000
glass_blur;62,7200;2,0173;66,1000;62,0000;60,5000;63,8000;61,2000
motion_blur;69,8600;1,8832;69,7000;72,2000;70,8000;70,1000;66,5000
zoom_blur;70,9400;1,6280;69,9000;72,6000;70,9000;68,5000;72,8000
snow;68,4400;0,6086;69,2000;68,2000;68,7000;68,7000;67,4000
frost;73,0200;1,5432;70,9000;72,6000;73,1000;75,7000;72,8000
fog;72,4800;1,0167;71,0000;71,6000;73,6000;72,8000;73,4000
brightness;77,6600;0,9135;76,3000;77,3000;77,6000;79,1000;78,0000
contrast;73,7800;1,0553;72,6000;74,4000;72,7000;73,8000;75,4000
elastic_transform;68,7200;2,0459;71,2000;69,2000;68,0000;70,0000;65,2000
pixelate;65,7000;1,8815;67,4000;67,1000;63,5000;67,2000;63,3000
jpeg_compression;59,7400;1,1182;59,9000;60,7000;60,8000;59,6000;57,7000
speckle_noise;61,3400;3,1608;67,4000;59,2000;60,8000;60,8000;58,5000
gaussian_blur;64,8800;1,2090;66,3000;63,2000;66,0000;65,1000;63,8000
spatter;72,1400;2,0675;71,9000;73,1000;71,4000;75,3000;69,0000
saturate;72,4400;0,5678;71,5000;72,7000;72,6000;73,2000;72,2000
blue_noise;59,1200;1,6928;56,3000;59,5000;58,3000;61,1000;60,4000
brownish_noise;41,2200;1,6216;42,0000;38,1000;42,8000;41,7000;41,5000
checkerboard_cutout;64,4200;0,9368;64,1000;65,0000;64,4000;65,7000;62,9000
circular_motion_blur;70,3800;0,9516;70,1000;70,9000;71,5000;68,7000;70,7000
inverse_sparkles;43,9200;1,6265;42,5000;44,0000;43,8000;46,9000;42,4000
lines;53,9200;1,7611;52,5000;52,2000;56,8000;55,1000;53,0000
pinch_and_twirl;73,1000;0,7849;72,3000;73,8000;73,8000;72,0000;73,6000
ripple;63,9000;1,4629;65,9000;62,3000;62,2000;65,0000;64,1000
sparkles;64,6400;1,4235;64,2000;66,7000;64,0000;65,7000;62,6000
transverse_chromatic_abberation;48,1000;1,8857;50,3000;46,1000;49,4000;49,1000;45,6000
Acc_C-all-19;67,6126;0,5753;68,3000;67,7368;67,7316;67,7474;66,5474
Acc_C-original-15;67,5893;0,4656;68,0400;67,9200;67,7400;67,5200;66,7267
Acc_C-bar-10;58,2720;0,5390;58,0200;57,8600;58,7000;59,1000;57,6800
Acc_all-ex-pixelwise-noise-24;65,4375;0,5163;65,5375;65,4083;65,5083;66,1750;64,5583
RMSCE_C;0,0951;0,0035;0,0888;0,0945;0,0982;0,0985;0,0953
Combined_Noise;66,8020;0,7074;67,5400;67,1400;67,4200;65,8400;66,0700
