train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,8313;4,1807;14,0800;3,8937;11,6276;14,0800;11,6276
16,7967;3,7506;21,3600;3,6178;18,6276;21,3600;18,6276
25,1640;3,4114;29,1800;3,2754;22,4897;29,1800;22,4897
30,6149;3,1890;32,6100;3,1822;27,1931;32,6100;27,1931
35,7057;3,0055;39,7700;2,9220;35,1586;39,7700;35,1586
39,6383;2,8647;43,4600;2,7706;33,7931;43,4600;33,7931
42,7308;2,7484;45,0400;2,7270;32,2276;45,0400;32,2276
45,5913;2,6557;48,7800;2,5539;36,5034;48,7800;36,5034
47,9557;2,5684;49,5800;2,5180;37,2897;49,5800;37,2897
50,3141;2,4948;52,0100;2,4304;39,9448;52,0100;39,9448
51,8883;2,4338;54,1100;2,3317;42,0069;54,1100;42,0069
53,5626;2,3741;56,0400;2,3013;40,9103;56,0400;40,9103
55,2488;2,3221;57,8900;2,2373;45,4414;57,8900;45,4414
56,3710;2,2813;58,7400;2,1961;45,4966;58,7400;45,4966
57,7752;2,2352;59,2400;2,1874;47,1172;59,2400;47,1172
58,8894;2,1962;60,8400;2,1030;46,7241;60,8400;46,7241
59,8936;2,1583;61,3600;2,1056;46,7448;61,3600;46,7448
60,4257;2,1401;62,1200;2,0590;48,5517;62,1200;48,5517
60,9217;2,1266;62,2000;2,0671;48,9586;62,2000;48,9586
61,0278;2,1221;62,4500;2,0576;49,1862;62,4500;49,1862
52,1603;2,4181;54,4500;2,3229;41,6345;54,4500;41,6345
52,6184;2,4020;56,1800;2,3388;45,8483;56,1800;45,8483
53,3265;2,3744;56,3800;2,3145;43,8621;56,3800;43,8621
54,6527;2,3403;56,2500;2,3138;46,2138;56,2500;46,2138
55,6149;2,3047;56,7000;2,2964;44,9103;56,7000;44,9103
56,2670;2,2750;59,3100;2,1732;47,2690;59,3100;47,2690
57,1791;2,2460;59,2900;2,1821;41,5931;59,2900;41,5931
58,1793;2,2153;60,5600;2,1653;45,5793;60,5600;45,5793
58,4133;2,1956;60,3400;2,1940;49,4897;60,3400;49,4897
59,7896;2,1574;61,5600;2,2037;46,2621;61,5600;46,2621
60,4217;2,1349;62,2100;2,1000;49,2966;62,2100;49,2966
61,2338;2,1095;63,1800;2,0596;47,8552;63,1800;47,8552
61,6499;2,0959;63,4400;2,0861;46,8207;63,4400;46,8207
