;config_285_avg;config_285_std;config_285_run_0;config_285_run_1;config_285_run_2;config_285_run_3;config_285_run_4
Standard_Acc;79,6660;0,3485;79,0100;79,6600;79,8200;79,8100;80,0300
RMSCE;0,0298;0,0034;0,0316;0,0329;0,0262;0,0253;0,0331
gaussian_noise;54,8400;0,9583;54,0000;55,5000;54,7000;56,3000;53,7000
shot_noise;59,5400;1,9966;61,3000;58,9000;62,3000;58,4000;56,8000
impulse_noise;57,4600;1,8095;58,8000;55,4000;55,1000;59,1000;58,9000
defocus_blur;74,6000;0,7376;75,1000;74,0000;73,5000;75,5000;74,9000
glass_blur;62,8600;1,6007;62,5000;62,3000;61,9000;66,0000;61,6000
motion_blur;71,7000;1,0640;70,6000;72,5000;73,3000;71,5000;70,6000
zoom_blur;72,7400;1,3078;72,4000;71,6000;72,8000;71,7000;75,2000
snow;68,9000;1,5310;67,7000;69,6000;71,6000;68,0000;67,6000
frost;73,6800;2,1405;70,6000;72,4000;75,6000;76,5000;73,3000
fog;73,0600;1,0442;72,1000;71,6000;73,7000;74,4000;73,5000
brightness;77,5800;1,1617;75,7000;77,1000;78,4000;79,1000;77,6000
contrast;74,7000;1,1696;76,2000;75,0000;72,6000;74,7000;75,0000
elastic_transform;70,0800;1,9260;69,9000;72,0000;71,4000;70,6000;66,5000
pixelate;68,0400;1,6020;67,9000;67,7000;71,1000;66,7000;66,8000
jpeg_compression;59,7600;0,9069;61,1000;59,3000;58,6000;60,5000;59,3000
speckle_noise;58,6000;1,1645;60,1000;56,6000;58,6000;59,3000;58,4000
gaussian_blur;67,7400;0,9069;68,2000;67,4000;69,2000;67,4000;66,5000
spatter;71,9000;1,6260;69,6000;71,0000;72,5000;74,5000;71,9000
saturate;74,8400;1,3306;74,2000;73,3000;76,0000;76,8000;73,9000
blue_noise;59,2000;2,3537;57,6000;55,4000;61,8000;60,5000;60,7000
brownish_noise;42,6800;2,5039;42,5000;40,0000;45,0000;46,0000;39,9000
checkerboard_cutout;64,6800;0,9786;63,6000;65,3000;65,0000;63,5000;66,0000
circular_motion_blur;72,3000;0,6229;73,2000;72,1000;72,3000;72,6000;71,3000
inverse_sparkles;43,1600;2,5562;39,5000;42,9000;41,9000;47,2000;44,3000
lines;53,0400;1,4263;51,2000;53,6000;55,4000;52,9000;52,1000
pinch_and_twirl;72,8400;1,2126;71,1000;74,9000;72,6000;72,7000;72,9000
ripple;64,0600;1,9397;65,9000;65,4000;65,1000;60,6000;63,3000
sparkles;63,3400;2,1115;60,5000;66,3000;62,5000;65,2000;62,2000
transverse_chromatic_abberation;52,4200;2,9836;50,5000;49,1000;53,0000;57,8000;51,7000
Acc_C-all-19;68,0326;0,5446;67,7895;67,5368;68,5737;68,7895;67,4737
Acc_C-original-15;67,9693;0,4638;67,7267;67,6600;68,4400;68,6000;67,4200
Acc_C-bar-10;58,7720;0,8245;57,5600;58,5000;59,4600;59,9000;58,4400
Acc_all-ex-pixelwise-noise-24;66,2792;0,6495;65,4917;66,1000;66,8750;67,1833;65,7458
RMSCE_C;0,0752;0,0069;0,0641;0,0851;0,0750;0,0736;0,0783
Combined_Noise;64,8320;0,5760;64,7100;64,1600;65,2000;65,7400;64,3500
