train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
10,4880;4,0337;13,5800;4,0910;11,9379;13,5800;11,9379
23,8040;3,4538;21,3300;3,8985;16,9310;21,3300;16,9310
34,9560;3,0313;28,8200;3,5675;25,5862;28,8200;25,5862
44,0600;2,7219;36,3600;3,2157;26,0621;36,3600;26,0621
50,4540;2,4945;39,8100;3,1503;27,3931;39,8100;27,3931
55,6200;2,3194;43,4900;2,8758;30,4000;43,4900;30,4000
59,3660;2,2030;46,7300;2,7606;33,6552;46,7300;33,6552
62,2500;2,1082;47,9500;2,7362;37,5103;47,9500;37,5103
64,8780;2,0193;50,0600;2,6305;38,5034;50,0600;38,5034
67,1160;1,9497;53,0900;2,4882;40,7586;53,0900;40,7586
68,6340;1,8944;53,0100;2,4698;40,4345;53,0100;40,4345
70,5100;1,8378;54,9600;2,3921;44,3793;54,9600;44,3793
72,2260;1,7845;56,5800;2,3543;42,8966;56,5800;42,8966
73,1560;1,7414;57,4700;2,2861;44,7724;57,4700;44,7724
74,8160;1,6998;58,4900;2,2691;45,4207;58,4900;45,4207
75,6640;1,6725;59,8100;2,2270;46,1379;59,8100;46,1379
76,2880;1,6414;60,2500;2,2146;47,7517;60,2500;47,7517
76,7600;1,6273;60,4300;2,2191;48,5310;60,4300;48,5310
77,7120;1,6036;60,8900;2,1958;48,6966;60,8900;48,6966
78,0300;1,5862;61,1800;2,1888;49,1034;61,1800;49,1034
68,4640;1,8934;52,7600;2,5964;42,2759;52,7600;42,2759
69,2500;1,8741;54,7900;2,5101;41,0345;54,7900;41,0345
70,0840;1,8417;52,7400;2,5492;41,1310;52,7400;41,1310
70,7340;1,8202;55,9000;2,4290;45,1103;55,9000;45,1103
71,7900;1,7888;54,5400;2,5683;43,7586;54,5400;43,7586
72,8540;1,7525;57,7800;2,4075;45,5310;57,7800;45,5310
73,4100;1,7291;56,2600;2,4208;40,7241;56,2600;40,7241
74,2220;1,6968;58,4900;2,3291;44,2966;58,4900;44,2966
74,5380;1,6911;57,4900;2,3405;45,8897;57,4900;45,8897
75,6100;1,6554;60,1900;2,2765;46,6414;60,1900;46,6414
76,2980;1,6304;60,4800;2,2483;45,8138;60,4800;45,8138
76,4300;1,6198;61,5900;2,2267;43,5517;61,5900;43,5517
77,0820;1,6045;61,8700;2,1986;45,3172;61,8700;45,3172
77,5380;1,5859;61,2600;2,2769;42,5448;61,2600;42,5448
78,1460;1,5644;62,4200;2,1635;45,7586;62,4200;45,7586
