train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
18,4219;3,6319;20,3600;3,7080;15,5034;20,3600;15,5034
43,4279;2,6704;33,1600;3,2271;22,0552;33,1600;22,0552
60,0192;2,1317;37,7200;3,1894;24,8069;37,7200;24,8069
69,4142;1,8422;41,0100;3,0443;27,7655;41,0100;27,7655
75,6082;1,6599;46,1600;2,8840;27,1931;46,1600;27,1931
78,9853;1,5489;51,5800;2,6436;28,8552;51,5800;28,8552
81,5781;1,4671;53,9400;2,5242;30,1724;53,9400;30,1724
83,9028;1,3928;53,6400;2,5981;29,9241;53,6400;29,9241
85,4053;1,3426;56,8200;2,4051;34,8138;56,8200;34,8138
86,5877;1,2951;56,7900;2,3692;33,0621;56,7900;33,0621
88,0202;1,2549;60,2500;2,2995;37,3310;60,2500;37,3310
88,7264;1,2241;59,7400;2,3119;37,6207;59,7400;37,6207
89,7807;1,1894;63,1000;2,1859;38,1310;63,1000;38,1310
90,5070;1,1646;63,3200;2,1649;37,4138;63,3200;37,4138
91,3592;1,1358;64,8600;2,0944;37,1448;64,8600;37,1448
91,9014;1,1150;66,3500;2,0380;39,4138;66,3500;39,4138
92,3836;1,0972;66,9600;2,0241;39,3448;66,9600;39,3448
92,8237;1,0847;67,7600;1,9904;41,5172;67,7600;41,5172
93,1038;1,0763;68,0100;1,9766;41,1862;68,0100;41,1862
93,1858;1,0711;68,0400;1,9818;41,0276;68,0400;41,0276
87,1919;1,2667;56,3600;2,3462;33,2276;56,3600;33,2276
86,9898;1,2685;58,7200;2,3117;33,6828;58,7200;33,6828
87,6861;1,2450;58,2500;2,3465;33,6483;58,2500;33,6483
88,1822;1,2288;60,8500;2,1821;38,0759;60,8500;38,0759
88,5563;1,2123;60,7000;2,2053;33,0897;60,7000;33,0897
89,2206;1,1967;59,5000;2,2321;31,0207;59,5000;31,0207
89,6927;1,1790;60,1800;2,2197;35,1517;60,1800;35,1517
89,9688;1,1648;62,0700;2,1494;36,0069;62,0700;36,0069
90,1108;1,1564;64,2100;2,0857;37,6207;64,2100;37,6207
90,6890;1,1378;63,6100;2,0857;38,7931;63,6100;38,7931
91,1132;1,1231;64,7600;2,0347;38,0207;64,7600;38,0207
91,2792;1,1159;64,0800;2,0564;37,9724;64,0800;37,9724
91,6293;1,1022;64,9800;2,0548;38,1586;64,9800;38,1586
91,8154;1,0925;65,1500;2,0751;35,6966;65,1500;35,6966
92,2635;1,0798;65,1400;1,9978;37,0621;65,1400;37,0621
92,4116;1,0704;66,2900;1,9743;38,9793;66,2900;38,9793
92,6637;1,0606;67,0900;1,9053;39,6483;67,0900;39,6483
93,3039;1,0448;67,6700;1,8848;39,4483;67,6700;39,4483
93,3599;1,0396;68,4000;1,8782;38,2966;68,4000;38,2966
93,4999;1,0330;69,1000;1,8520;41,8414;69,1000;41,8414
93,7820;1,0224;68,3500;1,8792;40,0759;68,3500;40,0759
94,1741;1,0091;70,2200;1,8042;41,5034;70,2200;41,5034
94,3062;1,0020;70,6800;1,7702;40,3103;70,6800;40,3103
94,6563;0,9910;71,0100;1,7939;40,6552;71,0100;40,6552
94,7203;0,9875;71,4500;1,7671;42,1517;71,4500;42,1517
94,9004;0,9802;71,9700;1,7442;42,8966;71,9700;42,8966
95,1424;0,9726;73,2200;1,6995;43,3448;73,2200;43,3448
95,5286;0,9621;72,9000;1,7221;44,5862;72,9000;44,5862
95,6666;0,9552;73,3900;1,6925;42,2207;73,3900;42,2207
95,9167;0,9499;73,5300;1,6982;43,2207;73,5300;43,2207
95,9487;0,9450;74,1700;1,6612;44,2483;74,1700;44,2483
96,2468;0,9357;74,4600;1,6659;45,1724;74,4600;45,1724
96,3468;0,9320;74,4600;1,6482;43,6414;74,4600;43,6414
96,4109;0,9283;74,5600;1,6449;45,8690;74,5600;45,8690
