;config_135_avg;config_135_std;config_135_run_0;config_135_run_1;config_135_run_2;config_135_run_3;config_135_run_4
Standard_Acc;81,9820;0,1528;81,7700;81,8800;82,1400;82,1700;81,9500
RMSCE;0,0275;0,0024;0,0292;0,0250;0,0280;0,0309;0,0246
gaussian_noise;50,3200;1,7475;49,5000;49,6000;48,5000;53,6000;50,4000
shot_noise;55,4400;0,9871;56,3000;56,7000;55,1000;55,2000;53,9000
impulse_noise;31,1000;1,8815;34,2000;31,7000;28,7000;29,7000;31,2000
defocus_blur;71,7600;1,5213;71,7000;71,6000;69,2000;73,9000;72,4000
glass_blur;59,6600;0,7787;59,6000;58,3000;60,6000;59,6000;60,2000
motion_blur;69,4800;2,0488;68,8000;73,5000;67,9000;69,0000;68,2000
zoom_blur;68,0200;1,3318;67,7000;70,1000;67,3000;66,2000;68,8000
snow;69,0600;0,7228;68,2000;68,3000;70,1000;69,2000;69,5000
frost;74,0600;1,3485;72,4000;72,9000;76,2000;74,7000;74,1000
fog;72,6400;1,2142;71,4000;71,1000;74,3000;73,4000;73,0000
brightness;78,2800;1,5867;76,2000;76,6000;78,9000;79,6000;80,1000
contrast;63,5400;0,4454;63,8000;63,6000;64,0000;63,6000;62,7000
elastic_transform;70,0800;1,6030;72,9000;70,1000;69,1000;70,2000;68,1000
pixelate;68,6800;0,6969;69,2000;68,1000;67,8000;69,7000;68,6000
jpeg_compression;60,9200;0,8976;61,4000;60,1000;61,7000;61,8000;59,6000
speckle_noise;55,2200;3,1096;57,7000;49,6000;54,7000;58,4000;55,7000
gaussian_blur;57,4000;1,2000;57,7000;56,9000;56,3000;59,6000;56,5000
spatter;72,1800;1,3348;70,7000;72,4000;72,5000;74,4000;70,9000
saturate;72,7400;0,4841;71,9000;72,8000;73,1000;73,3000;72,6000
blue_noise;47,2800;1,2687;47,9000;46,3000;48,3000;45,3000;48,6000
brownish_noise;39,9600;2,4953;43,1000;37,6000;37,2000;39,2000;42,7000
checkerboard_cutout;60,2600;0,9499;59,0000;59,8000;61,9000;60,4000;60,2000
circular_motion_blur;71,6800;1,3303;73,3000;70,1000;72,9000;70,2000;71,9000
inverse_sparkles;46,0600;1,4193;43,4000;46,3000;46,8000;46,2000;47,6000
lines;53,3200;1,6534;52,0000;51,8000;56,0000;54,5000;52,3000
pinch_and_twirl;75,0800;0,7935;74,8000;75,1000;73,8000;75,5000;76,2000
ripple;64,7000;1,5735;66,0000;63,5000;65,2000;66,5000;62,3000
sparkles;63,8400;1,3923;62,7000;64,8000;62,2000;66,0000;63,5000
transverse_chromatic_abberation;50,4000;1,5166;50,0000;49,4000;48,7000;53,1000;50,8000
Acc_C-all-19;64,2411;0,4024;64,2789;63,8947;64,0000;65,0053;64,0263
Acc_C-original-15;64,2027;0,2297;64,2200;64,1533;63,9600;64,6267;64,0533
Acc_C-bar-10;57,2580;0,4324;57,2200;56,4700;57,3000;57,6900;57,6100
Acc_all-ex-pixelwise-noise-24;64,7417;0,3598;64,4958;64,3667;64,7375;65,4083;64,7000
RMSCE_C;0,1209;0,0038;0,1229;0,1175;0,1274;0,1186;0,1181
Combined_Noise;55,4900;0,6752;55,9500;55,7500;54,3200;56,2300;55,2000
