time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
47,7696;33,8180;1,9136;54,9000;1,5768;45,9448;54,9000;45,9448
95,0859;52,7880;1,5544;63,0000;1,4347;51,7103;63,0000;51,7103
141,7414;61,3640;1,3814;69,9300;1,2670;56,8897;69,9300;56,8897
189,4072;66,2680;1,2767;75,3900;1,1373;62,2897;75,3900;62,2897
236,6008;69,0300;1,2149;73,9000;1,1634;61,1034;73,9000;61,1034
284,6436;71,4660;1,1642;80,5800;1,0384;67,0345;80,5800;67,0345
332,0840;73,2160;1,1247;82,7900;0,9697;69,4828;82,7900;69,4828
379,1447;74,7400;1,0889;80,9900;1,0036;69,1241;80,9900;69,1241
425,6182;75,9580;1,0597;83,8500;0,9159;72,5448;83,8500;72,5448
472,3948;77,2160;1,0299;85,8400;0,8867;74,5586;85,8400;74,5586
519,5975;77,7420;1,0137;85,2400;0,8839;73,1586;85,2400;73,1586
566,2917;79,2260;0,9870;86,9400;0,8532;76,1103;86,9400;76,1103
612,3451;80,1660;0,9612;87,8500;0,8227;76,1586;87,8500;76,1586
660,5402;81,1120;0,9404;88,9700;0,8248;77,1103;88,9700;77,1103
707,8929;81,5760;0,9302;88,0500;0,8247;75,4138;88,0500;75,4138
755,8648;82,3980;0,9124;89,6700;0,7783;78,9172;89,6700;78,9172
802,8852;82,8000;0,8998;89,7500;0,7779;79,2138;89,7500;79,2138
850,6967;83,7760;0,8854;89,9900;0,7691;79,3103;89,9900;79,3103
898,0550;84,0860;0,8783;90,2100;0,7633;79,7793;90,2100;79,7793
945,9454;84,1320;0,8755;90,2900;0,7650;79,5862;90,2900;79,5862
993,0517;77,0940;1,0286;83,5400;0,9423;69,4414;83,5400;69,4414
1040,3839;77,3720;1,0252;83,3000;0,9511;69,0414;83,3000;69,0414
1087,0004;78,1280;1,0087;86,4600;0,8545;73,7517;86,4600;73,7517
1134,0416;78,4360;0,9951;87,0300;0,8508;75,2621;87,0300;75,2621
1181,1035;78,9860;0,9838;85,6200;0,8673;72,7724;85,6200;72,7724
1228,8023;79,9740;0,9645;86,4600;0,8458;73,4759;86,4600;73,4759
1276,6651;80,1080;0,9612;88,4100;0,8164;75,4966;88,4100;75,4966
1324,1253;80,8920;0,9443;88,1100;0,8213;75,2000;88,1100;75,2000
1372,0338;81,0960;0,9397;87,0600;0,8614;73,8897;87,0600;73,8897
1418,4913;81,3320;0,9308;88,7800;0,8069;76,8345;88,7800;76,8345
1466,9613;81,8000;0,9233;88,3400;0,8032;76,6690;88,3400;76,6690
1512,9869;81,6820;0,9213;88,8500;0,8049;77,1793;88,8500;77,1793
1561,8042;82,2220;0,9120;89,4100;0,7768;77,4690;89,4100;77,4690
1607,9086;82,7520;0,8982;90,1000;0,7602;79,3034;90,1000;79,3034
1656,5336;83,2240;0,8924;90,2900;0,7629;78,9379;90,2900;78,9379
1702,8123;83,2940;0,8878;90,7900;0,7381;78,9586;90,7900;78,9586
1751,0212;83,6500;0,8807;89,9500;0,7650;78,4276;89,9500;78,4276
1797,7241;84,1000;0,8710;91,5300;0,7356;79,6000;91,5300;79,6000
1844,8210;84,2740;0,8636;91,2300;0,7279;80,8483;91,2300;80,8483
1891,6784;84,6980;0,8553;90,3700;0,7551;77,9586;90,3700;77,9586
1938,8292;85,0200;0,8462;91,0600;0,7370;80,4483;91,0600;80,4483
1986,1836;85,1620;0,8460;90,6400;0,7399;78,2138;90,6400;78,2138
2032,2703;85,7580;0,8311;91,9800;0,7215;80,1586;91,9800;80,1586
2079,8862;86,2160;0,8206;91,3500;0,7243;80,8414;91,3500;80,8414
2126,4644;86,5740;0,8109;92,2200;0,6983;81,2621;92,2200;81,2621
2174,3641;86,9400;0,8058;92,0900;0,7043;81,6138;92,0900;81,6138
2220,9037;87,0380;0,8002;92,6800;0,6992;82,0621;92,6800;82,0621
2268,2316;87,2560;0,7968;92,7500;0,6894;82,4897;92,7500;82,4897
2314,9538;87,6840;0,7865;93,1700;0,6836;83,0483;93,1700;83,0483
2362,4040;87,9380;0,7792;93,4200;0,6789;83,3172;93,4200;83,3172
2409,3983;88,1620;0,7757;93,4700;0,6735;83,9724;93,4700;83,9724
2457,4977;88,3760;0,7723;93,6800;0,6663;84,0069;93,6800;84,0069
2505,0923;88,7960;0,7620;93,7000;0,6632;84,2966;93,7000;84,2966
2552,1061;88,4800;0,7682;93,8500;0,6670;84,2345;93,8500;84,2345
2599,4634;88,8900;0,7578;94,0100;0,6595;84,1310;94,0100;84,1310
2646,0243;89,3000;0,7463;93,9000;0,6561;84,6069;93,9000;84,6069
2693,1772;89,1060;0,7524;94,0100;0,6593;84,5724;94,0100;84,5724
2740,2585;89,3620;0,7469;94,0700;0,6532;84,5379;94,0700;84,5379
2788,3728;89,7040;0,7419;94,0400;0,6561;84,4000;94,0400;84,4000
2835,7906;89,2900;0,7513;93,9900;0,6578;84,6069;93,9900;84,6069
2883,3459;83,0480;0,8896;89,7300;0,7610;77,0690;89,7300;77,0690
2930,9644;82,8800;0,8964;88,6100;0,7896;75,8345;88,6100;75,8345
2978,9841;83,1240;0,8904;89,3200;0,7648;76,9517;89,3200;76,9517
3026,1930;83,2860;0,8869;88,9700;0,7706;77,1310;88,9700;77,1310
3072,8683;83,6740;0,8796;89,7300;0,7631;77,5310;89,7300;77,5310
3119,6031;83,3540;0,8848;89,5800;0,7672;76,7517;89,5800;76,7517
3166,0357;83,8500;0,8756;90,4400;0,7463;77,7517;90,4400;77,7517
3212,9030;83,8620;0,8710;90,8400;0,7396;78,9862;90,8400;78,9862
3259,1989;84,0800;0,8706;90,7100;0,7280;78,5379;90,7100;78,5379
3305,9816;84,3740;0,8602;89,9500;0,7487;78,8483;89,9500;78,8483
3352,2356;84,2640;0,8649;90,7000;0,7360;78,6759;90,7000;78,6759
3399,2307;84,3800;0,8587;91,3000;0,7281;78,8897;91,3000;78,8897
3446,7593;84,6560;0,8526;90,8800;0,7337;78,0828;90,8800;78,0828
3494,1500;84,8120;0,8503;91,3800;0,7179;79,1379;91,3800;79,1379
3539,9864;85,0820;0,8475;91,2900;0,7195;79,5241;91,2900;79,5241
3587,4597;85,0420;0,8470;90,7200;0,7306;79,3448;90,7200;79,3448
3634,1015;85,2740;0,8400;91,7000;0,7100;80,1931;91,7000;80,1931
3681,5053;85,2780;0,8408;92,0400;0,7012;80,1862;92,0400;80,1862
3729,0803;85,4000;0,8380;92,2700;0,7095;80,9241;92,2700;80,9241
3776,5463;85,4680;0,8381;91,6200;0,7069;80,8552;91,6200;80,8552
3823,9346;85,8760;0,8265;91,4100;0,7191;80,1172;91,4100;80,1172
3871,4408;85,6520;0,8302;91,8500;0,7121;81,2000;91,8500;81,2000
3918,3790;85,7440;0,8282;92,2700;0,6988;80,7793;92,2700;80,7793
3964,8372;86,4080;0,8164;92,2200;0,7083;80,5655;92,2200;80,5655
4012,2669;85,9520;0,8213;91,6800;0,7170;80,1793;91,6800;80,1793
4058,3516;86,0900;0,8192;91,9500;0,7089;80,4552;91,9500;80,4552
4106,4754;86,5740;0,8117;92,0700;0,7045;80,7241;92,0700;80,7241
4152,8501;86,6840;0,8101;92,2500;0,6934;79,5862;92,2500;79,5862
4200,2049;86,6220;0,8092;92,7200;0,6864;81,4414;92,7200;81,4414
4247,1616;86,7500;0,8070;92,4300;0,6977;80,5724;92,4300;80,5724
4296,0317;86,9040;0,8030;92,0400;0,6994;80,3241;92,0400;80,3241
4343,0380;86,6780;0,8040;92,3400;0,6900;81,9931;92,3400;81,9931
4391,7314;86,6760;0,8023;92,9000;0,6782;82,4897;92,9000;82,4897
4437,8463;87,3200;0,7942;92,5200;0,6955;80,7931;92,5200;80,7931
4485,6114;87,8100;0,7837;92,5100;0,6983;81,1655;92,5100;81,1655
4531,5554;87,4280;0,7918;93,0200;0,6827;82,4207;93,0200;82,4207
4579,0054;87,5780;0,7857;93,0800;0,6855;81,4345;93,0800;81,4345
4626,2110;87,7640;0,7778;92,4900;0,6914;81,9103;92,4900;81,9103
4673,7292;87,7020;0,7849;93,1200;0,6829;81,9586;93,1200;81,9586
4720,4162;87,6820;0,7814;93,1300;0,6746;82,0138;93,1300;82,0138
4767,9839;88,2260;0,7703;93,3300;0,6743;82,5310;93,3300;82,5310
4814,7218;88,2680;0,7692;93,4000;0,6704;83,2759;93,4000;83,2759
4861,6123;88,2900;0,7683;93,3600;0,6763;82,6552;93,3600;82,6552
4908,9839;88,5380;0,7671;93,8800;0,6571;83,6897;93,8800;83,6897
4956,5111;88,2340;0,7690;93,6800;0,6707;83,7379;93,6800;83,7379
5004,6885;88,7440;0,7593;94,1400;0,6578;84,2621;94,1400;84,2621
5051,9592;89,2020;0,7516;93,7700;0,6657;82,5034;93,7700;82,5034
5099,3480;89,0180;0,7527;94,2000;0,6579;84,3172;94,2000;84,3172
5145,3786;89,3400;0,7478;94,4300;0,6550;83,6207;94,4300;83,6207
