;config_425_avg;config_425_std;config_425_run_0;config_425_run_1;config_425_run_2
Standard_Acc;96,5367;0,1144;96,4000;96,5300;96,6800
RMSCE;0,0531;0,0054;0,0598;0,0467;0,0529
gaussian_noise;83,8987;0,7696;84,8600;83,8600;82,9760
shot_noise;87,2800;0,4982;87,8580;87,3400;86,6420
impulse_noise;87,1347;0,5237;87,7420;86,4640;87,1980
defocus_blur;94,0740;0,1093;93,9220;94,1260;94,1740
glass_blur;86,7167;0,1537;86,9100;86,7060;86,5340
motion_blur;91,4393;0,5558;91,2660;92,1900;90,8620
zoom_blur;92,7973;0,1457;92,5980;92,9420;92,8520
snow;91,9073;0,1043;91,7880;91,8920;92,0420
frost;92,5653;0,1024;92,4600;92,5320;92,7040
fog;94,1807;0,0504;94,1100;94,2080;94,2240
brightness;96,0947;0,1401;95,9380;96,0680;96,2780
contrast;94,3627;0,1160;94,2680;94,2940;94,5260
elastic_transform;90,8520;0,0793;90,9640;90,7920;90,8000
pixelate;86,8747;0,9929;86,8840;88,0860;85,6540
jpeg_compression;84,5260;0,1428;84,4260;84,7280;84,4240
speckle_noise;87,6367;0,4604;88,1340;87,7520;87,0240
gaussian_blur;93,1687;0,0550;93,1760;93,2320;93,0980
spatter;92,9980;0,1499;92,7880;93,1280;93,0780
saturate;95,1087;0,1234;94,9820;95,0680;95,2760
blue_noise;88,6673;0,4683;89,0880;88,9000;88,0140
brownish_noise;78,7413;0,8087;78,2980;78,0500;79,8760
checkerboard_cutout;87,9180;0,3486;87,4560;88,0000;88,2980
circular_motion_blur;92,6407;0,3257;92,9060;92,1820;92,8340
inverse_sparkles;75,7613;0,1393;75,9580;75,6540;75,6720
lines;80,7333;0,2679;80,7400;81,0580;80,4020
pinch_and_twirl;93,0013;0,1348;93,1920;92,9060;92,9060
ripple;86,2967;1,1052;84,7420;86,9340;87,2140
sparkles;87,2573;0,3574;86,8440;87,7160;87,2120
transverse_chromatic_abberation;83,3987;0,5786;82,6280;84,0220;83,5460
Acc_C-all-19;90,7166;0,1212;90,7934;90,8109;90,5456
Acc_C-original-15;90,3136;0,1328;90,3996;90,4152;90,1260
Acc_C-bar-10;85,4416;0,1827;85,1852;85,5422;85,5974
Acc_all-ex-pixelwise-noise-24;89,3089;0,1276;89,1352;89,4381;89,3536
RMSCE_C;0,0480;0,0031;0,0521;0,0446;0,0473
Combined_Noise;89,5467;0,2029;89,7000;89,6800;89,2600
