;config_559_avg;config_559_std;config_559_run_0;config_559_run_1;config_559_run_2
Standard_Acc;96,6100;0,0668;96,5400;96,7000;96,5900
RMSCE;0,0481;0,0003;0,0485;0,0478;0,0480
gaussian_noise;87,2713;0,1807;87,0340;87,4720;87,3080
shot_noise;89,6460;0,1697;89,4060;89,7640;89,7680
impulse_noise;87,6633;0,9884;87,5180;88,9400;86,5320
defocus_blur;94,3420;0,0390;94,3320;94,3940;94,3000
glass_blur;88,1053;0,0312;88,1200;88,0620;88,1340
motion_blur;92,4393;0,1914;92,1880;92,6520;92,4780
zoom_blur;93,2513;0,2159;93,4000;93,4080;92,9460
snow;92,2387;0,1842;92,0440;92,4860;92,1860
frost;93,1447;0,1721;93,0240;93,3880;93,0220
fog;94,3033;0,2207;94,0260;94,5660;94,3180
brightness;96,0013;0,0874;95,8960;96,1100;95,9980
contrast;94,3493;0,1663;94,1560;94,5620;94,3300
elastic_transform;91,7000;0,2010;91,7520;91,9160;91,4320
pixelate;90,6107;1,0254;89,2360;90,8980;91,6980
jpeg_compression;86,3140;0,3973;86,0740;86,8740;85,9940
speckle_noise;90,0080;0,1357;89,8220;90,1420;90,0600
gaussian_blur;93,3040;0,0991;93,3520;93,3940;93,1660
spatter;92,8013;0,2341;92,4980;93,0680;92,8380
saturate;95,1567;0,1083;95,0320;95,1420;95,2960
blue_noise;86,6033;0,5278;86,1220;87,3380;86,3500
brownish_noise;79,1220;0,9107;79,0220;80,2840;78,0600
checkerboard_cutout;88,1840;0,1192;88,0680;88,3480;88,1360
circular_motion_blur;92,8067;0,0847;92,8800;92,8520;92,6880
inverse_sparkles;78,2700;0,3213;78,3460;78,6200;77,8440
lines;81,7047;0,1511;81,6660;81,5420;81,9060
pinch_and_twirl;93,2733;0,2102;93,2900;93,5220;93,0080
ripple;88,4047;0,7873;87,2960;88,8700;89,0480
sparkles;87,7613;0,1656;87,5700;87,7400;87,9740
transverse_chromatic_abberation;84,8887;0,2215;85,1740;84,8580;84,6340
Acc_C-all-19;91,7185;0,1817;91,5216;91,9599;91,6739
Acc_C-original-15;91,4254;0,2032;91,2137;91,6995;91,3629
Acc_C-bar-10;86,1019;0,2092;85,9434;86,3974;85,9648
Acc_all-ex-pixelwise-noise-24;90,1032;0,1581;89,9351;90,3148;90,0598
RMSCE_C;0,0424;0,0012;0,0430;0,0407;0,0435
Combined_Noise;90,2467;0,3432;90,1700;90,7000;89,8700
