time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
155,1583;2,2120;5,1725;6,4500;4,6789;4,7931;6,4500;4,7931
330,9922;5,4090;4,8679;11,4100;4,4016;7,5931;11,4100;7,5931
503,6656;9,2210;4,5810;15,6300;4,1369;8,2276;15,6300;8,2276
667,1768;12,7590;4,3643;22,5000;3,8443;13,0552;22,5000;13,0552
829,4383;15,9520;4,1939;23,8200;3,8184;12,8000;23,8200;12,8000
983,0790;18,7590;4,0526;29,1900;3,5448;16,7517;29,1900;16,7517
1143,4934;21,3610;3,9310;32,9900;3,4186;18,0828;32,9900;18,0828
1318,9468;23,5310;3,8251;35,1300;3,3321;20,0690;35,1300;20,0690
1484,6224;25,4470;3,7353;36,9900;3,2785;21,0069;36,9900;21,0069
1648,3379;27,3730;3,6492;37,7900;3,2689;21,4207;37,7900;21,4207
1811,2652;28,9120;3,5806;40,0500;3,1845;22,2345;40,0500;22,2345
1962,5623;30,5240;3,5071;41,8800;3,1149;23,3379;41,8800;23,3379
2120,1921;31,8790;3,4456;42,5500;3,0913;22,6414;42,5500;22,6414
2284,3344;33,2670;3,3887;44,9200;3,0206;24,3931;44,9200;24,3931
2463,6629;34,5700;3,3300;45,0100;3,0114;23,6483;45,0100;23,6483
2626,6063;35,7020;3,2878;46,6100;2,9385;24,3172;46,6100;24,3172
2795,1271;36,5760;3,2493;47,2100;2,9256;25,1034;47,2100;25,1034
2959,2785;37,2690;3,2153;47,5200;2,8975;25,4897;47,5200;25,4897
3112,8489;37,7210;3,1971;47,9900;2,9020;25,8690;47,9900;25,8690
3268,3453;38,0820;3,1826;47,9100;2,8898;25,9724;47,9100;25,9724
3444,0699;29,1180;3,5736;37,6900;3,2803;21,8966;37,6900;21,8966
3598,6084;29,4810;3,5556;39,7900;3,1727;20,7586;39,7900;20,7586
3749,5993;30,5850;3,5060;41,2400;3,1287;23,2483;41,2400;23,2483
3903,3845;31,4440;3,4628;42,5800;3,0857;23,3034;42,5800;23,3034
4059,9090;32,5770;3,4217;43,9800;3,0293;23,5793;43,9800;23,5793
4217,4586;33,7430;3,3754;45,6300;2,9808;24,0000;45,6300;24,0000
4380,5705;34,3830;3,3476;45,5600;2,9742;25,3586;45,5600;25,3586
4537,1700;35,1320;3,3090;46,3500;2,8937;25,4552;46,3500;25,4552
4685,3696;36,0700;3,2696;47,0500;2,9387;26,3724;47,0500;26,3724
4853,7406;36,7800;3,2363;47,8300;2,9157;27,1034;47,8300;27,1034
5008,6193;37,3210;3,2091;48,5400;2,8691;27,8897;48,5400;27,8897
5161,4246;38,2500;3,1770;49,6900;2,8577;27,5931;49,6900;27,5931
5315,6194;38,9240;3,1495;50,9000;2,7809;28,0138;50,9000;28,0138
5476,6595;39,9020;3,1101;50,9700;2,7812;27,8000;50,9700;27,8000
5634,3148;40,4360;3,0860;50,8600;2,7784;27,9931;50,8600;27,9931
5787,6964;41,1630;3,0548;51,6200;2,7555;28,4276;51,6200;28,4276
5943,8019;42,0710;3,0238;52,3300;2,7440;29,8966;52,3300;29,8966
6105,6870;42,4680;2,9979;53,0500;2,6942;29,5655;53,0500;29,5655
6264,4342;43,1070;2,9679;53,5500;2,6492;30,3655;53,5500;30,3655
6418,5766;44,2450;2,9324;54,7600;2,6583;29,7241;54,7600;29,7241
6567,1019;44,8060;2,9070;55,1500;2,6601;30,9586;55,1500;30,9586
6721,9767;45,4190;2,8793;54,9500;2,6329;30,0414;54,9500;30,0414
6876,3792;46,3430;2,8460;55,1900;2,6141;31,2483;55,1900;31,2483
7032,8850;47,1650;2,8140;56,9900;2,5774;31,8897;56,9900;31,8897
7182,5211;47,5880;2,7903;56,9600;2,5775;32,9586;56,9600;32,9586
7341,4063;48,3320;2,7666;58,1600;2,5141;33,0828;58,1600;33,0828
7512,5873;49,0550;2,7342;58,2400;2,5363;34,8276;58,2400;34,8276
7665,4187;49,9520;2,7041;58,5900;2,5031;34,1448;58,5900;34,1448
7831,7293;50,3510;2,6860;58,8600;2,5137;35,0483;58,8600;35,0483
7993,5739;51,2970;2,6532;59,4200;2,4791;34,6897;59,4200;34,6897
8149,9656;51,5960;2,6341;59,4600;2,4930;33,8552;59,4600;33,8552
8304,1134;52,3260;2,6086;60,0700;2,4826;35,2897;60,0700;35,2897
8466,8880;52,7850;2,5954;60,2800;2,4594;35,3448;60,2800;35,3448
8638,0192;53,2800;2,5769;60,3700;2,4532;35,8483;60,3700;35,8483
8799,5143;53,7010;2,5551;60,6300;2,4359;36,5862;60,6300;36,5862
8972,1989;53,9550;2,5496;60,7300;2,4329;35,9793;60,7300;35,9793
9151,8537;54,2580;2,5364;60,7500;2,4239;36,0621;60,7500;36,0621
9327,4899;54,5390;2,5285;61,0800;2,4265;36,4414;61,0800;36,4414
9482,2956;54,6880;2,5227;61,0500;2,4270;36,3931;61,0500;36,3931
9659,7569;54,7360;2,5221;60,7300;2,4147;36,2138;60,7300;36,2138
9832,1829;41,6780;3,0242;51,2500;2,8013;28,8621;51,2500;28,8621
9987,9293;40,9620;3,0620;51,3700;2,7778;31,0069;51,3700;31,0069
10138,3485;41,0840;3,0535;50,7500;2,7555;28,3862;50,7500;28,3862
10294,8557;41,5640;3,0354;52,1000;2,7603;29,4621;52,1000;29,4621
10456,6082;41,8440;3,0248;51,2200;2,8088;29,2069;51,2200;29,2069
10613,8652;42,3080;3,0070;52,3100;2,7663;29,4828;52,3100;29,4828
10767,5136;42,6110;2,9954;53,5600;2,6792;31,6345;53,5600;31,6345
10925,2886;43,0330;2,9755;53,6500;2,6881;29,9586;53,6500;29,9586
11082,4389;43,1810;2,9636;54,2400;2,6599;30,7172;54,2400;30,7172
11245,4135;43,6270;2,9504;53,2400;2,6954;30,3241;53,2400;30,3241
11405,7021;44,1710;2,9321;52,8000;2,7193;30,1310;52,8000;30,1310
11562,5650;44,3750;2,9224;53,9900;2,7043;31,4069;53,9900;31,4069
11722,1963;44,9480;2,9020;54,2500;2,7192;31,9517;54,2500;31,9517
11879,8886;44,9920;2,8946;54,2600;2,6885;31,3172;54,2600;31,3172
12038,3221;45,4460;2,8766;54,4400;2,6729;33,1862;54,4400;33,1862
12186,5232;45,8270;2,8668;54,2200;2,6357;30,6207;54,2200;30,6207
12340,4447;46,0990;2,8565;54,6600;2,6660;31,1724;54,6600;31,1724
12485,0673;46,1570;2,8405;56,9300;2,6050;33,8828;56,9300;33,8828
12632,7323;46,7230;2,8266;54,7900;2,6585;30,8069;54,7900;30,8069
12795,1949;47,0570;2,8164;54,8100;2,6745;32,0897;54,8100;32,0897
12959,4569;47,3090;2,7995;56,1900;2,6123;31,7724;56,1900;31,7724
13117,2232;47,5980;2,7905;56,0400;2,5838;31,1793;56,0400;31,1793
13282,9778;47,8390;2,7834;56,5700;2,5934;31,2414;56,5700;31,2414
13437,3098;48,2450;2,7618;56,9800;2,5733;33,0414;56,9800;33,0414
13593,6867;48,6450;2,7472;57,0900;2,5560;32,5724;57,0900;32,5724
13753,3784;49,1130;2,7342;56,8800;2,5591;33,9862;56,8800;33,9862
13903,4159;49,4110;2,7282;56,6800;2,5566;32,4828;56,6800;32,4828
14054,3082;49,7250;2,7117;56,6700;2,5719;32,5724;56,6700;32,5724
14214,7946;50,0490;2,6987;57,8000;2,5586;32,8207;57,8000;32,8207
14378,8152;50,0750;2,6861;57,7700;2,5507;34,3586;57,7700;34,3586
14551,0192;50,6690;2,6732;57,3300;2,5598;34,4276;57,3300;34,4276
