train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,9380;4,2313;12,4200;3,9347;9,1724;12,4200;9,1724
14,0540;3,8739;20,0700;3,6336;17,8759;20,0700;17,8759
19,3720;3,6095;26,1700;3,4911;21,6414;26,1700;21,6414
23,9960;3,4116;30,9300;3,1561;23,2069;30,9300;23,2069
27,9660;3,2531;37,9100;2,9181;27,8207;37,9100;27,8207
30,9220;3,1312;39,6000;2,8942;29,2276;39,6000;29,2276
33,9560;3,0241;44,5900;2,6930;34,8690;44,5900;34,8690
36,1600;2,9336;44,2600;2,7119;33,5655;44,2600;33,5655
38,4740;2,8481;47,7600;2,5641;37,8276;47,7600;37,8276
40,5040;2,7756;51,4900;2,4565;39,2069;51,4900;39,2069
42,6080;2,7088;52,7900;2,3721;38,1379;52,7900;38,1379
44,1880;2,6527;53,9400;2,4035;40,6345;53,9400;40,6345
45,6720;2,5935;57,3500;2,2659;44,9034;57,3500;44,9034
47,0920;2,5455;57,0900;2,2401;42,1034;57,0900;42,1034
48,5320;2,4970;59,5000;2,1856;45,0759;59,5000;45,0759
49,6280;2,4580;60,7500;2,1505;44,2483;60,7500;44,2483
50,5300;2,4214;60,9500;2,1375;45,7310;60,9500;45,7310
51,1080;2,4030;60,9200;2,1453;45,1103;60,9200;45,1103
52,0620;2,3767;61,4800;2,1221;45,6552;61,4800;45,6552
52,5340;2,3602;61,6800;2,1138;46,6000;61,6800;46,6000
43,1360;2,6796;52,4900;2,5397;39,3448;52,4900;39,3448
43,5520;2,6730;53,0700;2,4499;42,6897;53,0700;42,6897
44,1460;2,6417;55,9000;2,3394;42,2000;55,9000;42,2000
45,7180;2,5938;56,4600;2,2909;40,5448;56,4600;40,5448
46,6940;2,5620;56,9100;2,3429;43,5724;56,9100;43,5724
47,5860;2,5218;59,1900;2,2230;45,8345;59,1900;45,8345
48,6200;2,4886;59,4800;2,2100;46,2897;59,4800;46,2897
49,4920;2,4633;60,4100;2,1605;40,8483;60,4100;40,8483
50,5360;2,4297;61,6900;2,1436;47,2207;61,6900;47,2207
51,2180;2,3976;62,4000;2,1340;47,5793;62,4000;47,5793
52,0280;2,3732;63,4200;2,1044;44,0069;63,4200;44,0069
53,0780;2,3391;63,8500;2,0397;47,5586;63,8500;47,5586
53,7300;2,3171;64,7000;2,0666;48,3862;64,7000;48,3862
54,5120;2,2911;64,5900;2,0495;47,8552;64,5900;47,8552
55,3300;2,2661;65,2400;2,0184;49,5586;65,2400;49,5586
56,1340;2,2386;66,2700;1,9853;44,6069;66,2700;44,6069
56,8240;2,2124;67,9200;1,9683;50,8000;67,9200;50,8000
57,4140;2,1901;66,0700;1,9943;47,9517;66,0700;47,9517
57,8800;2,1705;67,3300;1,9875;47,3655;67,3300;47,3655
59,1700;2,1389;68,2300;1,9291;52,2621;68,2300;52,2621
59,6380;2,1206;68,1500;1,9265;53,0000;68,1500;53,0000
60,1740;2,0981;69,8200;1,8902;52,1103;69,8200;52,1103
61,4360;2,0668;70,1700;1,8783;50,0966;70,1700;50,0966
61,6760;2,0530;70,5000;1,8784;52,8552;70,5000;52,8552
62,3320;2,0258;71,5700;1,8413;52,4414;71,5700;52,4414
63,0280;2,0074;71,2700;1,8380;52,4897;71,2700;52,4897
63,5260;1,9877;72,2000;1,8173;53,4414;72,2000;53,4414
64,3080;1,9655;72,6400;1,8149;52,8966;72,6400;52,8966
65,0080;1,9453;72,4300;1,8048;53,7448;72,4300;53,7448
65,8420;1,9202;73,2600;1,7898;54,2069;73,2600;54,2069
66,3200;1,9026;73,2300;1,7858;54,8483;73,2300;54,8483
66,7860;1,8945;73,8600;1,7597;55,5310;73,8600;55,5310
67,2220;1,8793;73,6700;1,8016;55,3931;73,6700;55,3931
67,5680;1,8701;74,2100;1,7708;54,9379;74,2100;54,9379
68,0760;1,8563;74,1500;1,7579;56,1655;74,1500;56,1655
68,2780;1,8500;74,3000;1,7559;55,0207;74,3000;55,0207
68,5060;1,8388;74,4800;1,7546;55,4828;74,4800;55,4828
68,5440;1,8331;74,4100;1,7572;55,4552;74,4100;55,4552
69,0940;1,8230;74,3700;1,7593;55,3448;74,3700;55,3448
69,1800;1,8209;74,3800;1,7542;55,3379;74,3800;55,3379
57,7340;2,1803;67,1300;1,9507;47,4966;67,1300;47,4966
56,7460;2,2095;66,5800;1,9762;48,0759;66,5800;48,0759
56,8500;2,2048;67,7800;1,9542;50,2276;67,7800;50,2276
57,1020;2,1928;66,6000;1,9897;48,7379;66,6000;48,7379
57,6040;2,1882;68,0200;1,9538;47,6828;68,0200;47,6828
58,2780;2,1654;66,5700;1,9947;50,1517;66,5700;50,1517
58,0500;2,1600;68,1300;1,9367;51,0276;68,1300;51,0276
58,4740;2,1524;66,7700;1,9617;47,5586;66,7700;47,5586
59,0160;2,1404;69,6100;1,8764;52,4621;69,6100;52,4621
59,2280;2,1317;68,5800;1,9064;51,0207;68,5800;51,0207
59,6060;2,1093;68,5100;1,9247;49,7517;68,5100;49,7517
60,1860;2,1015;68,1200;1,9373;50,6552;68,1200;50,6552
60,2600;2,0919;69,0900;1,9037;50,0552;69,0900;50,0552
60,7180;2,0776;69,9700;1,8785;51,7103;69,9700;51,7103
61,0240;2,0681;70,0100;1,8573;52,8621;70,0100;52,8621
61,4420;2,0560;71,1200;1,8791;52,7793;71,1200;52,7793
61,6660;2,0452;70,4400;1,8450;53,1862;70,4400;53,1862
62,0020;2,0335;72,4200;1,7983;55,0069;72,4200;55,0069
62,9880;2,0104;71,3500;1,8268;48,9034;71,3500;48,9034
62,7980;2,0139;71,7600;1,8279;51,2828;71,7600;51,2828
62,8680;2,0043;71,1200;1,8268;52,2690;71,1200;52,2690
63,4020;1,9912;71,6800;1,8059;54,4759;71,6800;54,4759
63,7120;1,9789;72,1200;1,8168;52,2483;72,1200;52,2483
64,4400;1,9635;72,6600;1,7968;53,1931;72,6600;53,1931
64,8500;1,9534;73,0500;1,7959;54,5310;73,0500;54,5310
65,1100;1,9441;72,5300;1,8066;52,3724;72,5300;52,3724
65,1580;1,9412;72,7200;1,7903;52,5034;72,7200;52,5034
65,7800;1,9188;73,9700;1,7265;55,2552;73,9700;55,2552
66,2620;1,9077;74,1200;1,7588;54,4690;74,1200;54,4690
66,5380;1,8983;73,9000;1,7494;55,3517;73,9000;55,3517
66,5900;1,8899;73,1900;1,7626;52,4621;73,1900;52,4621
66,8600;1,8802;74,2700;1,7562;55,6966;74,2700;55,6966
67,4120;1,8687;74,9100;1,7172;56,2345;74,9100;56,2345
67,8080;1,8570;73,1000;1,7352;55,0138;73,1000;55,0138
68,1080;1,8510;73,9100;1,7343;54,5724;73,9100;54,5724
68,4520;1,8332;74,2000;1,7284;55,1241;74,2000;55,1241
68,9080;1,8211;74,7000;1,7273;56,3379;74,7000;56,3379
68,9360;1,8150;74,2900;1,7435;55,2897;74,2900;55,2897
69,4640;1,8027;75,7800;1,7011;55,7241;75,7800;55,7241
69,6280;1,8003;75,5000;1,6878;56,9862;75,5000;56,9862
70,1860;1,7801;76,4300;1,6753;57,6000;76,4300;57,6000
70,4460;1,7705;76,1500;1,7189;57,5448;76,1500;57,5448
71,1840;1,7568;76,4700;1,6817;55,8690;76,4700;55,8690
71,2980;1,7446;75,4000;1,6932;56,7517;75,4000;56,7517
71,7300;1,7348;76,2100;1,6927;60,2414;76,2100;60,2414
71,6220;1,7358;76,6000;1,6640;57,3103;76,6000;57,3103
72,3220;1,7177;76,8300;1,6653;58,5034;76,8300;58,5034
72,6860;1,7064;76,7300;1,6689;57,7862;76,7300;57,7862
72,7460;1,7003;76,9900;1,6686;59,4345;76,9900;59,4345
73,2220;1,6906;77,2800;1,6272;60,2621;77,2800;60,2621
73,6680;1,6792;77,6900;1,6170;60,8621;77,6900;60,8621
74,0420;1,6682;77,5800;1,6221;60,0069;77,5800;60,0069
74,2060;1,6605;77,6300;1,6176;58,7586;77,6300;58,7586
74,8500;1,6434;78,2500;1,6020;59,3793;78,2500;59,3793
75,0720;1,6350;77,6600;1,6182;58,2000;77,6600;58,2000
75,3760;1,6265;78,4200;1,5952;57,9172;78,4200;57,9172
75,3480;1,6226;78,2800;1,6008;59,7379;78,2800;59,7379
75,8980;1,6080;77,7500;1,5975;59,1034;77,7500;59,1034
76,1140;1,6012;78,7900;1,5975;60,5862;78,7900;60,5862
76,5740;1,5905;78,3500;1,5992;60,0552;78,3500;60,0552
76,7400;1,5848;79,3300;1,5764;60,3724;79,3300;60,3724
76,8800;1,5775;79,2200;1,5731;60,5862;79,2200;60,5862
77,4580;1,5674;79,0600;1,5860;60,1586;79,0600;60,1586
77,8040;1,5557;79,3300;1,5672;60,9448;79,3300;60,9448
77,6680;1,5511;79,6100;1,5692;61,2897;79,6100;61,2897
78,0980;1,5448;78,7600;1,5812;59,6897;78,7600;59,6897
78,1120;1,5428;79,0200;1,5716;61,8759;79,0200;61,8759
78,0120;1,5429;79,1800;1,5601;61,8414;79,1800;61,8414
78,6800;1,5317;79,2500;1,5599;60,2828;79,2500;60,2828
78,8400;1,5252;79,4100;1,5516;60,6552;79,4100;60,6552
78,8840;1,5238;79,7400;1,5453;60,8345;79,7400;60,8345
79,1700;1,5130;79,6200;1,5583;60,9655;79,6200;60,9655
79,1600;1,5151;79,7500;1,5479;61,6759;79,7500;61,6759
79,3060;1,5109;79,7400;1,5413;61,1172;79,7400;61,1172
79,3900;1,5058;79,8000;1,5418;61,5517;79,8000;61,5517
79,1920;1,5106;79,8600;1,5373;60,8207;79,8600;60,8207
79,6120;1,5059;79,6800;1,5410;60,9034;79,6800;60,9034
79,3380;1,5084;79,7700;1,5415;61,4621;79,7700;61,4621
79,6480;1,5011;79,8500;1,5480;61,7034;79,8500;61,7034
79,6980;1,4986;79,8900;1,5446;61,6621;79,8900;61,6621
66,4360;1,8924;72,7700;1,7786;54,9448;72,7700;54,9448
65,1740;1,9366;71,3000;1,8468;56,6828;71,3000;56,6828
65,2540;1,9347;71,0900;1,8435;50,7655;71,0900;50,7655
65,0540;1,9361;72,6400;1,7990;54,3034;72,6400;54,3034
65,1300;1,9313;72,3800;1,8171;52,4966;72,3800;52,4966
64,9720;1,9426;73,3800;1,7614;53,3586;73,3800;53,3586
65,2880;1,9302;70,4000;1,8774;47,5724;70,4000;47,5724
65,7080;1,9206;72,2500;1,8060;51,6414;72,2500;51,6414
65,6700;1,9151;74,2500;1,7650;54,1517;74,2500;54,1517
65,7480;1,9131;72,4200;1,8078;55,7586;72,4200;55,7586
65,7480;1,9153;72,6100;1,8034;52,9862;72,6100;52,9862
65,9740;1,9112;72,9300;1,7835;53,3310;72,9300;53,3310
66,4860;1,8957;71,0800;1,8271;51,6966;71,0800;51,6966
66,4520;1,8900;73,7500;1,7555;58,2483;73,7500;58,2483
66,5840;1,8913;72,9100;1,7996;52,6000;72,9100;52,6000
66,9820;1,8847;72,3000;1,7552;54,7241;72,3000;54,7241
66,7260;1,8821;72,0400;1,7834;52,5448;72,0400;52,5448
67,2640;1,8713;72,8400;1,7833;53,4483;72,8400;53,4483
66,9900;1,8749;73,6100;1,7637;53,7103;73,6100;53,7103
67,4780;1,8641;73,1800;1,7782;54,6207;73,1800;54,6207
67,4940;1,8588;72,6800;1,7919;54,4345;72,6800;54,4345
67,8160;1,8543;72,5100;1,7830;54,4276;72,5100;54,4276
67,8600;1,8504;72,8900;1,7794;57,8276;72,8900;57,8276
68,3300;1,8461;73,1400;1,7662;54,3586;73,1400;54,3586
68,2040;1,8405;73,7900;1,7229;53,3793;73,7900;53,3793
68,4040;1,8374;72,8800;1,7729;55,0345;72,8800;55,0345
68,5980;1,8290;74,2500;1,7292;54,3034;74,2500;54,3034
69,0320;1,8172;73,0300;1,7916;54,7517;73,0300;54,7517
68,9960;1,8221;73,1600;1,7850;52,8966;73,1600;52,8966
68,9800;1,8189;73,0400;1,7832;51,4759;73,0400;51,4759
69,1580;1,8101;74,4900;1,7096;57,2483;74,4900;57,2483
69,2400;1,8057;75,2800;1,7063;55,8414;75,2800;55,8414
69,8900;1,7921;73,1300;1,7260;53,7586;73,1300;53,7586
69,6500;1,7930;74,6600;1,7195;58,0966;74,6600;58,0966
69,5740;1,7965;74,6800;1,7308;55,0414;74,6800;55,0414
69,8400;1,7916;74,5800;1,6896;59,2345;74,5800;59,2345
69,9300;1,7837;75,7100;1,6772;59,3724;75,7100;59,3724
70,1780;1,7763;74,3300;1,7558;54,3103;74,3300;54,3103
70,1800;1,7786;75,6200;1,7040;56,3517;75,6200;56,3517
70,5620;1,7677;73,9000;1,7236;52,4828;73,9000;52,4828
70,1960;1,7745;75,8600;1,6764;56,8552;75,8600;56,8552
70,7000;1,7605;74,9400;1,6827;55,6138;74,9400;55,6138
70,7800;1,7546;75,1200;1,6889;57,6483;75,1200;57,6483
71,0200;1,7556;74,3000;1,7365;56,3655;74,3000;56,3655
