train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
9,8940;4,5209;15,1000;4,1543;6,1862;15,1000;6,1862
22,7480;3,7683;24,5800;3,6985;9,0690;24,5800;9,0690
30,7040;3,4048;31,5700;3,3951;11,4690;31,5700;11,4690
36,4620;3,1727;34,7700;3,2899;12,3655;34,7700;12,3655
40,7710;2,9919;38,0600;3,1445;12,8138;38,0600;12,8138
44,4160;2,8492;39,8700;3,0567;12,1034;39,8700;12,1034
47,3960;2,7248;43,4400;2,9468;15,7103;43,4400;15,7103
50,4620;2,6099;45,2100;2,8792;16,7103;45,2100;16,7103
53,2050;2,5083;47,0300;2,7894;16,9310;47,0300;16,9310
56,0270;2,4075;47,4500;2,7577;18,4069;47,4500;18,4069
58,9320;2,3095;49,6900;2,6855;17,5517;49,6900;17,5517
61,4830;2,2111;50,6600;2,6834;18,9103;50,6600;18,9103
64,3690;2,1168;51,8500;2,6447;18,8552;51,8500;18,8552
66,9780;2,0300;52,5400;2,6058;19,1448;52,5400;19,1448
69,7080;1,9418;53,5700;2,5788;19,0552;53,5700;19,0552
72,1320;1,8681;53,7200;2,5776;19,0690;53,7200;19,0690
74,4150;1,8025;54,3100;2,5622;19,1793;54,3100;19,1793
76,0570;1,7531;54,7600;2,5506;19,7379;54,7600;19,7379
77,2610;1,7170;54,7400;2,5485;19,6207;54,7400;19,6207
78,1880;1,6962;54,7100;2,5473;19,7517;54,7100;19,7517
57,0530;2,3401;43,3400;2,9328;13,8414;43,3400;13,8414
56,9620;2,3457;46,2300;2,8496;16,5724;46,2300;16,5724
58,4560;2,2965;46,5300;2,8357;17,1655;46,5300;17,1655
60,1180;2,2394;47,2500;2,7963;18,6276;47,2500;18,6276
61,4790;2,1882;48,5300;2,7625;17,7655;48,5300;17,7655
63,1700;2,1362;49,0000;2,7703;17,6828;49,0000;17,6828
64,7220;2,0865;50,4500;2,6781;17,6483;50,4500;17,6483
66,0000;2,0358;49,9300;2,7293;17,1103;49,9300;17,1103
67,4720;1,9832;50,5400;2,6893;17,6897;50,5400;17,6897
68,7560;1,9368;51,1900;2,7064;19,1172;51,1900;19,1172
70,3470;1,8885;50,6500;2,7070;16,9379;50,6500;16,9379
71,7250;1,8414;50,9600;2,7238;17,1586;50,9600;17,1586
73,3950;1,7913;52,6500;2,6661;18,2276;52,6500;18,2276
74,9970;1,7405;52,8000;2,6683;18,8621;52,8000;18,8621
76,4860;1,6882;52,2000;2,7127;18,0207;52,2000;18,0207
77,9490;1,6448;53,4900;2,6486;19,0069;53,4900;19,0069
79,5320;1,5958;53,0000;2,6707;18,8414;53,0000;18,8414
80,9560;1,5522;52,9400;2,7055;18,1517;52,9400;18,1517
82,5980;1,5042;53,9200;2,6910;19,0000;53,9200;19,0000
84,3150;1,4552;53,6200;2,6858;19,3793;53,6200;19,3793
85,7620;1,4127;53,6000;2,6691;19,1379;53,6000;19,1379
87,5980;1,3658;54,0100;2,6590;19,8897;54,0100;19,8897
89,0630;1,3241;54,2600;2,7034;19,5103;54,2600;19,5103
90,2840;1,2880;54,2700;2,6691;19,0345;54,2700;19,0345
91,6840;1,2491;54,1100;2,6937;19,7931;54,1100;19,7931
92,9180;1,2141;55,1000;2,6836;20,4621;55,1000;20,4621
94,0430;1,1821;55,3400;2,6893;19,4621;55,3400;19,4621
95,3110;1,1492;55,6600;2,6716;19,5379;55,6600;19,5379
96,1250;1,1235;55,3100;2,6644;20,2207;55,3100;20,2207
96,8940;1,0990;55,6900;2,6615;20,3172;55,6900;20,3172
97,4630;1,0782;55,8000;2,6549;19,9172;55,8000;19,9172
98,0310;1,0603;55,6900;2,6628;20,2897;55,6900;20,2897
98,4240;1,0450;55,7900;2,6445;20,0069;55,7900;20,0069
98,7190;1,0317;55,8800;2,6508;20,1724;55,8800;20,1724
98,9980;1,0206;56,1300;2,6420;20,5103;56,1300;20,5103
99,1610;1,0118;56,2800;2,6374;20,4207;56,2800;20,4207
99,2810;1,0057;55,8200;2,6376;20,5448;55,8200;20,5448
99,3610;1,0022;56,1900;2,6330;20,5931;56,1900;20,5931
99,4330;0,9988;56,1800;2,6288;20,6414;56,1800;20,6414
99,3810;0,9974;56,2400;2,6334;20,5586;56,2400;20,5586
75,9420;1,6680;47,4000;2,9366;15,3586;47,4000;15,3586
72,9300;1,7627;48,8700;2,8400;16,5034;48,8700;16,5034
73,3710;1,7494;49,5100;2,8096;16,7517;49,5100;16,7517
73,7910;1,7408;48,6400;2,8445;16,4276;48,6400;16,4276
74,2420;1,7242;49,3600;2,8230;17,4207;49,3600;17,4207
75,0100;1,7030;50,5400;2,7765;16,9862;50,5400;16,9862
75,5480;1,6876;50,8300;2,8000;17,3310;50,8300;17,3310
76,1280;1,6688;50,0900;2,8232;15,4069;50,0900;15,4069
76,6390;1,6537;50,9900;2,7579;18,2966;50,9900;18,2966
77,0750;1,6388;48,1400;2,8879;17,9793;48,1400;17,9793
77,7460;1,6183;51,8500;2,7620;18,3862;51,8500;18,3862
78,4570;1,5991;50,6000;2,8025;18,6483;50,6000;18,6483
79,0310;1,5826;50,7600;2,7897;18,3724;50,7600;18,3724
79,4260;1,5695;51,5900;2,7529;17,4690;51,5900;17,4690
79,8600;1,5552;50,8400;2,8094;18,4483;50,8400;18,4483
80,1620;1,5445;51,1800;2,8187;18,0138;51,1800;18,0138
80,8970;1,5257;49,9700;2,8347;16,1448;49,9700;16,1448
81,4250;1,5076;51,0400;2,7959;17,6345;51,0400;17,6345
81,9460;1,4930;52,1900;2,7543;19,0552;52,1900;19,0552
82,3660;1,4820;50,5700;2,8432;17,2621;50,5700;17,2621
82,8800;1,4652;51,5500;2,8049;18,2000;51,5500;18,2000
83,3490;1,4502;51,1100;2,8201;17,2345;51,1100;17,2345
83,8460;1,4368;52,0100;2,7981;17,3172;52,0100;17,3172
84,5320;1,4186;51,1600;2,8541;19,6759;51,1600;19,6759
84,9330;1,4044;51,6600;2,8227;18,5379;51,6600;18,5379
85,3410;1,3915;51,4600;2,7760;19,2759;51,4600;19,2759
85,9070;1,3758;51,5700;2,8217;18,9241;51,5700;18,9241
86,5370;1,3566;52,2000;2,8247;18,8966;52,2000;18,8966
87,0740;1,3454;52,2500;2,8235;18,2207;52,2500;18,2207
87,6390;1,3283;52,3000;2,7861;19,1448;52,3000;19,1448
87,9940;1,3137;52,7800;2,7672;18,6069;52,7800;18,6069
88,5900;1,2980;52,8600;2,7652;18,5586;52,8600;18,5586
89,1200;1,2815;52,8400;2,8000;17,9862;52,8400;17,9862
89,5080;1,2698;53,2900;2,7810;19,3655;53,2900;19,3655
90,1400;1,2508;53,0700;2,8027;18,2552;53,0700;18,2552
90,4820;1,2394;53,6200;2,8068;18,9310;53,6200;18,9310
