time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
282,2516;3,9460;4,9897;8,3700;4,5330;5,7586;8,3700;5,7586
616,4225;10,8512;4,4815;16,7200;4,0849;9,6897;16,7200;9,6897
921,3673;17,1083;4,1306;19,6400;4,0196;10,4483;19,6400;10,4483
1267,7105;21,5431;3,9151;26,2200;3,6211;12,0759;26,2200;12,0759
1609,5304;25,0604;3,7522;29,5900;3,4816;16,2069;29,5900;16,2069
1884,3399;27,7141;3,6188;34,5400;3,3014;18,0345;34,5400;18,0345
2231,1982;29,9891;3,5138;34,4400;3,2839;16,3517;34,4400;16,3517
2510,5402;32,3993;3,4160;40,3500;3,0450;19,9517;40,3500;19,9517
2842,8402;34,0382;3,3398;40,9200;3,0193;18,9379;40,9200;18,9379
3137,5581;35,9867;3,2538;43,3500;2,9359;22,1379;43,3500;22,1379
3489,9058;37,6657;3,1944;45,6800;2,8397;23,2621;45,6800;23,2621
3771,7057;39,1222;3,1200;47,6500;2,7783;25,1517;47,6500;25,1517
4111,0270;40,4967;3,0669;47,6700;2,7473;25,2414;47,6700;25,2414
4402,1222;41,3091;3,0271;50,5000;2,6858;26,4000;50,5000;26,4000
4699,9693;42,5964;2,9762;50,9800;2,6397;27,1310;50,9800;27,1310
4970,5584;43,7194;2,9388;52,0600;2,5926;27,6828;52,0600;27,6828
5183,0068;44,5328;2,9048;53,2000;2,5527;28,3655;53,2000;28,3655
5448,8388;45,4685;2,8661;53,6900;2,5410;28,9034;53,6900;28,9034
5749,1818;45,5266;2,8634;54,1800;2,5228;29,5586;54,1800;29,5586
6090,1944;45,5286;2,8571;54,0500;2,5185;29,3241;54,0500;29,3241
6386,9968;37,4222;3,1888;41,9700;2,9984;22,7655;41,9700;22,7655
6691,6454;37,7969;3,1735;43,8700;2,8952;22,4414;43,8700;22,4414
6965,6219;38,5052;3,1416;43,2800;2,9191;20,7517;43,2800;20,7517
7251,8362;39,2996;3,1067;45,5700;2,8217;24,2069;45,5700;24,2069
7518,4373;40,2502;3,0685;46,6200;2,7879;23,3241;46,6200;23,3241
7867,6761;40,9575;3,0435;46,5900;2,7918;24,3448;46,5900;24,3448
8180,6546;41,9623;3,0078;48,1500;2,7365;23,7172;48,1500;23,7172
8517,4139;43,0272;2,9618;48,8600;2,6925;26,4621;48,8600;26,4621
8853,6917;43,5200;2,9336;49,8400;2,6762;25,2621;49,8400;25,2621
9137,5434;44,0780;2,9133;50,5500;2,6350;25,7034;50,5500;25,7034
9384,1443;44,6090;2,8879;51,8300;2,5930;29,7241;51,8300;29,7241
9659,5344;45,7840;2,8458;52,9700;2,5452;28,0069;52,9700;28,0069
9838,7040;46,0866;2,8352;53,4600;2,5321;25,8759;53,4600;25,8759
10032,6048;46,8910;2,7950;53,4200;2,5573;28,2138;53,4200;28,2138
10304,0040;47,4620;2,7770;54,5000;2,4815;29,7379;54,5000;29,7379
10571,2059;48,0100;2,7555;54,7700;2,4693;30,8414;54,7700;30,8414
10856,4135;48,7663;2,7195;55,4600;2,4397;29,9172;55,4600;29,9172
11171,5627;49,3013;2,7114;56,7400;2,4025;29,9724;56,7400;29,9724
11499,9144;49,6889;2,6900;56,4100;2,4177;31,1793;56,4100;31,1793
11868,8207;50,5685;2,6556;57,4400;2,3722;31,9103;57,4400;31,9103
12126,4302;51,0874;2,6312;58,4600;2,3425;32,0759;58,4600;32,0759
12473,0327;51,4721;2,6144;58,9500;2,3289;33,9448;58,9500;33,9448
12826,0422;52,4739;2,5826;58,9600;2,3317;33,1034;58,9600;33,1034
13156,6150;52,7564;2,5696;59,8900;2,2926;35,1172;59,8900;35,1172
13471,5783;53,1381;2,5443;60,5300;2,2636;35,4414;60,5300;35,4414
13816,5777;54,0497;2,5156;61,6200;2,2184;35,0690;61,6200;35,0690
14021,6525;54,3833;2,5005;61,4000;2,2102;34,8690;61,4000;34,8690
14208,4661;55,1015;2,4789;62,4600;2,1844;36,3310;62,4600;36,3310
14460,5145;55,6505;2,4560;62,5300;2,1800;35,3931;62,5300;35,3931
14710,8511;56,0272;2,4384;63,2600;2,1506;36,6000;63,2600;36,6000
14984,2223;56,7204;2,4097;64,0100;2,1391;38,2966;64,0100;38,2966
15286,1573;57,1151;2,3968;63,8700;2,1267;37,5862;63,8700;37,5862
15529,4508;57,3485;2,3904;64,3700;2,1128;38,0897;64,3700;38,0897
15769,1300;57,5098;2,3785;64,8100;2,0997;37,9448;64,8100;37,9448
16073,6024;58,2291;2,3552;65,0600;2,0945;38,2138;65,0600;38,2138
16316,9892;58,3102;2,3550;64,8400;2,0885;38,4000;64,8400;38,4000
16573,1845;58,5797;2,3394;65,2700;2,0839;38,9862;65,2700;38,9862
16880,3437;58,6668;2,3402;65,3900;2,0812;39,0069;65,3900;39,0069
17196,9876;58,7119;2,3372;65,5900;2,0783;38,8828;65,5900;38,8828
17498,6510;58,7770;2,3303;65,4200;2,0787;38,8966;65,4200;38,8966
17843,5778;48,8635;2,7213;51,8300;2,6090;29,2966;51,8300;29,2966
18175,2694;47,4069;2,7757;54,0200;2,5300;28,6828;54,0200;28,6828
18517,7877;47,7114;2,7659;53,2900;2,5255;27,2345;53,2900;27,2345
18740,6656;47,8136;2,7568;52,9400;2,5562;31,1103;52,9400;31,1103
19084,8061;47,6123;2,7646;53,9900;2,5139;29,8483;53,9900;29,8483
19407,1822;48,1653;2,7498;54,0200;2,4915;27,5103;54,0200;27,5103
19769,7059;48,5610;2,7337;51,7100;2,5734;27,3655;51,7100;27,3655
20079,3878;48,4698;2,7322;54,3500;2,4748;30,1379;54,3500;30,1379
20432,6959;48,9526;2,7117;53,8500;2,4761;28,5517;53,8500;28,5517
20797,3499;49,1600;2,7013;55,7300;2,4169;30,1517;55,7300;30,1517
21109,1842;49,6990;2,6844;56,2100;2,4050;31,6552;56,2100;31,6552
21462,6701;49,3003;2,7007;53,4300;2,5235;31,0621;53,4300;31,0621
21802,7546;49,9845;2,6764;55,3600;2,4336;30,9034;55,3600;30,9034
22137,4300;50,1848;2,6590;56,6900;2,4001;32,6690;56,6900;32,6690
22497,3630;50,4643;2,6483;57,4900;2,3572;31,6759;57,4900;31,6759
22751,3758;50,7148;2,6403;56,4900;2,4224;32,6621;56,4900;32,6621
22958,6223;50,7358;2,6389;55,0600;2,4697;29,5793;55,0600;29,5793
