;config_113_avg;config_113_std;config_113_run_0;config_113_run_1;config_113_run_2;config_113_run_3;config_113_run_4
Standard_Acc;72,5770;0,2865;72,4150;72,7100;72,5650;72,1700;73,0250
RMSCE;0,0424;0,0070;0,0464;0,0351;0,0541;0,0362;0,0402
gaussian_noise;6,5400;1,0594;7,3000;7,4000;5,4000;5,1000;7,5000
shot_noise;8,1400;1,3894;7,5000;7,1000;9,2000;6,6000;10,3000
impulse_noise;12,7800;0,4069;13,2000;12,1000;12,7000;13,2000;12,7000
defocus_blur;32,4200;2,1395;32,1000;34,6000;34,6000;28,8000;32,0000
glass_blur;13,8800;0,4354;14,3000;14,5000;13,6000;13,6000;13,4000
motion_blur;38,2800;2,3549;37,4000;38,8000;42,6000;36,6000;36,0000
zoom_blur;31,5200;1,1089;31,6000;32,3000;31,8000;32,5000;29,4000
snow;51,6400;3,2079;49,7000;49,0000;49,2000;52,9000;57,4000
frost;56,3000;1,0677;56,5000;55,6000;58,3000;55,7000;55,4000
fog;54,2600;1,4961;55,3000;53,2000;56,2000;52,0000;54,6000
brightness;53,3400;1,5266;51,1000;54,9000;55,2000;52,6000;52,9000
contrast;25,6800;2,0711;22,4000;25,7000;28,9000;26,1000;25,3000
elastic_transform;50,3000;2,2503;52,4000;51,4000;52,0000;46,3000;49,4000
pixelate;50,3000;1,8493;48,8000;49,1000;48,5000;52,4000;52,7000
jpeg_compression;61,6600;1,6451;64,2000;60,9000;60,6000;59,7000;62,9000
speckle_noise;5,0000;1,0826;3,6000;4,9000;5,4000;4,3000;6,8000
gaussian_blur;22,7800;1,1426;21,3000;24,1000;24,1000;22,5000;21,9000
spatter;54,7000;1,4269;54,6000;52,1000;56,3000;54,9000;55,6000
saturate;49,8400;1,5679;48,7000;52,8000;50,0000;48,5000;49,2000
blue_noise_sample;39,2800;1,1016;40,4000;37,5000;39,0000;39,0000;40,5000
brownish_noise;50,1800;0,9108;49,0000;51,2000;49,7000;49,7000;51,3000
caustic_refraction;29,8600;1,9946;29,8000;27,1000;33,3000;29,2000;29,9000
checkerboard_cutout;38,6400;0,4363;38,0000;38,9000;38,5000;39,3000;38,5000
cocentric_sine_waves;23,7000;1,0354;24,6000;22,6000;25,2000;22,7000;23,4000
inverse_sparkles;25,4000;2,3289;25,3000;27,2000;27,7000;21,1000;25,7000
perlin_noise;52,7200;0,9474;52,9000;52,9000;53,6000;50,9000;53,3000
plasma_noise;15,4200;1,9364;12,0000;16,3000;17,9000;15,7000;15,2000
single_frequency_greyscale;20,7800;0,8328;19,3000;20,6000;21,8000;21,1000;21,1000
sparkles;62,8400;1,1689;62,5000;61,7000;65,1000;62,5000;62,4000
Acc_C-all-19;35,7558;0,5525;35,3684;35,8158;36,5579;34,9632;36,0737
Acc_C-original-15;36,4693;0,5498;36,2533;36,4400;37,2533;35,6067;36,7933
Acc_C-bar-10;35,8820;0,7292;35,3800;35,6000;37,1800;35,1200;36,1300
Acc_all-ex-pixelwise-noise-24;40,2683;0,6801;39,7417;40,3125;41,4458;39,4708;40,3708
RMSCE_C;0,2352;0,0096;0,2360;0,2237;0,2390;0,2506;0,2266
Combined_Noise;45,2000;1,0956;44,2050;45,7350;45,8350;43,6450;46,5800
