;config_413_avg;config_413_std;config_413_run_0;config_413_run_1;config_413_run_2;config_413_run_3;config_413_run_4
Standard_Acc;70,4350;0,1596;70,2300;70,3750;70,3750;70,4850;70,7100
RMSCE;0,0202;0,0045;0,0242;0,0253;0,0145;0,0155;0,0216
gaussian_noise;51,6600;1,9704;54,2000;49,7000;50,0000;50,5000;53,9000
shot_noise;54,4800;0,7756;54,7000;55,7000;53,3000;54,5000;54,2000
impulse_noise;52,2000;2,3975;53,0000;51,0000;48,3000;55,4000;53,3000
defocus_blur;55,1400;1,0327;54,5000;55,3000;56,8000;55,4000;53,7000
glass_blur;32,8800;1,3526;33,2000;34,3000;33,2000;33,4000;30,3000
motion_blur;58,4200;2,1264;59,8000;59,0000;59,6000;59,5000;54,2000
zoom_blur;47,1400;1,2159;46,8000;48,4000;46,2000;48,7000;45,6000
snow;61,5200;2,2895;61,1000;58,9000;59,3000;63,7000;64,6000
frost;61,7800;1,5158;64,5000;60,3000;62,3000;61,1000;60,7000
fog;64,0800;1,7128;62,3000;61,9000;65,0000;64,8000;66,4000
brightness;63,7200;1,8411;63,3000;60,8000;64,7000;63,4000;66,4000
contrast;53,2400;1,2387;52,2000;51,5000;53,5000;54,9000;54,1000
elastic_transform;59,1200;1,4905;61,5000;58,8000;57,3000;58,0000;60,0000
pixelate;63,4000;2,0948;65,7000;60,0000;64,7000;64,6000;62,0000
jpeg_compression;64,3200;2,6438;68,4000;64,9000;60,2000;63,4000;64,7000
speckle_noise;51,8000;1,6162;51,8000;53,1000;49,6000;50,5000;54,0000
gaussian_blur;48,7800;2,2112;45,3000;50,6000;49,6000;51,2000;47,2000
spatter;58,0200;1,0572;57,7000;56,1000;59,0000;58,5000;58,8000
saturate;58,9200;1,4497;59,6000;61,3000;57,6000;58,8000;57,3000
blue_noise_sample;53,0600;1,5160;51,6000;52,2000;54,9000;51,7000;54,9000
brownish_noise;54,8000;0,7975;55,5000;53,6000;55,8000;54,8000;54,3000
caustic_refraction;37,7800;1,8605;36,8000;35,3000;38,4000;40,9000;37,5000
checkerboard_cutout;44,4200;1,4469;42,5000;46,5000;45,4000;43,2000;44,5000
cocentric_sine_waves;31,9000;0,8462;32,1000;30,9000;31,4000;33,4000;31,7000
inverse_sparkles;26,8800;0,7547;28,2000;26,9000;26,9000;25,9000;26,5000
perlin_noise;61,4800;0,6177;62,1000;60,6000;62,2000;61,0000;61,5000
plasma_noise;30,7600;0,9790;31,4000;29,1000;31,9000;31,1000;30,3000
single_frequency_greyscale;30,7000;1,3506;31,0000;31,4000;31,0000;32,0000;28,1000
sparkles;62,6200;1,7475;62,9000;61,9000;64,8000;63,8000;59,7000
Acc_C-all-19;55,8221;0,4496;56,2947;55,3474;55,2737;56,3316;55,8632
Acc_C-original-15;56,2067;0,6318;57,0133;55,3667;55,6267;56,7533;56,2733
Acc_C-bar-10;43,4400;0,5398;43,4100;42,8400;44,2700;43,7800;42,9000
Acc_all-ex-pixelwise-noise-24;51,3258;0,4470;51,6000;50,7625;51,5333;51,8958;50,8375
RMSCE_C;0,0951;0,0046;0,0972;0,0979;0,0967;0,0859;0,0979
Combined_Noise;64,6910;0,2524;64,8500;64,4550;64,3300;64,8350;64,9850
