train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,3330;4,7584;11,4500;4,3387;5,7379;11,4500;5,7379
14,1893;4,2316;17,3700;4,1643;6,8828;17,3700;6,8828
19,3951;3,9577;21,9600;3,8667;9,9517;21,9600;9,9517
23,5950;3,7599;26,0000;3,7491;11,0552;26,0000;11,0552
27,1792;3,6010;28,4300;3,5997;12,4414;28,4300;12,4414
29,9842;3,4783;30,9800;3,5018;12,3517;30,9800;12,3517
32,5244;3,3695;35,9000;3,2737;15,8414;35,9000;15,8414
34,8760;3,2759;36,8700;3,2709;14,1241;36,8700;14,1241
36,6651;3,2019;39,5400;3,1866;17,3931;39,5400;17,3931
38,7079;3,1234;42,1600;3,0777;17,7655;42,1600;17,7655
40,5251;3,0476;43,1300;3,0692;17,7172;43,1300;17,7172
42,0454;2,9833;45,9700;2,9072;19,9586;45,9700;19,9586
43,5316;2,9306;46,5200;2,9249;19,5379;46,5200;19,5379
44,9627;2,8686;47,5900;2,8830;20,3655;47,5900;20,3655
46,2122;2,8188;50,4000;2,8141;21,6621;50,4000;21,6621
47,2101;2,7842;50,9100;2,7962;22,0276;50,9100;22,0276
48,1909;2,7409;51,3900;2,7781;22,6552;51,3900;22,6552
48,9219;2,7188;51,8000;2,7360;22,5034;51,8000;22,5034
49,7192;2,6896;52,4700;2,7242;23,2276;52,4700;23,2276
49,7042;2,6883;52,8800;2,7173;23,0828;52,8800;23,0828
40,1841;3,0556;40,7700;3,1093;16,8897;40,7700;16,8897
40,5482;3,0435;41,7800;3,1080;17,3586;41,7800;17,3586
41,3103;3,0041;42,0100;3,1583;16,4000;42,0100;16,4000
42,3623;2,9635;42,9300;3,1178;16,7862;42,9300;16,7862
43,3060;2,9321;43,2000;3,0584;18,8552;43,2000;18,8552
44,3660;2,8895;46,7100;2,9094;17,5448;46,7100;17,5448
45,1863;2,8553;49,2000;2,8307;21,5931;49,2000;21,5931
45,9465;2,8251;48,1000;2,8561;19,6069;48,1000;19,6069
46,7728;2,7968;50,2300;2,7631;21,3310;50,2300;21,3310
47,4798;2,7687;50,8000;2,7494;22,2138;50,8000;22,2138
48,2651;2,7355;52,7300;2,7267;22,4414;52,7300;22,4414
48,9049;2,7101;53,7100;2,6544;25,2345;53,7100;25,2345
49,7052;2,6815;52,9400;2,6867;23,7379;52,9400;23,7379
50,3841;2,6536;52,7000;2,6835;21,4966;52,7000;21,4966
50,8574;2,6318;52,7200;2,6839;23,7586;52,7200;23,7586
51,4993;2,6094;53,7300;2,6333;23,6621;53,7300;23,6621
52,3828;2,5777;55,2500;2,6081;25,5724;55,2500;25,5724
52,9684;2,5510;55,8400;2,5676;26,7586;55,8400;26,7586
53,7196;2,5297;57,2800;2,5189;27,4828;57,2800;27,4828
54,1999;2,4994;56,9000;2,5254;26,9034;56,9000;26,9034
55,1617;2,4700;57,3100;2,5310;28,3586;57,3100;28,3586
55,7894;2,4427;57,3700;2,4963;27,6759;57,3700;27,6759
56,4824;2,4236;58,8800;2,4543;28,6552;58,8800;28,6552
57,3759;2,3963;59,5800;2,4338;28,2414;59,5800;28,2414
57,8292;2,3788;60,3700;2,4304;29,2897;60,3700;29,2897
58,6476;2,3475;61,1100;2,3776;30,4552;61,1100;30,4552
59,1961;2,3236;61,8100;2,3373;31,4828;61,8100;31,4828
59,8209;2,3041;62,5500;2,3435;30,8000;62,5500;30,8000
60,2682;2,2822;62,7800;2,3332;30,8276;62,7800;30,8276
61,0724;2,2575;63,2700;2,2931;32,8621;63,2700;32,8621
61,4275;2,2456;63,7800;2,2762;31,8897;63,7800;31,8897
62,0693;2,2238;63,9500;2,2895;31,9310;63,9500;31,9310
62,7131;2,1995;63,9300;2,2755;31,9931;63,9300;31,9931
63,1784;2,1854;63,9000;2,2737;31,8828;63,9000;31,8828
63,4221;2,1765;64,4500;2,2690;32,5724;64,4500;32,5724
63,7781;2,1642;65,1400;2,2359;33,1793;65,1400;33,1793
63,9777;2,1588;64,8300;2,2487;33,1862;64,8300;33,1862
64,1382;2,1482;65,0800;2,2378;33,3724;65,0800;33,3724
64,1763;2,1476;65,5400;2,2294;33,5793;65,5400;33,5793
64,6857;2,1372;65,2500;2,2372;32,8828;65,2500;32,8828
52,0949;2,5847;50,2500;2,7961;21,3448;50,2500;21,3448
50,7662;2,6262;53,5100;2,6180;24,1103;53,5100;24,1103
51,2656;2,6120;53,5900;2,6305;25,0000;53,5900;25,0000
51,7750;2,5972;52,6200;2,7274;25,8759;52,6200;25,8759
51,6687;2,5936;54,1300;2,6378;26,5379;54,1300;26,5379
52,3557;2,5702;54,6100;2,6082;25,6000;54,6100;25,6000
52,7669;2,5606;56,4000;2,5777;27,3103;56,4000;27,3103
52,9273;2,5508;55,0800;2,6163;27,7310;55,0800;27,7310
53,3846;2,5355;54,0400;2,6421;27,2759;54,0400;27,2759
53,5902;2,5222;53,9900;2,6346;27,4483;53,9900;27,4483
53,8329;2,5149;55,3300;2,5709;27,5034;55,3300;27,5034
54,3794;2,4995;56,9400;2,5445;29,0690;56,9400;29,0690
54,5148;2,4906;57,0600;2,5083;27,5379;57,0600;27,5379
54,9430;2,4770;57,8400;2,4770;29,5172;57,8400;29,5172
55,1075;2,4697;56,3900;2,5430;26,4276;56,3900;26,4276
55,4144;2,4596;57,6700;2,5089;29,1793;57,6700;29,1793
55,5548;2,4513;57,6500;2,4860;27,2345;57,6500;27,2345
56,0201;2,4355;57,2700;2,5109;28,0207;57,2700;28,0207
56,4834;2,4198;58,2000;2,4818;26,7931;58,2000;26,7931
56,4914;2,4134;56,2400;2,5545;24,3931;56,2400;24,3931
57,1994;2,3995;58,3600;2,5265;28,1034;58,3600;28,1034
57,3900;2,3839;57,5400;2,5146;27,5793;57,5400;27,5793
57,4171;2,3801;58,5900;2,4693;28,9448;58,5900;28,9448
57,8453;2,3708;55,5200;2,6006;24,7655;55,5200;24,7655
58,1732;2,3564;57,2500;2,4887;26,7793;57,2500;26,7793
58,4751;2,3481;59,8500;2,4434;29,3862;59,8500;29,3862
58,4991;2,3423;60,2400;2,4183;30,5172;60,2400;30,5172
58,7799;2,3329;60,4400;2,4114;27,9586;60,4400;27,9586
59,2242;2,3168;61,6700;2,3784;30,0207;61,6700;30,0207
59,6925;2,3036;61,0800;2,3999;29,1034;61,0800;29,1034
59,9483;2,2900;61,4100;2,3878;30,4414;61,4100;30,4414
60,2571;2,2807;62,2100;2,3846;32,3586;62,2100;32,3586
60,4376;2,2719;59,3100;2,4658;29,7793;59,3100;29,7793
60,7144;2,2650;60,7400;2,4091;30,1310;60,7400;30,1310
61,0153;2,2485;62,1600;2,3639;31,6966;62,1600;31,6966
61,2951;2,2379;61,2500;2,3970;29,3724;61,2500;29,3724
61,5448;2,2330;61,5700;2,3397;31,1448;61,5700;31,1448
61,7353;2,2201;63,0900;2,3416;32,2828;63,0900;32,2828
62,1816;2,2108;63,4400;2,2667;32,8483;63,4400;32,8483
62,4112;2,1957;61,8400;2,3730;31,5172;61,8400;31,5172
62,6770;2,1890;63,9400;2,2731;33,3310;63,9400;33,3310
63,5234;2,1653;60,8100;2,3685;29,2138;60,8100;29,2138
63,7350;2,1581;62,0100;2,3595;29,9241;62,0100;29,9241
64,0670;2,1468;64,5100;2,2846;33,5862;64,5100;33,5862
64,3568;2,1313;62,2200;2,3328;31,5379;62,2200;31,5379
64,6496;2,1203;64,4200;2,2513;33,8414;64,4200;33,8414
65,1731;2,1089;64,7500;2,2363;31,9793;64,7500;31,9793
65,3245;2,1006;65,3200;2,2201;32,1655;65,3200;32,1655
65,8550;2,0832;66,0800;2,2150;33,3448;66,0800;33,3448
66,1288;2,0711;65,0700;2,2599;33,0897;65,0700;33,0897
66,3685;2,0652;66,2900;2,1913;35,2828;66,2900;35,2828
66,8418;2,0507;65,1400;2,2241;33,4345;65,1400;33,4345
67,2450;2,0385;66,4200;2,1810;34,8690;66,4200;34,8690
67,7845;2,0179;66,9100;2,1540;36,0828;66,9100;36,0828
67,8828;2,0117;67,1000;2,1563;35,0345;67,1000;35,0345
68,3732;1,9957;66,9000;2,1856;33,2000;66,9000;33,2000
68,5567;1,9921;67,2400;2,1631;35,0552;67,2400;35,0552
68,9207;1,9803;67,5700;2,1688;35,8138;67,5700;35,8138
69,2176;1,9674;68,0500;2,1282;35,8828;68,0500;35,8828
69,6478;1,9532;68,2900;2,1230;37,0828;68,2900;37,0828
69,9396;1,9420;67,4300;2,1344;36,0207;67,4300;36,0207
70,3859;1,9297;67,9900;2,1081;36,6690;67,9900;36,6690
70,6657;1,9237;68,7000;2,0904;37,9172;68,7000;37,9172
70,8863;1,9122;69,0100;2,0957;38,3448;69,0100;38,3448
71,3647;1,9008;68,8300;2,1012;37,0276;68,8300;37,0276
71,5492;1,8920;69,3800;2,0763;36,8483;69,3800;36,8483
71,8511;1,8832;68,7300;2,0923;36,8759;68,7300;36,8759
72,0286;1,8795;69,3000;2,0708;37,1793;69,3000;37,1793
72,1609;1,8719;69,6300;2,0819;38,1379;69,6300;38,1379
72,5029;1,8597;69,9200;2,0680;37,6483;69,9200;37,6483
72,5019;1,8585;69,6400;2,0504;38,0483;69,6400;38,0483
72,9371;1,8476;69,9000;2,0498;38,5724;69,9000;38,5724
73,1518;1,8375;69,9400;2,0505;38,1931;69,9400;38,1931
