;config_381_avg;config_381_std;config_381_run_0;config_381_run_1;config_381_run_2;config_381_run_3;config_381_run_4
Standard_Acc;71,9980;0,2621;72,0100;71,4950;72,1750;72,0850;72,2250
RMSCE;0,0240;0,0044;0,0313;0,0265;0,0219;0,0213;0,0191
gaussian_noise;49,8600;2,6288;54,8000;48,2000;49,3000;47,2000;49,8000
shot_noise;53,5800;1,6630;54,8000;54,7000;52,9000;50,6000;54,9000
impulse_noise;50,5600;1,1672;52,1000;50,4000;49,8000;48,9000;51,6000
defocus_blur;55,0400;0,8639;54,5000;55,0000;56,3000;53,8000;55,6000
glass_blur;32,4000;1,3799;32,5000;31,4000;33,1000;34,5000;30,5000
motion_blur;56,1600;1,5768;55,7000;57,5000;58,2000;55,7000;53,7000
zoom_blur;48,4600;0,8261;49,5000;48,7000;47,6000;49,1000;47,4000
snow;61,4600;2,4808;61,6000;57,5000;60,6000;62,5000;65,1000
frost;62,4400;0,6946;62,8000;62,1000;62,1000;63,6000;61,6000
fog;63,4200;1,0628;63,3000;61,9000;63,9000;65,1000;62,9000
brightness;63,9000;1,7788;62,3000;62,3000;66,4000;62,8000;65,7000
contrast;52,6600;1,4094;50,3000;52,2000;54,1000;52,6000;54,1000
elastic_transform;60,0200;1,7221;63,2000;59,1000;58,1000;60,1000;59,6000
pixelate;61,9200;1,1321;62,7000;60,3000;62,9000;62,9000;60,8000
jpeg_compression;64,8800;1,3848;66,1000;66,2000;62,6000;64,0000;65,5000
speckle_noise;49,4600;1,8959;50,3000;51,1000;48,5000;46,2000;51,2000
gaussian_blur;49,4200;1,8498;45,9000;49,9000;50,0000;51,4000;49,9000
spatter;60,1600;1,6978;60,5000;57,4000;62,0000;59,2000;61,7000
saturate;59,1000;0,6542;58,7000;60,0000;58,1000;59,2000;59,5000
blue_noise_sample;52,7000;1,0198;53,1000;52,1000;54,1000;51,1000;53,1000
brownish_noise;55,1000;1,1679;53,5000;54,4000;55,1000;57,0000;55,5000
caustic_refraction;36,7600;2,3627;37,3000;33,4000;36,5000;40,7000;35,9000
checkerboard_cutout;46,0200;1,9072;43,7000;49,0000;47,3000;44,6000;45,5000
cocentric_sine_waves;30,3600;1,9273;31,5000;27,6000;33,2000;30,4000;29,1000
inverse_sparkles;27,5600;1,1056;29,2000;28,0000;27,6000;25,8000;27,2000
perlin_noise;60,7400;1,1672;61,9000;58,7000;61,5000;60,2000;61,4000
plasma_noise;30,8000;1,7697;31,4000;28,0000;30,7000;33,5000;30,4000
single_frequency_greyscale;27,5400;1,1360;27,6000;29,1000;28,2000;27,1000;25,7000
sparkles;62,7000;0,6663;62,4000;62,1000;63,5000;63,5000;62,0000
Acc_C-all-19;55,5211;0,3305;55,8737;55,0474;55,6053;55,2316;55,8474
Acc_C-original-15;55,7840;0,4127;56,4133;55,1667;55,8600;55,5600;55,9200
Acc_C-bar-10;43,0280;0,5515;43,1600;42,2400;43,7700;43,3900;42,5800
Acc_all-ex-pixelwise-noise-24;51,2092;0,4259;51,1708;50,4917;51,6500;51,6375;51,0958
RMSCE_C;0,1087;0,0029;0,1103;0,1127;0,1063;0,1047;0,1095
Combined_Noise;65,8640;0,4490;66,2800;65,1900;66,1400;65,4650;66,2450
