;config_397_avg;config_397_std;config_397_run_0;config_397_run_1;config_397_run_2;config_397_run_3;config_397_run_4
Standard_Acc;71,9290;0,1658;71,7100;71,8650;71,9700;71,8850;72,2150
RMSCE;0,0244;0,0034;0,0285;0,0247;0,0270;0,0230;0,0188
gaussian_noise;49,8000;2,5581;51,7000;50,1000;49,2000;45,3000;52,7000
shot_noise;53,0000;1,8044;52,5000;54,5000;53,8000;49,7000;54,5000
impulse_noise;51,1200;2,0331;52,9000;52,4000;48,9000;48,4000;53,0000
defocus_blur;54,3800;0,6675;55,0000;53,9000;53,3000;54,9000;54,8000
glass_blur;32,6800;1,2671;32,8000;32,8000;34,9000;31,6000;31,3000
motion_blur;57,5600;0,8357;58,0000;58,1000;58,3000;57,4000;56,0000
zoom_blur;48,7200;2,7147;49,1000;52,7000;44,9000;46,7000;50,2000
snow;60,7000;2,8524;57,6000;59,4000;58,3000;63,6000;64,6000
frost;61,7000;0,9359;62,3000;60,2000;62,5000;62,5000;61,0000
fog;64,4200;0,9389;63,4000;63,8000;65,7000;63,8000;65,4000
brightness;63,6600;1,8917;63,6000;61,5000;66,7000;61,9000;64,6000
contrast;53,8400;1,4122;52,3000;52,1000;54,2000;55,0000;55,6000
elastic_transform;60,4000;2,0976;63,4000;59,4000;58,4000;58,4000;62,4000
pixelate;61,5400;1,5920;62,8000;60,2000;61,4000;63,8000;59,5000
jpeg_compression;64,5400;1,1002;65,9000;65,4000;62,8000;63,9000;64,7000
speckle_noise;49,5200;2,1720;47,3000;51,2000;49,5000;47,0000;52,6000
gaussian_blur;47,8200;2,2257;45,0000;50,4000;45,3000;49,2000;49,2000
spatter;59,8000;2,0229;59,2000;56,7000;63,0000;60,3000;59,8000
saturate;60,2400;1,2862;60,1000;62,5000;60,5000;58,7000;59,4000
blue_noise_sample;52,3600;2,1546;51,4000;52,4000;56,3000;51,9000;49,8000
brownish_noise;54,6600;0,7736;54,6000;54,2000;53,6000;55,0000;55,9000
caustic_refraction;37,4800;2,1264;35,4000;34,6000;38,4000;40,2000;38,8000
checkerboard_cutout;46,6400;1,2468;45,3000;47,6000;48,5000;45,4000;46,4000
cocentric_sine_waves;30,1600;2,4565;30,9000;30,0000;34,4000;27,8000;27,7000
inverse_sparkles;27,0400;1,8853;28,8000;29,5000;26,2000;24,3000;26,4000
perlin_noise;61,1200;1,1600;60,0000;60,1000;61,7000;60,7000;63,1000
plasma_noise;31,3400;1,0819;30,1000;31,2000;33,1000;31,9000;30,4000
single_frequency_greyscale;27,6000;1,1696;26,7000;29,7000;27,9000;27,3000;26,4000
sparkles;63,8800;1,1053;64,6000;63,6000;63,7000;65,4000;62,1000
Acc_C-all-19;55,5495;0,4982;55,5211;55,6474;55,3474;54,8474;56,3842
Acc_C-original-15;55,8707;0,5391;56,2200;55,7667;55,5533;55,1267;56,6867
Acc_C-bar-10;43,2280;0,6111;42,7800;43,2900;44,3800;42,9900;42,7000
Acc_all-ex-pixelwise-noise-24;51,3300;0,1700;51,1208;51,2333;51,5708;51,2375;51,4875
RMSCE_C;0,1043;0,0035;0,1077;0,0982;0,1067;0,1065;0,1026
Combined_Noise;65,4410;0,1786;65,1400;65,5450;65,6150;65,3350;65,5700
