train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,0880;4,8628;9,7800;4,4912;4,9448;9,7800;4,9448
11,8640;4,3892;12,6000;4,5053;6,9448;12,6000;6,9448
16,5368;4,1308;21,2500;3,9622;10,3655;21,2500;10,3655
20,0758;3,9471;23,5900;3,8261;9,7655;23,5900;9,7655
23,2107;3,7970;27,6100;3,6347;12,7034;27,6100;12,7034
25,8452;3,6805;28,2600;3,6977;12,5103;28,2600;12,5103
28,1716;3,5737;32,4300;3,4762;14,2690;32,4300;14,2690
30,2138;3,4858;35,2300;3,3261;14,1103;35,2300;14,1103
32,0739;3,4051;39,2000;3,1912;17,3517;39,2000;17,3517
33,9080;3,3331;39,4100;3,1775;16,8069;39,4100;16,8069
35,3589;3,2680;39,8600;3,1507;16,3586;39,8600;16,3586
37,1709;3,1869;43,6700;3,0063;18,9034;43,6700;18,9034
38,1645;3,1438;46,5000;2,9093;20,2276;46,5000;20,2276
39,5283;3,0941;46,5300;2,9373;20,9517;46,5300;20,9517
40,8011;3,0336;48,2400;2,8510;20,2414;48,2400;20,2414
41,7306;2,9996;48,1400;2,8374;21,0966;48,1400;21,0966
42,9023;2,9552;48,2000;2,8519;21,3379;48,2000;21,3379
43,4056;2,9328;49,3500;2,8231;21,4483;49,3500;21,4483
44,2181;2,9048;49,4900;2,8172;21,8897;49,4900;21,8897
44,3612;2,8966;50,0300;2,8001;21,8966;50,0300;21,8966
35,2588;3,2628;39,7300;3,2003;17,3241;39,7300;17,3241
35,3939;3,2568;44,3200;2,9874;20,5172;44,3200;20,5172
36,7357;3,2067;43,1300;3,0184;18,4000;43,1300;18,4000
37,5772;3,1685;44,5700;2,9963;20,5034;44,5700;20,5034
38,1645;3,1459;44,2900;2,9627;19,1448;44,2900;19,1448
39,0871;3,1027;46,4600;2,9090;21,9517;46,4600;21,9517
39,8485;3,0735;47,3300;2,8731;19,7034;47,3300;19,7034
40,8551;3,0363;46,4400;2,9341;21,0966;46,4400;21,0966
41,6846;3,0063;48,6500;2,8260;20,1241;48,6500;20,1241
42,1829;2,9774;49,7400;2,7649;22,8552;49,7400;22,8552
43,1324;2,9443;51,5400;2,7280;22,9862;51,5400;22,9862
43,8309;2,9206;51,2200;2,7138;22,0690;51,2200;22,0690
44,3532;2,8921;51,7300;2,7108;24,8552;51,7300;24,8552
45,0546;2,8606;53,9300;2,6610;25,5586;53,9300;25,5586
45,7550;2,8348;53,4600;2,6360;25,4552;53,4600;25,4552
46,2903;2,8146;54,6500;2,6064;24,7793;54,6500;24,7793
46,8877;2,7882;54,9300;2,5720;26,5379;54,9300;26,5379
47,5360;2,7670;55,7200;2,5754;27,8138;55,7200;27,8138
48,5376;2,7301;56,2100;2,5586;27,0345;56,2100;27,0345
49,2761;2,6999;56,0000;2,5357;27,1310;56,0000;27,1310
49,5102;2,6888;57,3700;2,5033;27,6345;57,3700;27,6345
50,5939;2,6502;57,5900;2,4929;27,4069;57,5900;27,4069
50,9060;2,6327;59,5200;2,4258;30,1034;59,5200;30,1034
51,6605;2,6072;58,5300;2,4675;28,5724;58,5300;28,5724
52,5190;2,5846;60,3400;2,4028;30,0000;60,3400;30,0000
53,1634;2,5510;59,8800;2,4260;29,7862;59,8800;29,7862
53,7627;2,5310;60,8400;2,4077;31,3862;60,8400;31,3862
54,1700;2,5138;60,8300;2,4058;29,9103;60,8300;29,9103
54,8013;2,4887;60,8300;2,3751;30,5724;60,8300;30,5724
55,4037;2,4684;62,1500;2,3436;31,5655;62,1500;31,5655
56,0301;2,4496;62,3100;2,3478;31,9310;62,3100;31,9310
56,3953;2,4296;62,6300;2,3222;31,4966;62,6300;31,4966
57,3378;2,3987;63,1500;2,3206;32,5586;63,1500;32,5586
57,4989;2,3902;63,4700;2,2924;32,4276;63,4700;32,4276
57,8161;2,3829;63,7300;2,2996;32,4552;63,7300;32,4552
58,0553;2,3746;63,6500;2,2863;33,0828;63,6500;33,0828
58,4505;2,3598;63,8900;2,2855;33,3793;63,8900;33,3793
58,6626;2,3566;63,9900;2,2847;32,5310;63,9900;32,5310
58,9578;2,3457;64,1600;2,2728;33,3379;64,1600;33,3379
