;config_152_avg;config_152_std;config_152_run_0;config_152_run_1;config_152_run_2;config_152_run_3;config_152_run_4
Standard_Acc;71,7180;0,3682;71,1050;71,5450;71,8650;71,8850;72,1900
RMSCE;0,0206;0,0038;0,0230;0,0173;0,0149;0,0227;0,0250
gaussian_noise;34,8400;2,2597;33,0000;34,6000;31,9000;36,7000;38,0000
shot_noise;38,1400;2,1749;34,8000;41,1000;37,0000;39,7000;38,1000
impulse_noise;23,2600;1,3559;24,4000;23,6000;20,6000;23,9000;23,8000
defocus_blur;39,7800;1,5549;40,1000;37,0000;39,4000;41,0000;41,4000
glass_blur;22,8400;1,4988;21,2000;25,6000;22,4000;22,0000;23,0000
motion_blur;51,8800;1,7475;54,3000;53,6000;50,8000;50,9000;49,8000
zoom_blur;36,3400;1,2659;36,1000;36,2000;34,2000;37,9000;37,3000
snow;58,2800;2,4506;57,4000;57,9000;54,4000;60,2000;61,5000
frost;60,7800;0,6431;61,1000;61,2000;59,5000;61,1000;61,0000
fog;59,6000;1,3609;60,2000;56,9000;60,2000;60,1000;60,6000
brightness;58,9200;1,5092;57,6000;57,5000;61,4000;58,2000;59,9000
contrast;36,4600;1,5253;38,9000;36,6000;35,4000;34,4000;37,0000
elastic_transform;53,3000;1,1225;54,5000;52,7000;51,4000;54,1000;53,8000
pixelate;62,6600;1,1110;63,3000;60,7000;64,0000;62,4000;62,9000
jpeg_compression;63,8000;1,2083;64,0000;64,3000;61,7000;63,6000;65,4000
speckle_noise;29,8400;1,9252;26,9000;31,6000;28,2000;31,0000;31,5000
gaussian_blur;29,6800;1,6594;27,5000;31,1000;27,9000;30,4000;31,5000
spatter;57,6600;1,0268;56,8000;56,3000;57,8000;58,2000;59,2000
saturate;55,3600;0,7658;55,7000;56,6000;55,0000;54,3000;55,2000
blue_noise_sample;46,3600;2,1905;43,8000;45,3000;48,1000;44,9000;49,7000
brownish_noise;52,5200;2,2604;49,9000;53,5000;50,2000;53,0000;56,0000
caustic_refraction;37,0800;1,5012;36,0000;35,9000;35,7000;39,2000;38,6000
checkerboard_cutout;39,2200;1,3717;39,5000;37,7000;41,5000;37,9000;39,5000
cocentric_sine_waves;33,2400;2,2429;31,4000;30,6000;35,0000;32,6000;36,6000
inverse_sparkles;26,0400;1,1360;26,4000;24,4000;25,8000;25,7000;27,9000
perlin_noise;59,8600;1,7165;57,3000;58,7000;61,2000;60,0000;62,1000
plasma_noise;19,3800;0,8280;18,8000;18,9000;18,9000;21,0000;19,3000
single_frequency_greyscale;28,7600;1,4094;27,6000;27,9000;28,2000;28,6000;31,5000
sparkles;63,4000;0,9940;64,2000;62,6000;63,3000;64,8000;62,1000
Acc_C-all-19;45,9695;0,6630;45,6737;46,0579;44,9053;46,3211;46,8895
Acc_C-original-15;46,7253;0,6425;46,7267;46,6333;45,6200;47,0800;47,5667
Acc_C-bar-10;40,5860;1,0384;39,4900;39,5500;40,7900;40,7700;42,3300
Acc_all-ex-pixelwise-noise-24;46,1183;0,6037;45,8250;45,6000;45,6375;46,3167;47,2125
RMSCE_C;0,1302;0,0045;0,1359;0,1244;0,1309;0,1339;0,1258
Combined_Noise;53,2010;0,5789;52,7500;52,5250;52,9550;53,8100;53,9650
