;config_383_avg;config_383_std;config_383_run_0;config_383_run_1;config_383_run_2;config_383_run_3;config_383_run_4
Standard_Acc;71,4610;0,0973;71,4600;71,3050;71,4450;71,4850;71,6100
RMSCE;0,0282;0,0052;0,0363;0,0231;0,0325;0,0245;0,0247
gaussian_noise;50,2600;0,8065;51,5000;50,0000;50,5000;50,3000;49,0000
shot_noise;54,4600;0,7864;55,5000;54,8000;54,6000;54,3000;53,1000
impulse_noise;52,7800;0,7521;52,3000;53,1000;52,4000;52,0000;54,1000
defocus_blur;54,3400;1,2093;54,2000;55,1000;55,8000;54,4000;52,2000
glass_blur;32,7400;1,6132;33,2000;32,3000;33,0000;35,1000;30,1000
motion_blur;57,7600;1,9500;57,6000;59,5000;60,0000;57,2000;54,5000
zoom_blur;48,3600;1,7072;48,8000;47,5000;47,2000;51,5000;46,8000
snow;60,8400;2,2473;59,5000;59,2000;58,4000;63,8000;63,3000
frost;62,7000;1,4408;64,5000;62,0000;63,5000;63,2000;60,3000
fog;63,9000;1,6733;62,3000;61,7000;65,5000;64,1000;65,9000
brightness;64,7800;1,0167;65,3000;63,1000;65,1000;64,3000;66,1000
contrast;53,1400;1,8029;50,5000;52,7000;52,2000;54,9000;55,4000
elastic_transform;60,3200;1,7267;63,5000;58,6000;59,4000;59,4000;60,7000
pixelate;63,5400;2,1360;66,6000;60,3000;63,4000;64,9000;62,5000
jpeg_compression;64,9000;0,7616;65,9000;65,3000;63,6000;64,7000;65,0000
speckle_noise;51,0600;0,9047;52,1000;51,9000;50,4000;51,2000;49,7000
gaussian_blur;47,8200;1,4455;45,7000;49,8000;46,8000;48,8000;48,0000
spatter;59,1600;2,2168;61,4000;57,2000;62,3000;57,4000;57,5000
saturate;59,7600;1,4165;58,3000;62,1000;60,3000;59,8000;58,3000
blue_noise_sample;51,9800;2,2498;49,2000;50,0000;55,5000;53,1000;52,1000
brownish_noise;54,5200;0,7935;53,8000;54,2000;55,2000;55,7000;53,7000
caustic_refraction;36,3800;2,4943;34,5000;33,6000;38,2000;40,3000;35,3000
checkerboard_cutout;46,4200;1,6241;44,2000;48,0000;47,5000;47,7000;44,7000
cocentric_sine_waves;29,9400;2,0848;29,7000;29,2000;33,7000;29,8000;27,3000
inverse_sparkles;27,4600;1,1038;29,0000;26,7000;27,9000;25,8000;27,9000
perlin_noise;61,6200;0,9304;62,4000;61,3000;63,0000;60,6000;60,8000
plasma_noise;31,4200;2,1591;30,8000;29,3000;34,3000;33,6000;29,1000
single_frequency_greyscale;27,7600;1,6548;26,6000;29,0000;28,6000;29,5000;25,1000
sparkles;62,5400;1,0819;63,2000;60,8000;62,9000;63,9000;61,9000
Acc_C-all-19;55,9274;0,3789;56,2474;55,5895;56,0211;56,3842;55,3947
Acc_C-original-15;56,3213;0,4745;56,7467;55,6800;56,3067;56,9400;55,9333
Acc_C-bar-10;43,0040;1,1266;42,3400;42,2100;44,6800;44,0000;41,7900
Acc_all-ex-pixelwise-noise-24;51,3383;0,6332;51,3125;50,7708;51,9917;52,1000;50,5167
RMSCE_C;0,1102;0,0074;0,1188;0,1073;0,1076;0,0992;0,1183
Combined_Noise;65,7870;0,3240;66,0750;65,4800;65,8800;66,1600;65,3400
