;config_448_avg;config_448_std;config_448_run_0;config_448_run_1;config_448_run_2;config_448_run_3;config_448_run_4
Standard_Acc;67,8780;0,1697;67,6700;67,8700;67,9050;67,7700;68,1750
RMSCE;0,0500;0,0043;0,0556;0,0459;0,0548;0,0473;0,0463
gaussian_noise;48,3800;3,7258;54,1000;44,6000;48,4000;44,2000;50,6000
shot_noise;51,1200;1,8170;50,9000;52,0000;51,7000;47,8000;53,2000
impulse_noise;48,2600;2,0333;48,7000;49,4000;45,6000;46,4000;51,2000
defocus_blur;50,7400;1,6907;51,2000;47,9000;52,1000;49,9000;52,6000
glass_blur;33,3000;1,1815;33,6000;32,9000;35,4000;32,7000;31,9000
motion_blur;55,4000;0,7071;55,5000;55,2000;56,6000;54,4000;55,3000
zoom_blur;49,5200;1,5574;48,7000;48,2000;47,9000;51,5000;51,3000
snow;57,4800;2,2462;56,6000;55,8000;54,8000;59,5000;60,7000
frost;58,9600;1,5200;58,9000;60,7000;60,6000;56,9000;57,7000
fog;59,5600;1,6572;58,8000;56,7000;60,5000;60,4000;61,4000
brightness;61,8400;1,6095;63,2000;59,1000;62,9000;60,9000;63,1000
contrast;49,6400;2,0578;47,2000;47,8000;49,2000;51,5000;52,5000
elastic_transform;57,1600;2,1987;61,0000;56,1000;55,8000;54,8000;58,1000
pixelate;60,8000;1,3667;63,1000;59,4000;61,4000;59,5000;60,6000
jpeg_compression;60,4000;1,0918;61,9000;60,5000;58,5000;60,4000;60,7000
speckle_noise;48,0200;2,7477;47,0000;47,9000;48,1000;44,3000;52,8000
gaussian_blur;44,1400;1,2500;42,1000;43,6000;44,9000;44,3000;45,8000
spatter;54,4800;1,2368;56,3000;53,0000;55,5000;54,1000;53,5000
saturate;56,4000;1,2633;56,7000;58,7000;56,0000;55,4000;55,2000
blue_noise_sample;46,8000;1,2837;45,1000;45,9000;48,9000;47,1000;47,0000
brownish_noise;50,8800;0,6306;50,6000;51,9000;51,3000;50,2000;50,4000
caustic_refraction;33,5200;1,0284;34,1000;31,5000;34,3000;33,7000;34,0000
checkerboard_cutout;43,3400;1,9765;40,1000;45,2000;45,2000;44,1000;42,1000
cocentric_sine_waves;28,9800;1,9093;27,3000;26,6000;32,0000;29,7000;29,3000
inverse_sparkles;26,9800;1,0147;27,9000;27,1000;28,0000;25,2000;26,7000
perlin_noise;56,3400;1,1977;56,9000;56,4000;58,2000;54,7000;55,5000
plasma_noise;30,6000;0,9859;30,7000;28,8000;31,8000;31,0000;30,7000
single_frequency_greyscale;25,6400;0,5004;26,3000;25,2000;26,1000;25,0000;25,6000
sparkles;58,9800;1,5302;59,6000;58,3000;59,7000;60,9000;56,4000
Acc_C-all-19;52,9263;0,7971;53,4474;52,0789;52,9421;52,0474;54,1158
Acc_C-original-15;53,5040;0,8733;54,2267;52,4200;53,4267;52,7200;54,7267
Acc_C-bar-10;40,2060;0,6906;39,8600;39,6900;41,5500;40,1600;39,7700
Acc_all-ex-pixelwise-noise-24;48,5450;0,4537;48,6792;47,7750;49,1125;48,3625;48,7958
RMSCE_C;0,1319;0,0034;0,1350;0,1360;0,1323;0,1285;0,1276
Combined_Noise;62,6330;0,2532;62,7150;62,8400;62,7600;62,1350;62,7150
