;config_455_avg;config_455_std;config_455_run_0;config_455_run_1;config_455_run_2;config_455_run_3;config_455_run_4
Standard_Acc;70,4530;0,2273;70,2150;70,5800;70,2050;70,4600;70,8050
RMSCE;0,0183;0,0031;0,0203;0,0163;0,0224;0,0188;0,0136
gaussian_noise;43,9200;2,0153;46,8000;43,1000;42,1000;41,8000;45,8000
shot_noise;47,5200;2,1628;48,3000;49,6000;43,5000;47,2000;49,0000
impulse_noise;45,7000;1,4846;45,7000;46,5000;43,1000;45,6000;47,6000
defocus_blur;51,8000;1,5646;50,6000;52,6000;54,4000;51,4000;50,0000
glass_blur;26,4400;1,3215;25,2000;27,9000;28,2000;25,4000;25,5000
motion_blur;51,0600;1,1092;51,0000;52,0000;52,5000;50,4000;49,4000
zoom_blur;42,3000;1,4014;40,4000;42,9000;44,0000;40,9000;43,3000
snow;57,8400;3,1059;55,7000;57,5000;53,5000;60,4000;62,1000
frost;59,2800;0,9130;59,3000;57,7000;60,5000;59,7000;59,2000
fog;63,1600;0,8405;62,0000;62,4000;64,0000;63,3000;64,1000
brightness;60,4600;1,9064;61,9000;58,4000;61,7000;57,9000;62,4000
contrast;52,0600;2,1556;49,4000;52,0000;50,2000;53,3000;55,4000
elastic_transform;56,0800;0,9411;56,7000;54,4000;56,4000;55,8000;57,1000
pixelate;57,8000;1,9920;59,7000;56,4000;54,7000;59,9000;58,3000
jpeg_compression;60,8800;1,5561;61,9000;63,4000;59,1000;60,0000;60,0000
speckle_noise;43,9800;2,9281;44,3000;45,3000;40,0000;41,8000;48,5000
gaussian_blur;41,9800;3,3926;37,9000;47,2000;42,5000;38,7000;43,6000
spatter;58,0600;2,4872;57,0000;54,1000;59,3000;58,3000;61,6000
saturate;57,6000;1,1045;56,8000;59,6000;57,9000;56,5000;57,2000
blue_noise_sample;51,4000;2,3384;50,4000;48,5000;54,5000;49,8000;53,8000
brownish_noise;52,1400;0,6437;51,2000;52,0000;52,3000;53,2000;52,0000
caustic_refraction;33,1400;1,5907;30,5000;32,7000;35,4000;33,7000;33,4000
checkerboard_cutout;42,5000;1,6876;39,9000;44,0000;42,4000;44,6000;41,6000
cocentric_sine_waves;26,7800;1,6017;26,5000;25,0000;29,3000;25,3000;27,8000
inverse_sparkles;24,2800;1,5394;25,5000;24,5000;24,7000;21,3000;25,4000
perlin_noise;58,2200;1,5740;55,7000;59,2000;60,3000;57,4000;58,5000
plasma_noise;25,5000;1,8122;23,3000;23,4000;26,8000;27,7000;26,3000
single_frequency_greyscale;24,6800;1,0342;23,3000;25,4000;26,2000;23,9000;24,6000
sparkles;61,8000;0,7211;61,9000;61,3000;62,6000;62,5000;60,7000
Acc_C-all-19;51,4695;0,6533;51,0842;51,7368;50,9263;50,9632;52,6368
Acc_C-original-15;51,7533;0,4723;51,6400;51,7867;51,1933;51,5333;52,6133
Acc_C-bar-10;40,0440;0,8737;38,8200;39,6000;41,4500;39,9400;40,4100
Acc_all-ex-pixelwise-noise-24;47,7433;0,5540;46,8042;47,7500;48,2875;47,5625;48,3125
RMSCE_C;0,1097;0,0069;0,1186;0,1120;0,1078;0,1125;0,0978
Combined_Noise;62,3760;0,4981;61,6650;62,3950;62,1100;62,5350;63,1750
