;config_51_avg;config_51_std;config_51_run_0;config_51_run_1;config_51_run_2;config_51_run_3;config_51_run_4
Standard_Acc;29,2150;35,7813;0,0000;0,0000;0,0000;72,7950;73,2800
RMSCE;-776412438130246192942486316998698335448442998515666081830535193696275261472457416515339543696680052812191235539645683426061355416125871914215209649514417689716392821010414395310006512978981630268399294046905349151547010249247424512,0000;inf;-3882062190651231137076564806930594762514971474794386521906210627391137335401955714332912950490144643081581238442246786936084700559877197591296804221594973435554198509772903667882801820431780744886434488588013545303472324124321251328,0000;0,0000;-0,0000;0,0269;0,0309
gaussian_noise;-208462534514246010447777953761507263548248545645420458763434498127849322446848,0000;416925069028492020895555907523014527096497091290840917526868996255698644893696,0000;0,0000;0,0000;-1042312672571230077949898476951380726412636205685703934172420391163931977056256,0000;41,2000;40,2000
shot_noise;-243200163356048369885732044390250748756089785677818770679411505840975710781440,0000;486400326712096739771464088780501497512179571355637541358823011681951421562880,0000;-1216000816780241849428660221951253743780448928389093853397057529204878553907200,0000;0,0000;0,0000;43,6000;43,6000
impulse_noise;-787533387943717406026416014002408317565497290829504935400328347860605377445888,0000;1575066775887434812052832028004816635130994581659009870800656695721210754891776,0000;0,0000;-3937666939718586927288045237436663953141912544313118115580650137204285427941376,0000;137736,1254;48,3000;45,3000
defocus_blur;-254779372969871186741685853230720105363006280735450443449909137049073525719040,0000;509558745939742373483371706461440210726012561470900886899818274098147051438080,0000;0,0000;0,0000;-1273896864849355985130446682441289344157818358594455497960041486294738358239232,0000;45,9000;50,0000
glass_blur;9,9800;12,2674;0,0000;0,0000;0,0000;26,6000;23,3000
motion_blur;20,3400;24,9147;0,0000;0,0000;0,0000;51,5000;50,2000
zoom_blur;19,0400;23,3246;0,0000;0,0000;0,0000;48,4000;46,8000
snow;13699083453722997819034202512285436203011342964956153795255280060313483628720811004439560192,0000;27398166907450399355962211706128075090046297591907852264614875263328092878683422955090739200,0000;68495417268623785675450259926148265423324093584280497080423968183166790686939156172765134848,0000;0,0000;-8801671090261470005967282831954012042501103574740296428990374322611160281513984,0000;59,5000;63,1000
frost;-347413049881121539329501652169145788992521750915510412822858414891521932263424,0000;694826099762242975814968471762913943299469591996614264224725227684302405238784,0000;-1737065249405607799491543093421106579648182664411958625535283676556351120605184,0000;0,0000;0,0000;62,0000;59,4000
fog;-1630390586106129375371853810387981690597156057616179307819319064973779146054071906776453942728379855765163600712829737604541875977239592439171643734545518927975815871703291396512263426433938098016490924374955564470500979445132689408,0000;inf;0,0000;-0,0000;-8151952930530647221587535495814114623531293252513008764603664642688417786349696797394700177655388036867068125052185427634265226844693638236299730620773364613823548167958120365226855643243435677171330658581751421443979442981831704576,0000;63,8000;66,2000
brightness;-238478159019725773208186159280290789792968946707988163356326769214278684639232,0000;476956318039451546416372318560581579585937893415976326712653538428557369278464,0000;-1192390795098628917462948212689142766307631688457144097492129647120764152840192,0000;-0,0000;-0,0000;62,0000;65,0000
contrast;21,3000;26,0872;0,0000;-0,0000;0,0000;53,4000;53,1000
elastic_transform;-42631135019647451002279083972353278939643063776975210557873442574633480802491432960,0000;85262270039294902004558167944706557879286127553950421115746885149266961604982865920,0000;-213155675098237241531422086286446497364707775375060715970795001602881163460652040192,0000;0,0000;-0,0000;57,5000;60,4000
pixelate;-9506737610659618283399868272097290337448240878166884855001534606739462672089088,0000;19013475221319236566799736544194580674896481756333769710003069213478925344178176,0000;-0,0000;-47533688053298093062503898681692493842210386948184929257743538667277176709054464,0000;0,0000;59,3000;53,7000
jpeg_compression;25,9000;31,7341;-0,0000;0,0000;0,0000;63,3000;66,2000
speckle_noise;-854037991319761709030112121751870438309574465883113909071360203980274285730143986552867960285686316690954158068937347719583301460379997122621232038766489177503003996809613177437452157103645905374578514046620243930374851325849501696,0000;inf;0,0000;-4270189956598808717514693830696455276820628811631625658110335678811132456690388564520555033435175962475395851088705108403694430781147823633326916167855330874487254388768897578520030041055102120417330588586588019197611529507331637248,0000;-158140720062866722434966118842814022803577003937148003729498820152866053488127079728863999475351697901273444490674176,0000;39,7000;42,1000
gaussian_blur;-1401464177395564868703030660242142121752280557548895014311519470048952840011390960016176948923280268031183641416248743592223544802749479930376207730194105977218934119005553894476918388485711062698704195655774906201962722290560925696,0000;inf;0,0000;0,0000;-7007320886977824688243419745084916779306915752176587297064666668064286256136292063593315208629890098197168328569280457572673570972243075692322550599016299860039139404469432855050130453502300500582397014985848130101288157208972886016,0000;40,2000;43,0000
spatter;-55971087832977781303143891618470104769656252621487623799753558783909591457510481375566304637608430801985777390397449147251441780337678669946674325635332499114098398177446374066911571334721565934087753534685520539133334731456211234848768,0000;inf;-279851168974930904180337943809076824634002959089724772443627663013467047033681981824757611448490589344820666929743375376660329900438316770856166555986946768322107192872054805252505842657920619854668454494066704766618010454088105110536192,0000;0,0000;-4270189957999512746468640831699089851643864943211652688247331774663658692811539434131100209118714266464027499825535657459726353913983458069972359116962701727487403468725304786584687015384223886596190804198099687669622541445371002880,0000;59,2000;62,3000
saturate;11366252985849498042368,0000;22732505971698996084736,0000;0,0000;56831264929247492308992,0000;5,7043;57,1000;56,6000
blue_noise_sample;-253454233692118070523878879974364496554450051671573287427995914189481193841964829632386835267987097041333769314762752,0000;506908467384236211039780953005110573028971371107030266157413616961760353308589064383269644916003737235089203367247872,0000;0,0000;-1267271168460590317623382803343631692812214624475924591489268676656006986397494445602686189149920713630458014204952576,0000;15983745963370669597502879289653155017650929511500296254284631560262907536102907707392,0000;53,2000;50,7000
brownish_noise;-6638094612147831782224465553395642122928478784572802619181199985913560098377804865869075015794688,0000;13276189224295663564448931106791284245856957569145605238362399971827120196755609731738150031589376,0000;-0,0000;-33190473060739157962553532734883937704748884731692671961918285548640299880652496136521017068617728,0000;0,0000;52,9000;54,2000
caustic_refraction;-217207056064794613392342663556435510353882723964144030852799385759563803233283568642667330914620650111792076736692224,0000;434414112129589226784685327112871020707765447928288061705598771519127606466567137285334661829241300223584153473384448,0000;0,0000;0,0000;-1086035280323973031965701721253986761809377985938778308613286034506420033354088140654088667383088478982749551314599936,0000;34,5000;34,4000
checkerboard_cutout;-12893286062283799872859439300833541826580116060951981496064637358766561062623775185144332857331448925336456279381451690415571864432075854246674918050727547471453763558034115336950851394473211249937525444436836155136528407833978475428439663313801969664,0000;inf;0,0000;0,0000;-64466430311419000954075723020093658725455576490362524063374468321330135119508162864397839837507176229501772037441251873377295556022598234353072555427207674196218987432340063230116152417716359533159279708940988276751953213535556378056473494876653092864,0000;46,3000;45,3000
cocentric_sine_waves;-1684605559132398069671994126926161410001344539157680788398983406648801885087689491415651059761152,0000;3369211118264796613628385769899459274949443673901032143791824003761354075793643079243481124700160,0000;-0,0000;-8423027795661990111217771876607238822533345397995568658497988438012134272629315408872165796216832,0000;0,0000;27,4000;25,1000
inverse_sparkles;4696234695644791402289018053379581530221145563161882238241801494485960987720805520283743090283433814132292591729923055089484824576,0000;9392469391289582804578036106759163060442291126323764476483602988971921975441611040567486180566867628264585183459846110178969649152,0000;23481173478223955780132396629570432267385724686321479782467155270384596565219858718739910092129337463965642493496001500240299425792,0000;0,0000;0,0000;25,1000;28,5000
perlin_noise;23,5000;28,7878;0,0000;0,0000;0,0000;57,8000;59,7000
plasma_noise;12,1800;14,9538;0,0000;0,0000;0,0000;32,1000;28,8000
single_frequency_greyscale;86631332155027658431301128065027386622032201816298262958960269138207072394994453821262800251808172837239135103576133423135348644464366139251571556352,0000;173262664310055294148892121892339443577695407132454827366628016797724760993420183247547846959931241731007935402040843072441897093110671855546842218496,0000;433156660775138269442795506087421603443792012581349616243508824212345978178403544711336247715355760242725340712769243341847943026503770273301556887552,0000;0,0000;-579075455168588102755977873665867333421731628122602758620111498202687828131840,0000;23,6000;23,4000
sparkles;-3224488793964716821813013878750126172653124109346480399039830971855870040051552937782651690317322756550726612026022748550000368172972347002058002476974906759925832351529536774654427292845016907682147276461593717680982910687917375488,0000;inf;0,0000;-19409537288967481139958484959371699161535245156799189398985463715579926355406247226297539537284035768453069036920390811736449084747821765073252453051409905306379073914082634962093539597661728255222169794095574942230632401227445436416,0000;3287093319143896341436882677872655957178598681202562952772170220661532042989808010359420157670444469616935733814203589763335549965968677982079416770443831558860974537551624323490326111289153342633681338373659155642768756275522043904,0000;63,9000;61,9000
Acc_C-all-19;-71608553386188085633262160621820741775144111580254419778040832901642360517822147618733737849185779647053546973787554477071629904996646523435759455495262822211796236840806855329342073763298559922512997897857354654880589879110713069753390089025047494656,0000;inf;-358042766930940428166310803109103708875720557901272098890204164508211802589110738093668689245928898235267734868937772385358149524983232617178797277476314111058981184204034276646710368816492799612564989489286773274402949395553565348766950445125237473280,0000;3287093319143896341436882677872655957178598681202562952772170220661532042989808010359420157670444469616935733814203589763335549965968677982079416770443831558860974537551624323490326111289153342633681338373659155642768756275522043904,0000;0,0000;51,7105;52,1316
Acc_C-original-15;20,9707;25,6837;0,0000;0,0000;-0,0000;52,4200;52,4333
