;config_412_avg;config_412_std;config_412_run_0;config_412_run_1;config_412_run_2;config_412_run_3;config_412_run_4
Standard_Acc;70,6500;0,2901;70,3900;70,6400;70,5850;70,4350;71,2000
RMSCE;0,0190;0,0017;0,0190;0,0176;0,0184;0,0222;0,0180
gaussian_noise;51,5800;2,5317;54,3000;48,7000;52,3000;48,5000;54,1000
shot_noise;55,1200;1,7611;53,5000;56,0000;54,6000;53,4000;58,1000
impulse_noise;51,8800;1,8766;52,2000;53,3000;50,5000;49,1000;54,3000
defocus_blur;56,2000;0,9818;56,8000;54,8000;57,4000;55,3000;56,7000
glass_blur;34,8000;1,1815;35,4000;32,6000;36,1000;34,8000;35,1000
motion_blur;58,9600;1,4610;58,1000;60,1000;58,5000;61,1000;57,0000
zoom_blur;48,8800;1,7747;46,5000;49,5000;47,8000;48,8000;51,8000
snow;60,5000;2,3178;59,3000;59,1000;58,0000;61,6000;64,5000
frost;61,5800;0,8424;62,5000;60,9000;62,5000;61,6000;60,4000
fog;63,8800;1,5677;63,2000;61,1000;64,9000;64,9000;65,3000
brightness;63,5200;1,5664;63,1000;62,0000;65,1000;61,8000;65,6000
contrast;53,9400;1,6354;51,4000;53,8000;53,3000;56,3000;54,9000
elastic_transform;59,6800;1,1461;60,8000;59,9000;58,9000;57,9000;60,9000
pixelate;63,1800;1,6630;65,9000;61,3000;64,2000;62,0000;62,5000
jpeg_compression;64,0600;1,5781;65,5000;65,5000;61,2000;64,3000;63,8000
speckle_noise;51,9400;1,2142;50,1000;51,8000;52,7000;51,4000;53,7000
gaussian_blur;50,1800;2,3267;46,1000;52,4000;49,9000;50,0000;52,5000
spatter;58,4400;2,4385;57,6000;54,3000;61,6000;59,0000;59,7000
saturate;59,5400;0,9457;58,5000;61,2000;59,8000;59,4000;58,8000
blue_noise_sample;51,7200;1,7532;50,1000;49,7000;54,6000;52,3000;51,9000
brownish_noise;54,6200;0,9537;54,6000;53,1000;55,1000;56,0000;54,3000
caustic_refraction;39,1400;1,7454;37,0000;37,2000;41,2000;40,7000;39,6000
checkerboard_cutout;44,9600;2,0953;43,3000;48,9000;45,3000;43,9000;43,4000
cocentric_sine_waves;32,0800;0,7521;32,4000;31,2000;33,3000;31,4000;32,1000
inverse_sparkles;26,9200;1,6726;28,3000;26,6000;27,7000;23,8000;28,2000
perlin_noise;61,2600;0,9604;60,6000;60,1000;62,3000;60,8000;62,5000
plasma_noise;30,4000;1,4367;28,9000;29,9000;31,9000;32,3000;29,0000
single_frequency_greyscale;30,7600;1,7270;29,6000;33,3000;28,5000;32,1000;30,3000
sparkles;62,8600;1,5305;64,1000;60,7000;64,1000;64,1000;61,3000
Acc_C-all-19;56,2032;0,6068;55,8316;55,7000;56,2789;55,8526;57,3526
Acc_C-original-15;56,5173;0,6169;56,5667;55,9067;56,3533;56,0933;57,6667
Acc_C-bar-10;43,4720;0,5437;42,8900;43,0700;44,4000;43,7400;43,2600
Acc_all-ex-pixelwise-noise-24;51,6808;0,3787;51,2292;51,2292;52,0250;51,8292;52,0917
RMSCE_C;0,0923;0,0038;0,0950;0,0966;0,0883;0,0944;0,0873
Combined_Noise;64,7870;0,3386;64,2250;64,7650;64,9800;64,7150;65,2500
