;config_390_avg;config_390_std;config_390_run_0;config_390_run_1;config_390_run_2;config_390_run_3;config_390_run_4
Standard_Acc;71,6320;0,1553;71,4200;71,4700;71,7550;71,7950;71,7200
RMSCE;0,0267;0,0036;0,0285;0,0283;0,0239;0,0214;0,0314
gaussian_noise;50,6200;2,9171;53,5000;46,1000;49,6000;49,8000;54,1000
shot_noise;53,6200;1,1444;53,5000;53,9000;52,2000;52,9000;55,6000
impulse_noise;51,4200;1,3437;51,8000;50,9000;49,6000;51,1000;53,7000
defocus_blur;54,2000;1,3813;53,5000;53,0000;53,8000;56,9000;53,8000
glass_blur;31,7600;1,2986;32,5000;30,5000;32,9000;33,0000;29,9000
motion_blur;56,5200;1,4105;57,0000;57,2000;58,5000;55,4000;54,5000
zoom_blur;48,4800;1,8925;47,9000;47,2000;46,8000;52,1000;48,4000
snow;61,0800;3,1006;60,2000;58,4000;57,5000;63,7000;65,6000
frost;61,8800;0,8060;62,2000;60,4000;62,2000;62,8000;61,8000
fog;63,4400;1,4305;62,7000;61,3000;64,1000;63,5000;65,6000
brightness;64,4400;1,5654;63,5000;62,4000;66,8000;63,9000;65,6000
contrast;53,9600;0,8309;53,6000;53,3000;53,0000;55,0000;54,9000
elastic_transform;59,4800;1,0925;61,6000;58,9000;58,5000;59,3000;59,1000
pixelate;61,6800;2,1931;65,7000;60,9000;59,4000;62,1000;60,3000
jpeg_compression;65,1400;1,7083;66,6000;65,8000;61,8000;66,0000;65,5000
speckle_noise;50,4400;2,0694;49,2000;50,4000;47,9000;50,6000;54,1000
gaussian_blur;49,1600;1,9775;45,7000;50,7000;48,5000;51,3000;49,6000
spatter;59,4000;0,9960;60,8000;57,8000;59,2000;59,2000;60,0000
saturate;60,2200;1,0666;59,8000;62,2000;59,0000;60,2000;59,9000
blue_noise_sample;52,6200;1,8946;50,6000;50,9000;53,0000;52,7000;55,9000
brownish_noise;55,8400;1,6451;53,3000;54,6000;56,6000;57,8000;56,9000
caustic_refraction;37,7200;2,8910;36,6000;33,2000;38,1000;42,1000;38,6000
checkerboard_cutout;46,1400;0,5200;45,5000;47,0000;46,0000;46,4000;45,8000
cocentric_sine_waves;30,4000;1,5218;28,0000;30,5000;32,8000;30,2000;30,5000
inverse_sparkles;27,1600;1,9754;28,1000;27,7000;26,3000;23,9000;29,8000
perlin_noise;60,5400;0,3611;61,0000;59,9000;60,6000;60,5000;60,7000
plasma_noise;30,3000;1,6994;28,3000;30,2000;31,8000;32,6000;28,6000
single_frequency_greyscale;28,7600;0,7172;28,7000;29,1000;29,2000;29,4000;27,4000
sparkles;63,2000;1,8100;63,3000;61,8000;64,1000;66,0000;60,8000
Acc_C-all-19;55,6284;0,6965;55,8579;54,8053;54,8053;56,2526;56,4211
Acc_C-original-15;55,8480;0,7907;56,3867;54,6800;55,1133;56,5000;56,5600
Acc_C-bar-10;43,2680;0,7287;42,3400;42,4900;43,8500;44,1600;43,5000
Acc_all-ex-pixelwise-noise-24;51,2875;0,5366;51,0875;50,5833;51,1458;52,2208;51,4000
RMSCE_C;0,1081;0,0050;0,1119;0,1069;0,1139;0,0993;0,1085
Combined_Noise;65,5940;0,2398;65,4950;65,2300;65,6400;65,6350;65,9700
