train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
10,4600;4,4572;8,3200;4,8272;4,9931;8,3200;4,9931
24,5890;3,6439;10,5700;4,9379;5,1931;10,5700;5,1931
33,6660;3,2657;9,5700;5,4946;4,5172;9,5700;4,5172
39,3930;3,0378;11,9200;5,0745;4,8069;11,9200;4,8069
43,8430;2,8688;15,2000;4,8480;5,6138;15,2000;5,6138
46,9860;2,7428;14,0600;5,6842;5,2069;14,0600;5,2069
49,7620;2,6381;13,7900;5,2530;5,9793;13,7900;5,9793
52,6060;2,5405;12,8500;5,3204;5,9310;12,8500;5,9310
54,6860;2,4623;14,4900;5,3926;5,4000;14,4900;5,4000
56,5100;2,4001;15,6700;5,4835;5,9379;15,6700;5,9379
58,6560;2,3262;15,5100;5,0922;6,5931;15,5100;6,5931
59,9800;2,2779;17,2400;5,4473;6,1517;17,2400;6,1517
61,5540;2,2221;17,4700;5,0991;6,8276;17,4700;6,8276
62,7020;2,1786;15,0200;5,3377;6,3517;15,0200;6,3517
64,2260;2,1290;19,7200;4,8492;6,9724;19,7200;6,9724
65,2190;2,1007;18,7000;4,8853;6,7724;18,7000;6,7724
66,0430;2,0662;17,5100;5,1840;6,6414;17,5100;6,6414
66,6890;2,0406;17,8500;5,2310;7,0069;17,8500;7,0069
67,3510;2,0301;18,7000;4,9921;7,0621;18,7000;7,0621
67,5740;2,0203;18,6400;5,0404;7,0414;18,6400;7,0414
57,6950;2,3480;16,2500;4,7542;6,4414;16,2500;6,4414
57,8430;2,3440;16,2700;5,2824;7,0897;16,2700;7,0897
58,9460;2,3059;12,6400;5,6308;5,5241;12,6400;5,5241
59,8800;2,2753;14,9700;6,0367;6,8414;14,9700;6,8414
60,7960;2,2402;19,7000;4,5133;7,1586;19,7000;7,1586
61,6540;2,2107;19,0600;4,6870;6,4552;19,0600;6,4552
62,1470;2,1903;20,8300;4,6088;7,4345;20,8300;7,4345
63,1220;2,1612;14,6900;5,2933;7,6483;14,6900;7,6483
63,9220;2,1293;19,7000;4,6443;7,2414;19,7000;7,2414
64,1580;2,1178;16,3500;5,0575;8,2207;16,3500;8,2207
64,9520;2,0923;18,1300;4,9976;7,1931;18,1300;7,1931
65,4210;2,0707;20,3100;4,6196;8,2138;20,3100;8,2138
66,1870;2,0490;22,9700;4,4179;8,2069;22,9700;8,2069
66,5910;2,0337;20,3400;4,5536;8,5103;20,3400;8,5103
67,2000;2,0092;22,1300;4,4449;7,3931;22,1300;7,3931
67,5840;1,9913;22,3000;4,4999;8,3724;22,3000;8,3724
68,6800;1,9586;17,4400;5,0844;7,1448;17,4400;7,1448
69,2200;1,9405;18,7000;5,1854;8,5172;18,7000;8,5172
69,4680;1,9299;19,1500;4,8249;7,9931;19,1500;7,9931
70,2700;1,9021;23,5200;4,2574;9,1793;23,5200;9,1793
70,3790;1,8933;23,0800;4,5618;9,4276;23,0800;9,4276
71,0670;1,8695;17,7600;4,9732;8,4759;17,7600;8,4759
71,6880;1,8507;22,1100;4,5035;9,4621;22,1100;9,4621
71,8570;1,8456;22,4600;4,5092;9,8897;22,4600;9,8897
