;config_125_avg;config_125_std;config_125_run_0;config_125_run_1;config_125_run_2;config_125_run_3;config_125_run_4
Standard_Acc;58,4120;0,5670;57,5850;58,1950;58,4650;58,4700;59,3450
RMSCE;0,0826;0,0141;0,1074;0,0862;0,0685;0,0812;0,0695
gaussian_noise;28,7000;1,9173;30,6000;25,4000;29,9000;27,7000;29,9000
shot_noise;34,2800;2,8729;31,2000;30,9000;37,8000;34,4000;37,1000
impulse_noise;26,9200;2,1637;25,9000;24,9000;25,3000;27,7000;30,8000
defocus_blur;25,7400;1,5628;27,2000;25,0000;23,1000;26,1000;27,3000
glass_blur;19,6000;0,6782;18,9000;20,2000;19,3000;20,6000;19,0000
motion_blur;34,4800;1,6080;36,7000;31,7000;34,5000;35,0000;34,5000
zoom_blur;28,0800;1,5930;28,4000;26,2000;26,8000;30,8000;28,2000
snow;43,0600;2,0733;41,5000;41,9000;41,6000;43,3000;47,0000
frost;45,3400;1,9242;46,6000;42,8000;46,9000;47,2000;43,2000
fog;36,6000;1,6601;36,5000;34,0000;38,7000;35,8000;38,0000
brightness;44,2200;1,3556;44,4000;44,7000;43,5000;42,2000;46,3000
contrast;12,2800;0,7414;11,0000;11,9000;13,0000;12,7000;12,8000
elastic_transform;45,7000;2,3529;47,3000;44,3000;42,3000;45,5000;49,1000
pixelate;50,5000;2,1090;53,0000;47,1000;52,4000;49,6000;50,4000
jpeg_compression;51,2800;0,5528;51,2000;52,3000;50,7000;50,9000;51,3000
speckle_noise;28,1000;2,0909;27,3000;25,2000;30,3000;27,0000;30,7000
gaussian_blur;20,0200;1,2123;19,9000;19,8000;18,3000;22,1000;20,0000
spatter;45,1800;1,4675;46,2000;42,5000;46,6000;44,8000;45,8000
saturate;39,4200;1,3482;38,8000;41,6000;37,6000;39,0000;40,1000
blue_noise_sample;29,9200;1,6987;27,8000;29,2000;31,5000;28,8000;32,3000
brownish_noise;37,0200;1,0284;35,2000;38,4000;37,1000;37,2000;37,2000
caustic_refraction;24,9400;0,6974;24,0000;24,6000;24,8000;26,1000;25,2000
checkerboard_cutout;32,2800;1,2023;31,1000;34,3000;31,4000;33,0000;31,6000
cocentric_sine_waves;23,9000;1,8287;21,7000;24,3000;27,1000;22,7000;23,7000
inverse_sparkles;23,6200;1,4302;25,1000;23,9000;22,8000;21,3000;25,0000
perlin_noise;44,3800;1,8280;41,3000;43,6000;45,0000;46,7000;45,3000
plasma_noise;17,1600;0,6437;16,7000;16,5000;16,9000;18,3000;17,4000
single_frequency_greyscale;20,0000;1,0139;19,0000;21,8000;19,3000;19,5000;20,4000
sparkles;49,9200;0,8704;50,4000;48,7000;50,4000;51,0000;49,1000
Acc_C-all-19;34,7105;0,8279;34,8737;33,2842;34,6632;34,8632;35,8684
Acc_C-original-15;35,1187;0,8950;35,3600;33,5533;35,0533;35,3000;36,3267
Acc_C-bar-10;30,3140;0,5491;29,2300;30,5300;30,6300;30,4600;30,7200
Acc_all-ex-pixelwise-noise-24;33,9467;0,3754;33,8375;33,4208;33,7542;34,2250;34,4958
RMSCE_C;0,2265;0,0122;0,2463;0,2337;0,2145;0,2240;0,2140
Combined_Noise;50,8350;0,7764;50,0950;50,0600;51,7200;50,4850;51,8150
