;config_377_avg;config_377_std;config_377_run_0;config_377_run_1;config_377_run_2;config_377_run_3;config_377_run_4
Standard_Acc;28,9930;35,5097;0,0000;0,0000;0,0000;72,1450;72,8200
RMSCE;0,0108;0,0134;0,0000;0,0000;0,0000;0,0237;0,0301
gaussian_noise;19,0200;23,3041;0,0000;0,0000;0,0000;46,5000;48,6000
shot_noise;20,5400;25,1668;0,0000;0,0000;0,0000;50,2000;52,5000
impulse_noise;20,2400;24,8990;0,0000;0,0000;0,0000;46,9000;54,3000
defocus_blur;21,0200;25,7563;0,0000;0,0000;0,0000;53,8000;51,3000
glass_blur;11,8400;14,5044;0,0000;0,0000;0,0000;29,1000;30,1000
motion_blur;22,0600;27,0334;0,0000;0,0000;0,0000;53,7000;56,6000
zoom_blur;20,1000;24,6301;0,0000;0,0000;0,0000;51,5000;49,0000
snow;25,6600;31,4316;0,0000;0,0000;0,0000;63,3000;65,0000
frost;24,8200;30,4183;0,0000;0,0000;0,0000;63,8000;60,3000
fog;25,8000;31,6035;0,0000;0,0000;0,0000;63,6000;65,4000
brightness;25,9000;31,7425;0,0000;0,0000;0,0000;62,9000;66,6000
contrast;21,9600;26,9169;0,0000;0,0000;0,0000;53,2000;56,6000
elastic_transform;23,6800;29,0219;0,0000;0,0000;0,0000;57,5000;60,9000
pixelate;23,9600;29,3482;0,0000;0,0000;0,0000;60,6000;59,2000
jpeg_compression;26,1000;31,9666;0,0000;0,0000;0,0000;65,6000;64,9000
speckle_noise;18,8800;23,1253;0,0000;0,0000;0,0000;46,7000;47,7000
gaussian_blur;18,6200;22,8144;0,0000;0,0000;0,0000;47,6000;45,5000
spatter;23,6600;28,9920;0,0000;0,0000;0,0000;57,7000;60,6000
saturate;23,9000;29,2752;0,0000;0,0000;0,0000;60,5000;59,0000
blue_noise_sample;21,2600;26,0465;0,0000;0,0000;0,0000;52,1000;54,2000
brownish_noise;22,5400;27,6110;0,0000;0,0000;0,0000;57,2000;55,5000
caustic_refraction;14,6400;17,9304;0,0000;0,0000;0,0000;36,7000;36,5000
checkerboard_cutout;18,3600;22,4867;0,0000;0,0000;0,0000;45,7000;46,1000
cocentric_sine_waves;11,4400;14,0117;0,0000;0,0000;0,0000;28,8000;28,4000
inverse_sparkles;10,8200;13,3279;0,0000;0,0000;0,0000;24,8000;29,3000
perlin_noise;24,1000;29,5371;0,0000;0,0000;0,0000;58,5000;62,0000
plasma_noise;13,6600;16,7300;0,0000;0,0000;0,0000;34,2000;34,1000
single_frequency_greyscale;10,3200;12,6495;0,0000;0,0000;0,0000;26,6000;25,0000
sparkles;25,0400;30,7083;0,0000;0,0000;0,0000;65,1000;60,1000
Acc_C-all-19;21,9874;26,9309;0,0000;0,0000;0,0000;54,4579;55,4789
Acc_C-original-15;22,1800;27,1678;0,0000;0,0000;0,0000;54,8133;56,0867
Acc_C-bar-10;17,2180;21,0877;0,0000;0,0000;0,0000;42,9700;43,1200
Acc_all-ex-pixelwise-noise-24;20,4167;25,0053;0,0000;0,0000;0,0000;50,9167;51,1667
RMSCE_C;0,0446;0,0547;0,0000;0,0000;0,0000;0,1072;0,1159
Combined_Noise;26,3700;32,2970;0,0000;0,0000;0,0000;65,6450;66,2050
