time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
597,7170;3,1295;5,1194;5,7200;4,8184;3,4552;5,7200;3,4552
1221,4311;6,5185;4,9183;11,1200;4,3349;5,8621;11,1200;5,8621
1901,9455;9,2293;4,7790;17,8900;3,9972;8,9241;17,8900;8,9241
2583,7189;11,5344;4,6855;19,9300;3,8931;9,8138;19,9300;9,8138
3178,0693;13,5059;4,6046;23,6900;3,7379;11,2276;23,6900;11,2276
3812,2457;14,9865;4,5453;25,2800;3,6508;12,4000;25,2800;12,4000
4394,8740;16,5914;4,4860;27,8800;3,5624;13,7655;27,8800;13,7655
4998,5426;17,9177;4,4184;30,7200;3,4405;13,9586;30,7200;13,9586
5435,8061;19,0778;4,3898;31,3000;3,4217;15,0414;31,3000;15,0414
6038,5431;20,5884;4,3259;34,6600;3,2660;15,6414;34,6600;15,6414
6647,0506;22,0049;4,2717;35,8400;3,2080;17,6207;35,8400;17,6207
7229,2940;22,8474;4,2272;37,3700;3,1570;16,5379;37,3700;16,5379
7817,1098;23,8813;4,1862;39,1300;3,0877;17,6345;39,1300;17,6345
8428,2043;25,0013;4,1579;40,6700;3,0100;19,1655;40,6700;19,1655
9070,8539;25,8638;4,1377;42,6500;2,9388;20,7655;42,6500;20,7655
9675,0931;26,6462;4,0924;43,0200;2,9385;20,7517;43,0200;20,7517
10315,4025;27,5698;4,0653;43,6400;2,9072;21,2552;43,6400;21,2552
10829,7014;27,5207;4,0625;44,3100;2,8899;20,9862;44,3100;20,9862
11311,3746;27,9415;4,0508;44,0100;2,8881;21,0069;44,0100;21,0069
11917,4025;28,2951;4,0373;44,3300;2,8855;21,1034;44,3300;21,1034
12526,7955;22,4407;4,2570;35,2100;3,2249;17,6828;35,2100;17,6828
13144,7796;23,1069;4,2288;35,3600;3,2381;17,3793;35,3600;17,3793
13702,0220;23,0648;4,2211;36,5400;3,1550;17,4621;36,5400;17,4621
13825,4362;23,8492;4,1849;39,1400;3,0830;18,5655;39,1400;18,5655
13933,9624;24,7037;4,1638;41,1800;3,0297;20,2345;41,1800;20,2345
14056,7545;26,3176;4,1004;42,4200;2,9510;21,0966;42,4200;21,0966
14221,4010;26,5270;4,1063;42,3500;2,9539;22,1172;42,3500;22,1172
14383,9731;27,0759;4,0835;42,6900;2,9570;19,9862;42,6900;19,9862
14507,6426;27,2783;4,0590;43,7600;2,8997;22,0000;43,7600;22,0000
14622,9118;28,1488;4,0376;44,8900;2,8421;21,2828;44,8900;21,2828
14745,7869;28,8801;4,0104;46,1400;2,8015;22,1586;46,1400;22,1586
14861,2429;28,7008;4,0375;46,0700;2,8113;21,4759;46,0700;21,4759
14970,6376;30,1283;3,9737;45,3000;2,8387;21,4138;45,3000;21,4138
15086,7619;29,4111;4,0092;47,4600;2,7520;23,2138;47,4600;23,2138
15214,3724;31,1101;3,9432;48,4200;2,7076;23,5379;48,4200;23,5379
15331,1029;29,8989;3,9676;47,9300;2,7386;24,2690;47,9300;24,2690
15442,6261;31,0820;3,9684;49,8200;2,6474;25,6828;49,8200;25,6828
15554,1370;31,7903;3,9164;49,8500;2,6601;26,0966;49,8500;26,0966
15670,2439;32,6889;3,8705;50,0700;2,6462;26,0759;50,0700;26,0759
15780,4838;33,6816;3,8551;50,1000;2,6375;25,0069;50,1000;25,0069
15895,2526;33,5714;3,8453;51,5200;2,6139;24,9103;51,5200;24,9103
16008,1186;33,9481;3,8434;53,0200;2,5435;26,0414;53,0200;26,0414
16124,1218;34,5461;3,8068;52,7700;2,5619;26,7931;52,7700;26,7931
16247,6894;35,8144;3,7622;54,4400;2,4960;27,5586;54,4400;27,5586
16374,9863;34,3398;3,8191;53,9300;2,5105;27,2966;53,9300;27,2966
16538,7223;35,4568;3,7891;54,4000;2,4884;28,5034;54,4000;28,5034
16685,1086;36,7551;3,7343;55,3600;2,4566;29,5931;55,3600;29,5931
16805,4040;36,3594;3,7661;56,4300;2,4303;29,7862;56,4300;29,7862
16918,2624;37,0195;3,7180;56,1300;2,4228;30,1172;56,1300;30,1172
17085,4884;37,2810;3,7276;56,3400;2,4135;29,5172;56,3400;29,5172
17197,8493;37,1818;3,7119;57,3300;2,3892;30,2897;57,3300;30,2897
17327,2097;38,5392;3,6677;57,4700;2,3876;30,1724;57,4700;30,1724
17457,7168;37,7087;3,7037;57,7600;2,3810;29,8138;57,7600;29,8138
17576,7691;38,0323;3,6749;58,4700;2,3658;30,8207;58,4700;30,8207
17695,2710;38,5382;3,6748;58,6300;2,3488;30,9931;58,6300;30,9931
17825,9700;37,9341;3,6810;58,8100;2,3406;31,4552;58,8100;31,4552
17973,0381;39,1293;3,6308;59,0600;2,3386;31,5103;59,0600;31,5103
18119,6949;38,8478;3,6263;58,8100;2,3363;31,2138;58,8100;31,2138
18234,6934;39,1483;3,6427;58,6800;2,3459;30,9931;58,6800;30,9931
18375,6874;38,7145;3,6769;59,1000;2,3315;31,4276;59,1000;31,4276
18538,8320;32,1970;3,8926;45,7900;2,8262;20,9724;45,7900;20,9724
18655,2681;31,4176;3,9082;48,5600;2,7343;23,1241;48,5600;23,1241
18783,0965;30,8316;3,9482;48,1300;2,7011;24,8069;48,1300;24,8069
18924,3771;31,5008;3,9205;49,1700;2,7209;24,2207;49,1700;24,2207
19061,1330;31,5268;3,9249;46,7600;2,7713;20,6069;46,7600;20,6069
19182,5820;31,2423;3,9196;48,6000;2,7170;25,2414;48,6000;25,2414
19307,6711;33,0235;3,8521;48,7800;2,7087;24,4345;48,7800;24,4345
19445,4369;32,7369;3,8761;49,1700;2,6915;26,5379;49,1700;26,5379
19568,4051;31,9435;3,9067;49,7200;2,6796;25,5793;49,7200;25,5793
19682,0960;32,7450;3,8886;50,2600;2,6509;24,1793;50,2600;24,1793
19817,5610;34,4430;3,7877;47,5100;2,7686;23,6483;47,5100;23,6483
19954,5709;33,0114;3,8543;50,9400;2,6460;25,0276;50,9400;25,0276
20072,5149;33,0325;3,8659;51,0900;2,6171;26,4207;51,0900;26,4207
20200,5037;33,7718;3,8148;53,4000;2,5390;27,4207;53,4000;27,4207
20390,2911;34,3077;3,8077;51,5200;2,6057;25,0138;51,5200;25,0138
20530,3983;34,4149;3,8188;53,2100;2,5241;28,0276;53,2100;28,0276
20652,5540;34,9108;3,7875;53,4900;2,5405;27,8069;53,4900;27,8069
20767,1898;34,5592;3,8181;52,3800;2,5687;26,8621;52,3800;26,8621
