train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
9,0317;4,5383;13,4800;4,2340;6,5586;13,4800;6,5586
20,7575;3,8508;20,7400;3,9630;8,7448;20,7400;8,7448
28,4406;3,5081;24,8600;3,8243;10,9379;24,8600;10,9379
33,8439;3,2876;28,9800;3,5920;11,0207;28,9800;11,0207
37,8967;3,1197;33,0900;3,4351;12,2897;33,0900;12,2897
40,9583;2,9924;35,9900;3,3513;14,2552;35,9900;14,2552
43,7917;2,8862;37,2700;3,2896;14,0966;37,2700;14,0966
46,1214;2,7957;41,1200;3,1622;16,7241;41,1200;16,7241
48,2249;2,7125;42,0400;3,1230;17,1862;42,0400;17,1862
50,3154;2,6339;45,8400;3,0277;18,0276;45,8400;18,0276
52,3207;2,5662;47,8900;2,9296;18,3862;47,8900;18,3862
54,1459;2,5019;48,1200;2,9362;19,2552;48,1200;19,2552
55,6226;2,4500;48,5000;2,9105;19,1034;48,5000;19,1034
57,2526;2,3917;50,6500;2,8765;19,9379;50,6500;19,9379
58,7323;2,3369;51,8100;2,8219;19,6138;51,8100;19,6138
59,7485;2,3024;51,9500;2,7898;20,9241;51,9500;20,9241
61,1532;2,2571;53,8500;2,7228;21,2138;53,8500;21,2138
61,6638;2,2345;53,9700;2,7597;20,1448;53,9700;20,1448
62,1483;2,2169;54,5700;2,7363;21,5241;54,5700;21,5241
62,7100;2,2014;54,7100;2,7313;21,4552;54,7100;21,4552
51,6560;2,5807;42,6900;3,1096;16,2621;42,6900;16,2621
51,8932;2,5682;43,1900;3,0627;16,4621;43,1900;16,4621
52,6862;2,5410;47,5200;2,8853;18,7241;47,5200;18,7241
54,1209;2,4921;48,5300;2,8784;19,3379;48,5300;19,3379
55,0580;2,4566;48,3900;2,8361;19,6759;48,3900;19,6759
56,0602;2,4217;48,7400;2,8132;19,0897;48,7400;19,0897
56,6248;2,3962;51,4200;2,7376;19,8000;51,4200;19,8000
57,6460;2,3642;48,3300;2,8835;17,3586;48,3300;17,3586
58,6052;2,3317;50,7600;2,7874;20,8000;50,7600;20,8000
59,0016;2,3119;50,4600;2,7893;18,2828;50,4600;18,2828
59,8176;2,2847;53,8600;2,6711;23,6966;53,8600;23,6966
60,9209;2,2436;53,9600;2,6409;21,7103;53,9600;21,7103
61,5556;2,2180;54,4700;2,6344;23,3379;54,4700;23,3379
62,3255;2,1922;54,8600;2,6122;21,8000;54,8600;21,8000
62,8832;2,1712;55,5900;2,5921;21,4069;55,5900;21,4069
63,7472;2,1439;56,9300;2,5140;24,7724;56,9300;24,7724
64,4881;2,1205;56,1300;2,6122;22,4966;56,1300;22,4966
65,2330;2,0933;57,4900;2,5357;23,6000;57,4900;23,6000
65,7266;2,0722;57,1300;2,5610;22,5241;57,1300;22,5241
66,7758;2,0401;58,1600;2,5007;23,8690;58,1600;23,8690
67,4276;2,0157;58,7900;2,5029;23,4897;58,7900;23,4897
68,1614;1,9914;58,3400;2,4973;24,0552;58,3400;24,0552
68,5339;1,9766;61,2700;2,4177;27,7034;61,2700;27,7034
69,6662;1,9408;61,1100;2,3701;26,1655;61,1100;26,1655
70,1738;1,9226;61,5100;2,3714;26,5172;61,5100;26,5172
70,9157;1,8941;62,4100;2,3555;27,0897;62,4100;27,0897
71,7096;1,8754;62,7000;2,3554;27,3379;62,7000;27,3379
72,2132;1,8558;63,4100;2,3192;27,3448;63,4100;27,3448
72,8600;1,8346;62,9300;2,3355;27,0483;62,9300;27,0483
73,6980;1,8148;64,4000;2,3019;27,8552;64,4000;27,8552
74,0504;1,7995;64,4900;2,2935;27,9862;64,4900;27,9862
74,9484;1,7722;64,9100;2,2839;29,3448;64,9100;29,3448
75,6593;1,7496;64,9600;2,2789;28,6276;64,9600;28,6276
75,9426;1,7389;64,8300;2,2834;29,4138;64,8300;29,4138
76,3191;1,7229;65,2800;2,2753;28,7034;65,2800;28,7034
76,6625;1,7153;65,0400;2,2605;28,9172;65,0400;28,9172
77,0719;1,7043;65,3700;2,2575;29,0690;65,3700;29,0690
77,2321;1,6985;65,4100;2,2536;29,1793;65,4100;29,1793
77,3423;1,6946;65,6700;2,2529;29,3793;65,6700;29,3793
77,5245;1,6914;65,8000;2,2446;29,4690;65,8000;29,4690
63,6912;2,1305;53,0400;2,6848;20,1310;53,0400;20,1310
62,8031;2,1625;52,6800;2,7174;21,6207;52,6800;21,6207
62,7040;2,1623;53,1600;2,6694;20,7862;53,1600;20,7862
63,2046;2,1498;53,6700;2,6970;22,6414;53,6700;22,6414
63,6962;2,1408;54,0600;2,6688;24,2897;54,0600;24,2897
63,9805;2,1268;55,9700;2,5920;24,5379;55,9700;24,5379
64,4901;2,1093;57,1800;2,5316;22,5103;57,1800;22,5103
64,6723;2,1029;54,7000;2,6515;21,8414;54,7000;21,8414
65,0187;2,0860;56,4300;2,5698;23,4207;56,4300;23,4207
65,3501;2,0802;55,6200;2,5829;24,6345;55,6200;24,6345
65,4763;2,0667;55,1000;2,6272;23,2483;55,1000;23,2483
66,2071;2,0493;57,3900;2,5000;25,9172;57,3900;25,9172
66,1390;2,0506;56,8000;2,5548;24,6414;56,8000;24,6414
66,5515;2,0365;57,9900;2,4954;22,5448;57,9900;22,5448
67,0291;2,0204;59,5100;2,4770;26,5931;59,5100;26,5931
67,2443;2,0094;55,5800;2,6108;22,6552;55,5800;22,6552
67,4466;2,0040;56,0300;2,5555;24,5793;56,0300;24,5793
67,8190;1,9919;57,3600;2,5433;24,6759;57,3600;24,6759
68,0763;1,9820;57,7700;2,5275;23,4276;57,7700;23,4276
68,2625;1,9737;56,9100;2,5365;26,6138;56,9100;26,6138
68,7531;1,9579;56,6800;2,5593;23,9172;56,6800;23,9172
69,1506;1,9467;59,1600;2,4792;25,7103;59,1600;25,7103
69,5190;1,9353;59,9300;2,4044;27,2000;59,9300;27,2000
69,6352;1,9245;59,2600;2,4305;27,1379;59,2600;27,1379
70,1177;1,9105;59,4800;2,4659;25,8552;59,4800;25,8552
70,2849;1,9039;60,0500;2,4477;27,0621;60,0500;27,0621
70,6253;1,8920;59,9100;2,4566;24,8483;59,9100;24,8483
70,9097;1,8865;60,5600;2,4039;26,3103;60,5600;26,3103
71,2240;1,8757;59,9900;2,4440;25,8345;59,9900;25,8345
71,4623;1,8643;60,5000;2,4335;25,6759;60,5000;25,6759
72,0771;1,8526;60,9800;2,3944;26,4000;60,9800;26,4000
72,4104;1,8327;61,6800;2,3678;27,5379;61,6800;27,5379
72,4395;1,8285;61,4200;2,3782;25,5724;61,4200;25,5724
72,8630;1,8201;61,4300;2,4085;25,6897;61,4300;25,6897
73,2164;1,8061;61,3500;2,4198;26,9310;61,3500;26,9310
73,6049;1,7937;63,6500;2,2966;26,9793;63,6500;26,9793
73,9022;1,7861;63,4700;2,3511;27,3931;63,4700;27,3931
74,4098;1,7703;61,5300;2,3684;27,0828;61,5300;27,0828
74,5830;1,7648;62,6600;2,3517;28,7517;62,6600;28,7517
75,0526;1,7506;61,8500;2,3789;26,9862;61,8500;26,9862
75,3840;1,7415;64,7700;2,2593;29,5241;64,7700;29,5241
75,8385;1,7240;61,7400;2,4230;27,4345;61,7400;27,4345
76,2580;1,7134;63,3600;2,2904;28,9103;63,3600;28,9103
76,4352;1,7059;62,5000;2,3334;27,8345;62,5000;27,8345
77,0659;1,6906;65,5500;2,2321;28,9034;65,5500;28,9034
77,1210;1,6855;65,0400;2,2146;29,8828;65,0400;29,8828
77,6686;1,6662;64,2400;2,2974;30,1931;64,2400;30,1931
77,9199;1,6510;64,7200;2,2918;29,8690;64,7200;29,8690
