train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
9,3370;4,5374;14,0100;4,3010;6,2276;14,0100;6,2276
20,9030;3,8388;17,7400;4,1224;7,3862;17,7400;7,3862
28,3750;3,4976;24,0200;3,8000;9,1793;24,0200;9,1793
34,0370;3,2758;29,4600;3,5672;12,3379;29,4600;12,3379
38,0670;3,1079;35,1900;3,3247;13,3793;35,1900;13,3793
41,1680;2,9822;35,8300;3,3278;12,1931;35,8300;12,1931
44,0220;2,8766;37,5400;3,2501;13,4276;37,5400;13,4276
46,6220;2,7799;42,0500;3,1482;15,7103;42,0500;15,7103
48,7780;2,6971;44,3400;3,0218;15,9724;44,3400;15,9724
51,0060;2,6200;43,4000;3,0575;14,8552;43,4000;14,8552
52,4850;2,5561;47,8800;2,9160;18,9517;47,8800;18,9517
54,2060;2,4945;48,8100;2,8936;18,1310;48,8100;18,1310
55,6830;2,4392;49,5500;2,8739;18,7310;49,5500;18,7310
57,3590;2,3874;51,6000;2,8025;19,3310;51,6000;19,3310
58,6580;2,3421;52,3400;2,7776;19,6207;52,3400;19,6207
59,8390;2,3011;53,4500;2,7450;20,0621;53,4500;20,0621
60,8700;2,2616;54,3300;2,7503;20,2483;54,3300;20,2483
61,6050;2,2370;55,2800;2,6934;19,8069;55,2800;19,8069
62,1110;2,2226;55,1800;2,7017;20,1793;55,1800;20,1793
62,6650;2,2067;55,1400;2,7023;20,2276;55,1400;20,2276
51,9320;2,5730;44,9000;2,9738;15,8828;44,9000;15,8828
52,4680;2,5554;46,2300;2,9563;16,3103;46,2300;16,3103
53,0930;2,5291;48,3400;2,8298;18,5517;48,3400;18,5517
54,2540;2,4867;46,1200;2,9183;17,0552;46,1200;17,0552
55,2540;2,4524;50,6200;2,7811;18,4138;50,6200;18,4138
56,0510;2,4233;48,6800;2,8793;16,3103;48,6800;16,3103
56,6190;2,3995;48,7900;2,8671;18,0276;48,7900;18,0276
57,6370;2,3661;51,7300;2,7299;19,3724;51,7300;19,3724
58,4870;2,3354;50,7600;2,7637;18,9655;50,7600;18,9655
58,9720;2,3143;52,2700;2,6892;18,9310;52,2700;18,9310
59,8090;2,2834;51,3700;2,7436;17,2828;51,3700;17,2828
60,5870;2,2554;53,5400;2,6123;20,4138;53,5400;20,4138
61,3960;2,2275;54,7900;2,6299;18,1172;54,7900;18,1172
62,0220;2,2032;54,3800;2,6204;21,3793;54,3800;21,3793
62,5090;2,1840;54,9900;2,5856;21,2345;54,9900;21,2345
63,2570;2,1569;55,8600;2,5539;19,4414;55,8600;19,4414
63,9290;2,1362;55,6500;2,5738;21,3172;55,6500;21,3172
64,4180;2,1132;56,0400;2,5527;20,6138;56,0400;20,6138
64,9840;2,0931;58,3700;2,4810;22,9172;58,3700;22,9172
66,0270;2,0629;59,3600;2,4348;22,4414;59,3600;22,4414
66,8010;2,0386;59,1300;2,4624;23,5793;59,1300;23,5793
67,4110;2,0140;59,8600;2,3912;23,6828;59,8600;23,6828
67,7810;2,0002;59,7800;2,3910;22,4828;59,7800;22,4828
68,8280;1,9653;60,9900;2,3532;23,0828;60,9900;23,0828
69,2360;1,9521;61,3800;2,3790;24,1724;61,3800;24,1724
69,8620;1,9302;61,9700;2,3411;24,2966;61,9700;24,2966
70,5210;1,9060;63,6600;2,2852;24,9379;63,6600;24,9379
71,0510;1,8891;62,9300;2,3071;24,4138;62,9300;24,4138
71,6470;1,8681;63,4300;2,2946;25,1655;63,4300;25,1655
72,1770;1,8502;63,9300;2,2667;25,3172;63,9300;25,3172
72,8230;1,8307;63,8800;2,2695;24,6897;63,8800;24,6897
73,4670;1,8100;64,1400;2,2421;25,1655;64,1400;25,1655
73,9260;1,7944;65,4300;2,2344;25,3724;65,4300;25,3724
74,3250;1,7774;65,8000;2,2116;26,0345;65,8000;26,0345
74,8650;1,7627;65,5000;2,2197;25,8276;65,5000;25,8276
74,9810;1,7605;66,1900;2,2037;26,4897;66,1900;26,4897
75,3740;1,7488;65,8800;2,2092;26,3448;65,8800;26,3448
75,7090;1,7419;66,1100;2,2032;26,1931;66,1100;26,1931
75,5930;1,7425;66,4000;2,1979;26,6276;66,4000;26,6276
75,8380;1,7355;66,1700;2,2010;26,1379;66,1700;26,1379
63,1460;2,1462;55,9700;2,5758;21,1103;55,9700;21,1103
62,3870;2,1820;54,5700;2,6376;20,8207;54,5700;20,8207
62,3830;2,1773;54,8400;2,6238;19,8621;54,8400;19,8621
62,7100;2,1684;55,0900;2,5709;20,4483;55,0900;20,4483
62,8210;2,1575;54,9300;2,6286;22,3241;54,9300;22,3241
63,5140;2,1438;54,1200;2,6517;20,3172;54,1200;20,3172
63,5200;2,1344;53,8500;2,6133;21,8483;53,8500;21,8483
64,0570;2,1228;54,6200;2,5595;22,1241;54,6200;22,1241
64,3830;2,1057;55,7300;2,5686;20,8828;55,7300;20,8828
64,7700;2,0976;57,6800;2,4895;23,0621;57,6800;23,0621
64,9400;2,0869;58,5800;2,4661;23,9655;58,5800;23,9655
65,3530;2,0771;57,1800;2,5526;22,1172;57,1800;22,1172
65,4410;2,0709;57,9300;2,4871;23,0345;57,9300;23,0345
66,0220;2,0534;57,6100;2,4867;22,5448;57,6100;22,5448
65,9780;2,0491;57,8700;2,4538;23,3793;57,8700;23,3793
66,5270;2,0320;58,7500;2,4728;23,2000;58,7500;23,2000
66,6180;2,0289;58,6000;2,4469;24,1862;58,6000;24,1862
66,8240;2,0212;58,5000;2,4515;23,5586;58,5000;23,5586
67,3170;2,0059;59,1100;2,4633;22,1241;59,1100;22,1241
67,4650;2,0002;60,7900;2,3522;26,3310;60,7900;26,3310
67,8590;1,9895;58,4600;2,4422;24,8483;58,4600;24,8483
68,2730;1,9733;59,5400;2,4150;25,2828;59,5400;25,2828
68,4510;1,9662;60,4700;2,4080;27,2138;60,4700;27,2138
68,6060;1,9585;59,4400;2,3925;24,8138;59,4400;24,8138
69,1520;1,9414;60,8500;2,3858;25,2138;60,8500;25,2138
69,3740;1,9373;61,3700;2,3391;25,9655;61,3700;25,9655
69,4920;1,9310;60,2500;2,3805;25,5655;60,2500;25,5655
69,6020;1,9241;61,2000;2,3572;25,5034;61,2000;25,5034
69,8730;1,9137;61,7200;2,3015;25,1931;61,7200;25,1931
70,2250;1,9015;60,3600;2,4102;23,1517;60,3600;23,1517
70,6790;1,8948;61,3200;2,3414;25,1379;61,3200;25,1379
71,1050;1,8754;61,3900;2,3529;25,1034;61,3900;25,1034
71,2540;1,8687;62,2600;2,3174;25,8966;62,2600;25,8966
71,5550;1,8596;61,7700;2,3428;23,8069;61,7700;23,8069
71,9540;1,8501;62,2200;2,3020;26,7862;62,2200;26,7862
72,1790;1,8365;60,6500;2,3543;25,1379;60,6500;25,1379
72,3410;1,8326;64,7100;2,2376;28,2966;64,7100;28,2966
72,8500;1,8171;62,4500;2,3077;26,4552;62,4500;26,4552
72,9210;1,8122;63,9900;2,2856;26,3034;63,9900;26,3034
73,2960;1,8007;62,0600;2,3085;25,8414;62,0600;25,8414
73,4730;1,7916;63,1400;2,2830;27,7862;63,1400;27,7862
74,1310;1,7734;63,5300;2,2625;27,1793;63,5300;27,1793
74,0360;1,7702;64,5300;2,2287;26,8414;64,5300;26,8414
74,6090;1,7547;65,2000;2,2051;28,5448;65,2000;28,5448
75,0160;1,7441;63,8000;2,2744;27,2690;63,8000;27,2690
75,1260;1,7406;65,6700;2,2002;28,2207;65,6700;28,2207
75,8670;1,7196;65,0800;2,2092;27,6621;65,0800;27,6621
75,9540;1,7092;65,9900;2,1666;28,1034;65,9900;28,1034
76,2430;1,7036;65,6900;2,2214;29,2138;65,6900;29,2138
76,7080;1,6853;65,4200;2,1976;26,2552;65,4200;26,2552
77,1440;1,6787;65,8700;2,1692;29,1448;65,8700;29,1448
77,3600;1,6679;66,4100;2,1579;29,6828;66,4100;29,6828
77,6910;1,6523;65,9700;2,1563;28,5517;65,9700;28,5517
