;config_284_avg;config_284_std;config_284_run_0;config_284_run_1;config_284_run_2;config_284_run_3;config_284_run_4
Standard_Acc;80,0260;0,2919;80,5700;80,0300;79,7100;79,8700;79,9500
RMSCE;0,0284;0,0059;0,0365;0,0280;0,0209;0,0233;0,0336
gaussian_noise;53,8200;2,7622;57,1000;51,1000;56,7000;50,4000;53,8000
shot_noise;58,3400;2,9452;60,0000;56,5000;62,9000;54,3000;58,0000
impulse_noise;60,6400;1,4389;62,2000;58,9000;59,9000;59,7000;62,5000
defocus_blur;74,5000;0,6723;74,9000;74,2000;73,7000;75,6000;74,1000
glass_blur;62,1200;0,6431;62,0000;62,5000;63,1000;61,8000;61,2000
motion_blur;71,0400;1,1395;69,6000;72,1000;71,8000;72,0000;69,7000
zoom_blur;72,6200;1,2921;74,2000;71,9000;73,4000;70,5000;73,1000
snow;69,0200;2,0837;68,3000;70,5000;72,3000;67,2000;66,8000
frost;73,9200;1,7221;72,3000;72,0000;76,0000;75,9000;73,4000
fog;73,1400;1,0404;72,4000;71,5000;73,5000;74,2000;74,1000
brightness;78,0400;0,8823;77,1000;77,0000;78,1000;79,2000;78,8000
contrast;75,1400;0,9646;74,8000;76,0000;73,9000;76,5000;74,5000
elastic_transform;68,9400;1,5577;70,8000;68,1000;70,5000;68,7000;66,6000
pixelate;67,3000;2,2557;66,5000;68,3000;70,3000;63,5000;67,9000
jpeg_compression;59,4600;1,4719;61,8000;59,4000;60,2000;57,6000;58,3000
speckle_noise;58,1200;2,5514;61,8000;55,3000;59,6000;55,2000;58,7000
gaussian_blur;68,6000;1,9545;69,9000;66,7000;71,8000;67,6000;67,0000
spatter;72,9200;1,0323;72,9000;73,2000;73,1000;74,3000;71,1000
saturate;74,8600;1,2290;75,8000;74,0000;76,2000;75,4000;72,9000
blue_noise;60,2600;1,0500;60,2000;58,9000;61,8000;61,0000;59,4000
brownish_noise;40,8600;1,8260;41,8000;39,0000;41,0000;43,7000;38,8000
checkerboard_cutout;64,4800;0,6997;63,4000;64,9000;65,5000;64,3000;64,3000
circular_motion_blur;72,5600;0,7605;73,4000;73,1000;72,7000;71,2000;72,4000
inverse_sparkles;41,9600;1,9754;38,3000;43,3000;43,0000;43,7000;41,5000
lines;52,5000;2,3178;51,4000;51,5000;56,9000;52,5000;50,2000
pinch_and_twirl;72,5200;0,8010;71,7000;73,1000;73,3000;71,4000;73,1000
ripple;63,5800;1,0685;62,5000;64,6000;64,1000;62,1000;64,6000
sparkles;64,7200;1,9177;62,1000;67,6000;65,6000;65,1000;63,2000
transverse_chromatic_abberation;50,1600;1,6954;48,5000;48,2000;52,4000;51,8000;49,9000
Acc_C-all-19;68,0284;0,8103;68,6526;67,3263;69,3158;67,3474;67,5000
Acc_C-original-15;67,8693;0,7185;68,2667;67,3333;69,0867;67,1400;67,5200
Acc_C-bar-10;58,3600;0,7955;57,3300;58,4200;59,6300;58,6800;57,7400
Acc_all-ex-pixelwise-noise-24;66,0400;0,6283;65,6833;65,9458;67,1833;66,0750;65,3125
RMSCE_C;0,0788;0,0021;0,0777;0,0804;0,0760;0,0820;0,0781
Combined_Noise;65,1540;0,9563;65,2700;64,7900;66,9400;64,5500;64,2200
