train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,7756;4,2281;12,1500;3,9306;9,7172;12,1500;9,7172
12,4329;3,9370;18,2100;3,6824;14,0207;18,2100;14,0207
18,4289;3,6665;24,5100;3,4421;21,6207;24,5100;21,6207
23,6874;3,4512;31,0400;3,1408;27,1724;31,0400;27,1724
27,7916;3,2627;32,5600;3,2569;29,3172;32,5600;29,3172
31,7335;3,1206;38,0400;2,8676;29,8897;38,0400;29,8897
34,7154;3,0108;42,2900;2,7921;33,7586;42,2900;33,7586
37,2705;2,9165;46,3100;2,6295;34,6690;46,3100;34,6690
40,0000;2,8227;48,9900;2,5598;37,2069;48,9900;37,2069
41,7595;2,7540;50,6900;2,4513;43,3448;50,6900;43,3448
43,7495;2,6842;53,0900;2,3826;38,2069;53,0900;38,2069
45,2164;2,6240;53,9300;2,3400;42,0069;53,9300;42,0069
46,9800;2,5630;55,6300;2,2787;42,9586;55,6300;42,9586
48,2946;2,5249;56,3600;2,2439;42,5724;56,3600;42,5724
49,5571;2,4747;58,5500;2,2028;45,9724;58,5500;45,9724
51,0661;2,4289;59,8300;2,1688;45,8552;59,8300;45,8552
51,9319;2,3967;60,7300;2,1124;46,9862;60,7300;46,9862
52,6733;2,3728;60,7700;2,1187;47,0966;60,7700;47,0966
53,1042;2,3569;61,8100;2,0748;47,5034;61,8100;47,5034
53,6313;2,3442;61,6700;2,0981;47,2414;61,6700;47,2414
44,2625;2,6597;48,6600;2,5291;32,3172;48,6600;32,3172
44,4810;2,6439;51,9000;2,4859;44,9655;51,9000;44,9655
45,5932;2,6109;48,4700;2,6892;33,5517;48,4700;33,5517
46,9259;2,5681;53,6000;2,4489;39,9793;53,6000;39,9793
47,7936;2,5330;56,5900;2,2739;44,9310;56,5900;44,9310
49,0100;2,4962;58,3600;2,2668;45,0483;58,3600;45,0483
49,5852;2,4687;58,8400;2,2141;43,1655;58,8400;43,1655
50,6273;2,4346;59,6700;2,1530;44,3586;59,6700;44,3586
51,2886;2,4053;60,9100;2,1740;42,7724;60,9100;42,7724
52,1864;2,3733;61,3400;2,1239;46,4897;61,3400;46,4897
53,2585;2,3410;61,9700;2,1351;48,0828;61,9700;48,0828
54,1182;2,3169;63,1500;2,0657;45,0966;63,1500;45,0966
54,4990;2,2976;64,3900;2,0497;49,9172;64,3900;49,9172
55,7375;2,2645;65,7100;2,0668;48,0621;65,7100;48,0621
56,2525;2,2424;64,9300;2,0566;49,9655;64,9300;49,9655
56,6513;2,2242;63,8400;2,0432;49,3310;63,8400;49,3310
57,7415;2,1875;66,7200;2,0145;51,5724;66,7200;51,5724
58,2745;2,1680;67,3900;1,9569;50,8000;67,3900;50,8000
58,7796;2,1451;68,2900;1,9468;50,9448;68,2900;50,9448
60,0481;2,1222;68,0700;1,9721;49,5862;68,0700;49,5862
60,3086;2,1059;69,2000;1,9111;50,9034;69,2000;50,9034
61,1944;2,0750;70,0100;1,8784;51,4000;70,0100;51,4000
61,7275;2,0579;69,7500;1,8879;53,0828;69,7500;53,0828
62,4048;2,0406;70,6400;1,8609;52,2828;70,6400;52,2828
63,4028;2,0132;71,5100;1,8441;54,3655;71,5100;54,3655
64,0100;1,9935;71,0800;1,8616;53,4000;71,0800;53,4000
64,6253;1,9681;71,9000;1,8246;55,2759;71,9000;55,2759
64,9499;1,9563;72,1500;1,8293;55,5931;72,1500;55,5931
65,8317;1,9292;73,1300;1,8039;54,4069;73,1300;54,4069
66,3467;1,9134;72,8300;1,7910;54,2069;72,8300;54,2069
67,0621;1,8877;73,1900;1,7932;55,1172;73,1900;55,1172
66,9739;1,8911;73,0400;1,8015;55,0276;73,0400;55,0276
67,3487;1,8767;74,2000;1,7807;54,7241;74,2000;54,7241
68,1042;1,8563;74,1000;1,7667;56,3586;74,1000;56,3586
68,8417;1,8363;74,6500;1,7519;55,4621;74,6500;55,4621
68,6774;1,8401;74,2700;1,7642;54,9931;74,2700;54,9931
69,0681;1,8300;74,5400;1,7603;56,5172;74,5400;56,5172
69,3327;1,8212;74,6400;1,7468;56,6483;74,6400;56,6483
69,5852;1,8140;74,5100;1,7360;57,4414;74,5100;57,4414
69,3246;1,8135;74,4500;1,7515;55,4552;74,4500;55,4552
58,7174;2,1580;64,4200;2,0466;46,3034;64,4200;46,3034
57,8517;2,1893;66,8000;2,0012;48,7517;66,8000;48,7517
57,7475;2,1910;65,6400;2,0035;49,2759;65,6400;49,2759
58,2665;2,1750;65,7500;2,0416;50,9724;65,7500;50,9724
58,7735;2,1587;67,8100;1,9219;49,6207;67,8100;49,6207
58,5731;2,1604;66,7000;1,9932;48,5655;66,7000;48,5655
59,2745;2,1425;66,9000;1,9470;48,0207;66,9000;48,0207
59,2926;2,1328;68,9900;1,9328;50,4345;68,9900;50,4345
59,7996;2,1227;68,8300;1,8748;50,9034;68,8300;50,9034
59,8357;2,1158;68,5600;1,9194;48,7241;68,5600;48,7241
60,3667;2,0995;67,9100;1,9268;52,4759;67,9100;52,4759
61,1182;2,0804;69,3800;1,9226;52,3241;69,3800;52,3241
61,3647;2,0723;67,3400;1,9329;51,5862;67,3400;51,5862
61,5130;2,0654;69,2500;1,9050;51,5034;69,2500;51,5034
61,7154;2,0594;68,2200;1,9391;53,2690;68,2200;53,2690
62,2565;2,0436;69,9500;1,8609;51,5793;69,9500;51,5793
62,1764;2,0349;70,5700;1,8345;52,3241;70,5700;52,3241
62,6373;2,0231;69,5800;1,8674;51,3931;69,5800;51,3931
63,1964;2,0058;70,3800;1,8503;50,9586;70,3800;50,9586
63,3527;2,0001;70,4500;1,8681;54,5448;70,4500;54,5448
