;config_355_avg;config_355_std;config_355_run_0;config_355_run_1;config_355_run_2;config_355_run_3;config_355_run_4
Standard_Acc;90,8900;6,4916;96,2400;96,2100;96,1200;83,0500;82,8300
RMSCE;0,0557;0,0280;0,0794;0,0766;0,0794;0,0205;0,0224
gaussian_noise;65,9600;3,4180;68,1000;66,9000;70,6000;63,0000;61,2000
shot_noise;70,6000;6,0140;74,1000;73,8000;78,1000;64,3000;62,7000
impulse_noise;70,4600;4,2907;76,0000;71,0000;73,9000;67,1000;64,3000
defocus_blur;85,0800;6,2262;89,5000;90,6000;90,2000;79,0000;76,1000
glass_blur;70,0400;4,5561;75,7000;71,1000;73,5000;66,8000;63,1000
motion_blur;80,4400;5,9691;85,4000;84,5000;85,9000;74,3000;72,1000
zoom_blur;82,9800;6,4132;87,0000;88,6000;88,7000;73,4000;77,2000
snow;77,6400;6,0737;82,5000;81,8000;83,4000;71,0000;69,5000
frost;84,1000;5,9726;88,6000;87,0000;90,5000;79,8000;74,6000
fog;84,0400;5,3365;88,6000;87,3000;89,1000;78,7000;76,5000
brightness;89,1800;6,3063;94,9000;93,8000;94,2000;82,4000;80,6000
contrast;84,6800;5,1627;88,4000;88,6000;89,6000;79,1000;77,7000
elastic_transform;78,9800;6,6028;82,7000;83,4000;86,5000;72,8000;69,5000
pixelate;75,4400;6,8225;80,2000;81,3000;81,2000;69,3000;65,2000
jpeg_compression;65,0200;4,0553;69,2000;67,8000;67,7000;61,5000;58,9000
speckle_noise;71,3600;5,3339;77,4000;73,3000;76,0000;65,7000;64,4000
gaussian_blur;76,4400;6,0454;80,1000;79,2000;84,1000;70,8000;68,0000
spatter;82,5000;5,5483;87,6000;85,5000;87,6000;77,6000;74,2000
saturate;83,8200;5,7832;88,8000;87,9000;88,9000;76,7000;76,8000
blue_noise;69,1200;4,3618;74,8000;70,5000;71,3000;61,9000;67,1000
brownish_noise;47,0000;2,8824;47,7000;48,2000;51,4000;43,4000;44,3000
checkerboard_cutout;73,9600;4,7272;76,4000;78,8000;78,1000;68,3000;68,2000
circular_motion_blur;83,2600;7,0599;88,3000;89,7000;89,0000;75,4000;73,9000
inverse_sparkles;47,5600;2,2348;48,4000;49,6000;48,3000;48,3000;43,2000
lines;61,1400;4,5588;66,2000;63,6000;64,6000;55,6000;55,7000
pinch_and_twirl;83,9800;6,1707;88,3000;89,9000;88,8000;76,6000;76,3000
ripple;71,8200;6,6979;78,1000;74,3000;79,0000;64,1000;63,6000
sparkles;74,0600;4,4871;76,5000;79,7000;76,5000;69,7000;67,9000
transverse_chromatic_abberation;56,8800;4,0137;58,4000;57,4000;63,0000;54,7000;50,9000
Acc_C-all-19;77,8295;5,4825;82,3579;81,2316;83,1421;72,2789;70,1368
Acc_C-original-15;77,6427;5,4499;82,0600;81,1667;82,8733;72,1667;69,9467
Acc_C-bar-10;66,8780;4,4421;70,3100;70,1700;71,0000;61,8000;61,1100
Acc_all-ex-pixelwise-noise-24;75,0017;5,2686;79,0625;78,7333;79,9917;69,5542;67,6667
RMSCE_C;0,0739;0,0049;0,0713;0,0705;0,0699;0,0746;0,0830
Combined_Noise;76,7460;5,0470;81,1700;79,8300;81,4500;71,5300;69,7500
