;config_554_avg;config_554_std;config_554_run_0;config_554_run_1;config_554_run_2;config_554_run_3;config_554_run_4
Standard_Acc;82,7940;0,2199;83,0800;82,4700;82,6400;82,9700;82,8100
RMSCE;0,0186;0,0038;0,0141;0,0255;0,0181;0,0185;0,0167
gaussian_noise;62,3800;1,4260;62,0000;61,8000;64,7000;63,0000;60,4000
shot_noise;66,4600;1,4221;65,8000;67,0000;68,8000;66,2000;64,5000
impulse_noise;65,8200;2,1665;67,8000;61,9000;65,1000;66,9000;67,4000
defocus_blur;77,4200;0,9867;76,3000;78,6000;77,3000;78,5000;76,4000
glass_blur;65,1600;1,4080;65,7000;63,1000;65,4000;67,3000;64,3000
motion_blur;73,7400;1,4277;72,4000;76,1000;74,4000;73,6000;72,2000
zoom_blur;74,7000;1,7877;72,8000;76,3000;74,0000;73,1000;77,3000
snow;71,7200;1,2090;70,3000;71,8000;73,9000;71,0000;71,6000
frost;76,1200;2,3302;74,4000;73,4000;79,1000;78,7000;75,0000
fog;76,6400;0,7228;77,0000;75,2000;77,1000;77,0000;76,9000
brightness;80,7600;0,6591;80,8000;79,6000;80,7000;81,6000;81,1000
contrast;77,4000;1,2728;77,7000;77,8000;75,1000;77,4000;79,0000
elastic_transform;71,5800;1,3090;71,0000;71,9000;73,8000;71,4000;69,8000
pixelate;69,4800;0,8207;70,9000;68,5000;69,7000;68,9000;69,4000
jpeg_compression;62,6000;1,2361;62,9000;61,1000;64,6000;62,9000;61,5000
speckle_noise;65,2600;2,4038;69,1000;61,9000;63,8000;66,1000;65,4000
gaussian_blur;69,8200;2,2319;68,4000;68,9000;74,0000;70,1000;67,7000
spatter;76,0600;1,2175;76,8000;76,2000;76,5000;77,1000;73,7000
saturate;76,8800;1,0870;77,2000;75,6000;78,1000;77,9000;75,6000
blue_noise;64,9200;1,8883;66,0000;61,8000;66,8000;63,7000;66,3000
brownish_noise;44,0000;1,8417;42,9000;42,2000;47,1000;45,1000;42,7000
checkerboard_cutout;68,3200;0,8232;66,9000;68,8000;68,0000;68,6000;69,3000
circular_motion_blur;75,2400;1,2175;76,9000;74,7000;76,2000;73,4000;75,0000
inverse_sparkles;45,7200;1,2335;44,5000;46,3000;44,1000;47,4000;46,3000
lines;56,3000;1,7527;55,6000;54,8000;59,6000;55,0000;56,5000
pinch_and_twirl;76,2600;1,7749;73,4000;78,6000;77,4000;75,4000;76,5000
ripple;67,1200;1,1444;68,9000;67,6000;66,4000;65,5000;67,2000
sparkles;67,8000;1,8298;66,0000;69,9000;65,8000;70,0000;67,3000
transverse_chromatic_abberation;53,6600;2,2553;52,0000;51,0000;55,4000;57,1000;52,8000
Acc_C-all-19;71,5789;0,5903;71,5421;70,8789;72,4263;72,0368;71,0105
Acc_C-original-15;71,4653;0,4937;71,1867;70,9400;72,2467;71,8333;71,1200
Acc_C-bar-10;61,9340;0,4725;61,3100;61,5700;62,6800;62,1200;61,9900
Acc_all-ex-pixelwise-noise-24;68,9375;0,5114;68,4042;68,6667;69,7375;69,3333;68,5458
RMSCE_C;0,0739;0,0066;0,0705;0,0818;0,0648;0,0712;0,0812
Combined_Noise;70,6120;0,6232;71,4800;69,8700;70,6300;71,1000;69,9800
